"","AR","N","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.463534675615213,149,-0.0832555036493523,-0.786828035981699,0.209676856862021,0.859145243820917
"2210408F21Rik",0.619883040935672,57,0.747233929620033,0.262502785479676,1,1
"2610037D02Rik",0.363636363636364,66,-0.707819248506689,0.175408313440428,1,1
"2610307P16Rik",0.517115600448934,216,0.0874628412503393,5.18571857748969,1,1
"4632427E13Rik",0.509132420091324,73,-0.099535673550915,0.0225892146142144,1,1
"4732440D04Rik",0.364864864864865,74,-0.874469117916141,0.359776825503985,1,1
"4732471J01Rik",0.525900900900901,74,0.099535673550915,0.376536593363525,1,1
"4930523C07Rik",0.449367088607595,79,-0.15200309344505,0.190640805020379,1,1
"5031425E22Rik",0.529411764705882,85,0.169925001442312,0.143940514141065,1,1
"9530026P05Rik",0.453260261520173,227,-0.162729500038108,51.3361417752037,1,1
"9630014M24Rik",0.454166666666667,80,-0.34577483684173,-0.242117610322921,0.486510172753027,1
"AW554918",0.477891156462585,98,-0.175849835399418,0.439687416723146,1,1
"Aak1",0.47411003236246,103,-0.146841388329271,0.542076131400648,1,1
"Abca8a",0.572222222222222,36,0.29373120305671,-27.4777911032029,1.23284733280553e-13,1.9989738896204e-12
"Abcc4",0.757142857142857,70,1.70626879694329,-1.81731248643452,0.0565893525215383,0.278792478432902
"Abcc5",0.364978902953586,79,-0.812914447399505,-7.16854855963277,0.000152823471094679,0.00108409149807788
"Abcg2",0.557971014492754,69,0.263034405833793,0.0130731293126729,1,1
"Abi1",0.53525641025641,156,0.287980762964025,1.739114753309,1,1
"Ablim1",0.455265359026421,452,-0.229568973280501,8.91845119207346,1,1
"Ablim3",0.476421229284665,227,-0.175849835399418,6.9674732812835,1,1
"Acer2",0.441537010843942,101,0,-0.149842954227509,0.584079394965984,1
"Ackr3",0.566216216216216,74,0.301655699861101,0.079218448913835,1,1
"Actn1",0.537634408602151,62,0.15200309344505,0.624395786352153,1,1
"Actn4",0.550438596491228,76,0.342887713523008,0.0268487368486916,1,1
"Acyp2",0.330467091295117,157,-1.10619940383193,-1.22505356640542,0.117516847209534,0.533526486331284
"Adam10",0.507912457912458,99,0.0437213774293177,-1.17248902068386,0.125687332688633,0.566091756355551
"Adam17",0.358490566037736,53,-0.898120385980786,0.306461624056844,1,1
"Adamts9",0.534585758048873,244,0.279758640643423,-28.5500331023322,4.1419172860309e-14,7.23242479945395e-13
"Adamtsl3",0.325757575757576,77,-0.980891177052296,-18.74276146141,9.20940176758211e-10,1.05540405743495e-08
"Adarb1",0.434782608695652,92,-0.430634354329862,0.397347557993825,1,1
"Adgrf5",0.542779783393502,277,0.365181292841247,84.5024144590851,1,1
"Adgrl2",0.537140439932318,197,0.277984747299765,8.82914617719086,1,1
"Adgrl4",0.510246866042014,371,0.100603940938406,10.0709115757194,1,1
"Adipor2",0.567204301075269,124,0.506185387337039,-0.164086199518195,0.566737232580496,1
"Aebp2",0.516339869281046,51,0.0874628412503391,0.48550274284915,1,1
"Afap1l1",0.571517412935323,134,0.337034987277571,1.35251911488618,1,1
"Aff1",0.46235119047619,112,-0.270089163367744,-0.13293480893563,0.606116022772697,1
"Afg1l",0.41358024691358,81,-0.459431618637297,0.158173105211503,1,1
"Afg2a",0.538011695906433,57,0.39231742277876,0.0790879062940348,1,1
"Agap1",0.498441247002398,139,0.0483630215613986,1.36186188348452,1,1
"Agmo",0.895833333333333,56,3.05889368905357,-8.2534440328024,4.84736561610881e-05,0.000356166830590024
"Ago3",0.531835205992509,89,0.258311995591391,0.185660447798426,1,1
"Agps",0.573232323232323,66,0.314108590428063,0.102469892849527,1,1
"Ahnak",0.462470862470862,143,-0.224560258019158,-2.97367202236572,0.0147394774371835,0.0800445305799198
"Airn",0.909567901234568,270,3.5353804718706,0,1,1
"Akap13",0.516803840877915,162,-0.0127110517495543,20.0361235745065,1,1
"Akap6",0.376623376623377,77,-0.80145432061792,0.0813595651622165,1,1
"Akt3",0.466600529100529,252,-0.0453239905094904,-43.708136820119,8.79240775438471e-21,2.43399580517723e-19
"Ambra1",0.530172413793103,116,0.341036917835067,0.752901990680868,1,1
"Amotl1",0.613526570048309,69,0.765534746362977,-3.40196077738096,0.00909578751172245,0.0521399940697221
"Ank2",0.481666666666667,50,-0.0418201756946273,-25.7515348848259,7.14852353482636e-13,1.053710936627e-11
"Ankhd1",0.494202898550725,115,0.120294233717712,1.34680127404337,1,1
"Ankrd11",0.510208333333333,160,0.109972842025131,0.746919943982022,1,1
"Ankrd12",0.560975609756098,123,0.199937570508752,1.03407829856198,1,1
"Ankrd17",0.515804597701149,174,0.182864057149811,2.27338272629191,1,1
"Ankrd33b",0.557291666666667,96,0.362570079384708,-0.848732195193378,0.192619913665341,0.803763242684417
"Ankrd44",0.652777777777778,120,0.761213140412883,0.338603680065745,1,1
"Ano6",0.559302325581395,172,0.304854581528421,1.4773408209935,1,1
"Anxa2",0.478927203065134,87,-0.258311995591391,0.0368895926734893,1,1
"Anxa3",0.390677397719651,142,-0.554967760423319,-1.55801811123087,0.0775251533424389,0.365713786481482
"Aopep",0.453908355795148,159,-0.22431729826094,2.27022084853718,1,1
"Ap2a2",0.538690476190476,56,0.084888897586513,0.468705893137923,1,1
"Ap3b1",0.551779935275081,103,0.342392197447078,0.132521300858286,1,1
"Apba1",0.554,100,0.277984747299765,-48.770169838984,5.27701782132548e-23,1.81497431127407e-21
"Apbb2",0.536722931247427,347,0.271708739399627,15.2771149620203,1,1
"Apc",0.574596774193548,124,0.482151695137381,1.50313297349106,1,1
"Aplp2",0.652173913043478,69,0.84799690655495,0.31454842699452,1,1
"App",0.478268526345449,338,-0.293599371828868,14.1808452284726,1,1
"Aqp1",0.537400793650794,216,0.142293882465122,-13.5881720423186,1.85717205248539e-07,1.6214540612084e-06
"Arb2a",0.451127819548872,171,-0.250543461650597,-1.52855847672862,0.0803841794629015,0.377008445001625
"Arfgef1",0.494971264367816,116,0.0395283641866375,0.323725013967916,1,1
"Arhgap10",0.458333333333333,60,-0.247927513443585,0.552205895217469,1,1
"Arhgap12",0.604477611940298,67,0.362570079384708,0.187026387745547,1,1
"Arhgap17",0.539906103286385,71,0.169925001442312,0.115552602440516,1,1
"Arhgap18",0.467676767676768,132,-0.102569733640548,-4.10296996789108,0.00417534737457062,0.0250741760324743
"Arhgap21",0.50354609929078,94,-0.0978473233981445,-0.52696148055584,0.304605320547937,1
"Arhgap26",0.489184236035381,262,-0.165248514232839,22.4986597564642,1,1
"Arhgap29",0.65952380952381,175,0.614709844115208,1.03051987802428,1,1
"Arhgap5",0.616438356164384,73,0.571156701196126,0.168126719690648,1,1
"Arhgef12",0.575938438438438,222,0.294285339818234,5.95618167039413,1,1
"Arhgef15",0.532624113475177,141,0.256775415362112,2.07327154953487,1,1
"Arhgef2",0.514285714285714,70,0.275634442613427,0.150834773397492,1,1
"Arhgef3",0.489134438305709,181,-0.0817940911636477,1.27566414237509,1,1
"Arid1b",0.474959349593496,205,-0.0622842782543427,4.6359476325128,1,1
"Arid2",0.557971014492754,115,0.389946518316013,0.544647729399415,1,1
"Arid4b",0.501346801346801,99,0.119298928372344,0.525810712694494,1,1
"Arih1",0.514367816091954,145,0.0931094043914813,2.0255295484873,1,1
"Arl15",0.532946732622889,270,0.071612469160839,-10.1644767847363,6.52063674070681e-06,5.24888134801576e-05
"Armh3",0.54228855721393,67,-0.0365258760251148,0.255311085859447,1,1
"Arpc2",0.444444444444444,75,-0.217591435072626,-3.8826156756038,0.00532614743770114,0.0316501431507372
"Asap1",0.546476964769648,246,0.124258102962146,27.7404556782178,1,1
"Ascc3",0.480434782608696,115,-0.179323699444562,0.234823934646386,1,1
"Ash1l",0.455601092896175,122,-0.364996816779248,0.942760370438691,1,1
"Asxl1",0.515873015873016,63,0.296981737757132,0.265379600563151,1,1
"Asxl2",0.480952380952381,70,0,0.138085199621578,1,1
"Atad2b",0.527131782945736,86,0.210217707390346,0.0587305819623367,1,1
"Atf2",0.583333333333333,62,0.178337241258513,0.174135124951235,1,1
"Atf7",0.483169934640523,102,-0.0681715026415795,-13.6247842220373,1.78815036846881e-07,1.57329509163729e-06
"Atg10",0.539115646258503,49,0.415037499278844,-0.581700001644791,0.280761524129085,1
"Atp10d",0.491967871485944,83,-0.054447784022376,-0.469661612545721,0.332451951634108,1
"Atp13a3",0.586666666666667,50,0.46948528330122,0.338527584819104,1,1
"Atp2a2",0.559753086419753,135,0.296132094010025,-5.04378477898837,0.00149272860330265,0.00962640320879834
"Atp2b1",0.576779026217228,89,0.438884241233211,0.216408339395102,1,1
"Atp2b4",0.545197740112994,59,0.31315788525963,0.176546538390312,1,1
"Atp2c1",0.486531986531987,99,-0.245112497836532,0.493530685905569,1,1
"Atp6v0b",0.553819444444444,96,0.34577483684173,0.647011412939378,1,1
"Atp8a1",0.504385964912281,114,0,0.683409047894983,1,1
"Atrn",0.428571428571429,63,-0.569365645670138,0.0587939159546522,1,1
"Atrnl1",0.462025316455696,79,-0.295455883526171,-0.465904089312815,0.334393511367541,1
"Atxn1",0.507769869513642,281,-0.0436269324002583,23.6674902689355,1,1
"Atxn7",0.550653594771242,102,0.393663848486276,0.155638145262913,1,1
"Auts2",0.610042735042735,156,0.641952479305986,-2.01299201468609,0.0448044751211329,0.229067924605792
"B2m",0.520182291666667,128,0.0896372124846763,1.59995625257596,1,1
"B4galt1",0.569444444444444,66,0.3536369546147,0.150206140407548,1,1
"Babam2",0.573643410852713,86,0.37851162325373,-0.134647865524926,0.603804593485953,1
"Bach2",0.494220430107527,124,-0.0163018123291003,-1.66119892936757,0.06834208267786,0.325917074955341
"Baz2b",0.535807291666667,128,0.195015982405143,0.950533734993002,1,1
"Bbx",0.454732510288066,81,-0.142957953842043,0.207938920864578,1,1
"Bcam",0.478632478632479,78,-0.192645077942396,0.18208897765706,1,1
"Bcas3",0.53448275862069,116,0.0588936890535687,0.85618501593342,1,1
"Bcl2",0.502401129943503,118,0,-17.5225319063019,3.22162610348564e-09,3.4173323621086e-08
"Bclaf1",0.483870967741935,62,-0.115477217419936,-4.93674361133426,0.00167677403060712,0.0106917894648263
"Bend7",0.518867924528302,53,0.255257055242074,0.229883170305428,1,1
"Bicc1",0.452898550724638,46,-0.263034405833793,-9.72282219946111,1.03503605899229e-05,8.15809671497399e-05
"Bicral",0.483333333333333,60,0,0.213241452485597,1,1
"Birc6",0.482015065913371,177,-0.096215315259303,-16.1933505190147,1.26348210578669e-08,1.23625188798956e-07
"Bmpr2",0.45062893081761,212,-0.286713402303305,-44.1943906182826,5.37749283972533e-21,1.52586359327206e-19
"Bptf",0.535185185185185,90,0.200298650485831,0.637153084737363,1,1
"Braf",0.442477876106195,113,-0.278716028066063,0.419428947956007,1,1
"Brwd1",0.655555555555556,75,1.04730571477836,-4.34299192402287,0.00320666433660285,0.0195675485056142
"Btbd7",0.440366972477064,109,-0.433896526530159,0.488762848489301,1,1
"Btbd9",0.518518518518518,99,0.045087889528538,-0.236087309412866,0.4919884396878,1
"Btg2",0.483956386292835,107,-0.0204641025597154,0.443723299834744,1,1
"Cacna1c",0.595412844036697,109,0.678071905112638,-56.2021573701575,2.91393899335318e-26,1.37805031560661e-24
"Calcrl",0.41004016064257,83,-0.606657571820475,-0.662643276455171,0.249645479062305,0.990725939635371
"Cald1",0.359663654618474,166,-0.667424660913129,-30.1355697154397,8.26504065108622e-15,1.5378395309808e-13
"Camk2d",0.56962962962963,150,0.368151111648008,0.535360306328755,1,1
"Camkmt",0.376422764227642,82,-0.893084796083488,-0.839963844885958,0.194934061118116,0.80748233346373
"Capn2",0.498983739837398,82,-0.0588936890535683,0.433927459194678,1,1
"Capza1",0.363387978142077,61,-0.616671360448494,0.26550914248304,1,1
"Car8",0.576851851851852,144,0.444481277171326,-3.68713901774871,0.0066163347626545,0.0387089688433653
"Casp4",0.448275862068966,58,-0.277533975528909,0.227080511658741,1,1
"Cast",0.481382978723404,94,0,0.270858667862953,1,1
"Cav1",0.486393857714612,265,-0.220446777021479,57.594192983868,1,1
"Cavin2",0.414236111111111,144,-0.559427408614019,-13.972449499415,1.24819569823556e-07,1.10679852929481e-06
"Cbl",0.379032258064516,62,-0.614709844115208,-0.0167136990073686,0.854930144586495,1
"Cblb",0.538333333333333,100,0.135351852894886,-0.0159720604745388,0.858150353204281,1
"Ccdc85a",0.58250320993874,349,0.348803800878757,-0.394664182858946,0.374303290230699,1
"Ccdc88a",0.477272727272727,66,-0.178337241258513,0.172857866568748,1,1
"Ccnd3",0.531609195402299,116,0.216317906926764,0.679295834068711,1,1
"Ccny",0.486358024691358,270,-0.0265942100117131,38.4124192846282,1,1
"Ccser2",0.388888888888889,75,-0.623436648535793,-0.309872146181974,0.431142324374452,1
"Cd200",0.504609929078014,94,0,-25.7621906097077,7.07134432013263e-13,1.053710936627e-11
"Cd2ap",0.581578947368421,95,0.523561956057013,0.1156235614758,1,1
"Cd36",0.549879398784508,411,0.162019803356966,3.48430478106252,1,1
"Cd81",0.583333333333333,86,0.366127898797897,0.131988941389608,1,1
"Cd9",0.448039215686275,85,-0.159198594849254,-98.2605606033029,1.19959239928314e-44,3.4038434329659e-42
"Cd93",0.51875,80,0.0951572330403399,0.352691312201003,1,1
"Cdc42",0.423484848484848,110,-0.48903808072262,0.900733766144526,1,1
"Cdc42bpa",0.51551724137931,203,0.0482551686072208,2.54559285512983,1,1
"Cdc42bpb",0.448412698412698,126,-0.281412935148648,0.732255131421468,1,1
"Cdc73",0.526515151515151,88,0.16349873228288,0.374189101857922,1,1
"Cdh13",0.515436261673173,382,0.12480645573628,-1.03269892848954,0.15067560052723,0.657756948455406
"Cdh5",0.501199040767386,139,0.0170735133589415,2.63224007498471,1,1
"Cdk12",0.616071428571429,56,0.621488376746271,0.236404605576105,1,1
"Cdk13",0.456521739130435,115,-0.349584437790228,0.81478070236497,1,1
"Cdk14",0.635507246376812,161,0.87023212502967,-51.5062818851941,3.33029533668199e-24,1.28570800397619e-22
"Cdk17",0.527777777777778,66,0.249978253008348,0.242952562125822,1,1
"Cdk19",0.513565891472868,86,-0.258311995591391,-0.0809633300312811,0.687388847095629,1
"Cdk6",0.196969696969697,77,-1.88582898008069,-2.06820684460693,0.0419699977884893,0.216527034045161
"Cdkal1",0.468098958333333,128,-0.273018494406416,1.09165663999852,1,1
"Cds2",0.493589743589744,78,-0.131244533278253,0.188788903398233,1,1
"Cecr2",0.40809968847352,107,-0.62148837674627,0.814836111442077,1,1
"Celf1",0.548295454545455,88,0.278301162487105,0.308636112231625,1,1
"Celf2",0.478396087117017,86,0.238159737194764,-58.0895163565565,4.34269014831863e-27,2.46447665917082e-25
"Cemip2",0.354938271604938,81,-0.802060622388091,-0.177679222190335,0.551095405940742,1
"Cep112",0.585271317829457,43,0.476438043942987,-4.5039347792423,0.00268819587545052,0.0164924449656018
"Cep350",0.525114155251142,73,0.0687127500840141,0.175901238743506,1,1
"Cep85l",0.45405604719764,226,-0.304854581528421,19.2530574837399,1,1
"Cflar",0.483021806853583,107,-0.143364175171178,0.434774358937091,1,1
"Cgnl1",0.514866979655712,71,0.327574658028504,-27.0371045385409,1.93058753454306e-13,3.00166692014571e-12
"Chaserr",0.469348659003831,87,-0.185555653156076,0.316893228030494,1,1
"Chchd3",0.466049382716049,108,-0.133266530863464,0.653535835070954,1,1
"Chd2",0.547619047619048,91,0.253756592245783,-0.0666026546317937,0.715131542000433,1
"Chd6",0.441947565543071,89,-0.376148485885249,0.118859823640619,1,1
"Chd7",0.546969696969697,88,0.498805856971442,0.100896500958413,1,1
"Chd9",0.595238095238095,119,0.507794640198696,0.919348786100926,1,1
"Chn2",0.826530612244898,49,2.61143471208235,-2.770842025428,0.0185687055302928,0.0984835550321603
"Chordc1",0.540625,80,0.169925001442312,-0.105418582445139,0.646112032642888,1
"Chst11",0.434892086330935,139,-0.39665896996399,0.611212855060131,1,1
"Clasp2",0.447530864197531,108,-0.421463768438277,0.606271110418092,1,1
"Clec1a",0.432291666666667,96,-0.502500340529183,-0.00232790985889153,0.945599706321697,1
"Clic4",0.364994789161456,270,-0.779951519131851,-18.9621411492722,7.35441620025752e-10,8.60542514153844e-09
"Clic5",0.516169154228856,134,0.0356239097307212,1.68685986899371,1,1
"Cmah",0.0451388888888889,48,-4.70043971814109,0,1,1
"Cmip",0.418279569892473,186,-0.396421821111497,9.39359052180419,1,1
"Cmss1",0.321428571428571,56,-0.823122237915921,0.108578195501181,1,1
"Cnn3",0.584541062801932,69,0.527247002864869,0.294246122770133,1,1
"Cnot2",0.618613138686131,137,0.578173335058517,0.558911868866062,1,1
"Cnot4",0.494823232323232,132,-0.0343515047907772,-9.13330664895665,1.9204367746277e-05,0.0001472767391353
"Cnot6l",0.496358543417367,119,-0.0801703486839833,0.898727174349602,1,1
"Cobll1",0.656862745098039,68,0.976541027176011,-6.24040949043615,0.000411151902549056,0.00284547200849499
"Cog5",0.5,84,0,0.277388860710701,1,1
"Col4a1",0.501576528047116,221,0.0223678130284546,-47.9237506760348,1.24082521755674e-22,4.02381891979114e-21
"Col4a2",0.475520833333333,192,0.0588936890535687,-36.5427440733962,1.24154035355601e-17,2.81829660257215e-16
"Col5a2",0.576923076923077,52,0.263034405833793,-1.10455161284865,0.137198404960331,0.603566626472772
"Col8a1",0.495817245817246,37,0.192645077942396,-10.2030265437947,6.26313782481554e-06,5.07761530797545e-05
"Colec12",0.433620689655172,58,0.321928094887362,-2.19563530036173,0.036123382874153,0.188940274480017
"Colgalt2",0.63003663003663,91,0.823122237915921,0.318032308107973,1,1
"Copa",0.413978494623656,62,-0.39231742277876,0.510445555028781,1,1
"Cped1",0.484959802102659,315,-0.0620609681322515,14.3658916837005,1,1
"Cplane1",0.420765027322404,61,-0.569365645670138,-0.160534139991483,0.570966354028336,1
"Cpne8",0.382275132275132,189,-0.706707773073525,20.3999282182367,1,1
