"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.463534675615213,149,-0.0832555036493523,8.16037815255288,1,1
"2210408F21Rik",0.619883040935672,57,0.747233929620033,0.757290910631092,1,1
"2610037D02Rik",0.363636363636364,66,-0.707819248506689,0.898466900235675,1,1
"2610307P16Rik",0.517115600448934,216,0.0874628412503393,-3.69108220466819,0,0
"4632427E13Rik",0.509132420091324,73,-0.099535673550915,0.761730591388613,1,1
"4732440D04Rik",0.364864864864865,74,-0.874469117916141,1.17553574566142,1,1
"4732471J01Rik",0.525900900900901,74,0.099535673550915,0.952668631848226,1,1
"4930523C07Rik",0.449367088607595,79,-0.15200309344505,0.550193683223938,1,1
"5031425E22Rik",0.529411764705882,85,0.169925001442312,0.75870473908239,1,1
"9530026P05Rik",0.453260261520173,227,-0.162729500038108,-12.8929007117073,0,0
"9630014M24Rik",0.454166666666667,80,-0.34577483684173,0.60236007770888,1,1
"AW554918",0.477891156462585,98,-0.175849835399418,1.2822656068623,1,1
"Aak1",0.47411003236246,103,-0.146841388329271,1.34259465842493,1,1
"Abca8a",0.572222222222222,36,0.29373120305671,-7.39155699769582,0,0
"Abcc4",0.757142857142857,70,1.70626879694329,0.424991852138987,1,1
"Abcc5",0.364978902953586,79,-0.812914447399505,1.51944429693351,1,1
"Abcg2",0.557971014492754,69,0.263034405833793,0.564538447388287,1,1
"Abi1",0.53525641025641,156,0.287980762964025,4.88470329282447,1,1
"Ablim1",0.455265359026421,452,-0.229568973280501,10.1381654196745,1,1
"Ablim3",0.476421229284665,227,-0.175849835399418,-35.2712535989904,0,0
"Acer2",0.441537010843942,101,0,2.23198068359815,1,1
"Ackr3",0.566216216216216,74,0.301655699861101,1.1041394353055,1,1
"Actn1",0.537634408602151,62,0.15200309344505,1.71772844950159,1,1
"Actn4",0.550438596491228,76,0.342887713523008,0.734078866616201,1,1
"Acyp2",0.330467091295117,157,-1.10619940383193,6.61736038805998,1,1
"Adam10",0.507912457912458,99,0.0437213774293177,3.84584301842978,1,1
"Adam17",0.358490566037736,53,-0.898120385980786,0.76069233790151,1,1
"Adamts9",0.534585758048873,244,0.279758640643423,-27.677751029033,0,0
"Adamtsl3",0.325757575757576,77,-0.980891177052296,-10.1012721207593,0,0
"Adarb1",0.434782608695652,92,-0.430634354329862,1.19810988622316,1,1
"Adgrf5",0.542779783393502,277,0.365181292841247,-29.8683735925778,0,0
"Adgrl2",0.537140439932318,197,0.277984747299765,-20.2577276564607,0,0
"Adgrl4",0.510246866042014,371,0.100603940938406,6.82374845383902,1,1
"Adipor2",0.567204301075269,124,0.506185387337039,2.57996871082938,1,1
"Aebp2",0.516339869281046,51,0.0874628412503391,2.04489211224549,1,1
"Afap1l1",0.571517412935323,134,0.337034987277571,6.42110319776481,1,1
