"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.4137,0.335865144956054,33,0,0.0390308123506375,-0.502500340529183,-1.31301400072657,0.105124400979865,0.513900817333625
"2210408F21Rik",0.4202,0.489774824658546,43,1e-04,0.0379531822467856,-0.465663572348812,-1.00838562229365,0.155569630071847,0.575606508245188
"2610037D02Rik",0.3779,0.307051282051282,26,1e-04,0.0464312542809768,-0.719892080807265,-1.35928919857026,0.0991863182325903,0.506030561746634
"2610307P16Rik",0.5095,0.548432055749129,41,1e-04,0.0375684041793315,0.0544477840223759,-0.0444814124341875,0.765499872943519,0.965615785305025
"4632427E13Rik",0.4686,0.492708333333333,32,0.2975,0.156792042002747,-0.229481846122767,-0.115707794545493,0.630476171351559,0.933859223526837
"4732440D04Rik",0.3239,0.371717171717172,33,0.1123,0.0827054755214883,-1.16992500144231,-4.38157186376296,0.00307378759821478,0.0798615555610247
"5031425E22Rik",0.5085,0.538571428571429,35,0.0126,0.0454412960790116,0.0384741478146355,-0.0260872070618063,0.819321924522481,0.979473013962763
"9530026P05Rik",0.4656,0.458026708585532,50,0.137,0.0906232189405998,-0.153246260295682,-0.306592012076436,0.43359148132897,0.82341984673611
"AW554918",0.4815,0.416666666666667,35,0,0.0452261450489913,-0.103093492964104,-0.0434194438309667,0.768234991565073,0.965615785305025
"Aak1",0.4853,0.520985060690943,34,2e-04,0.042509575643085,-0.0848888975865125,-0.000835887474046615,0.967385706561017,1
"Abca1",0.6045,0.588288288288288,37,0.0729,0.0685649322671766,0.633872101202102,-1.54946813074154,0.0783434694491037,0.453993272084457
"Abca6",0.6136,0.597916666666667,32,0.2291,0.127059905901235,0.756728848987636,-1.82335352776945,0.0561801841633976,0.382077568815985
"Abca8a",0.6841,0.69255303212018,53,0.0326,0.0455685743760117,1.12233554292405,-18.2434719566607,1.53692280798604e-09,4.31260539920882e-07
"Abca8b",0.5592,0.536371100164204,29,0.2596,0.136991582480207,0.308122295362332,-0.517167479363245,0.309142680753007,0.740148773202165
"Abca9",0.5937,0.586936936936937,37,0.9292,0.391717068475494,0.975752453753323,-1.24659808773897,0.114339312792988,0.531185615392588
"Abcc5",0.4846,0.472222222222222,36,0.2467,0.137759916738115,-0.0931094043914815,-0.0179288542077245,0.849809640408651,0.989310492421616
"Abi1",0.6913,0.635255022755023,52,0.1834,0.109868935759404,1.37614848588525,-10.6062147568491,4.11089891242528e-06,0.000640843463792518
"Ablim1",0.4725,0.462815087401064,64,2e-04,0.0290827873846459,-0.158697746019058,-0.57582023154761,0.283206006409153,0.707007165466266
"Ablim3",0.4813,0.489024390243902,41,0.1014,0.0777806315180252,-0.137503523749935,-0.0466758027051668,0.759958755781412,0.965615785305025
"Acacb",0.4541,0.407936507936508,21,1e-04,0.0430315961078633,-0.263034405833794,-0.256622623179869,0.473737378336833,0.848855098092691
"Acadl",0.4286,0.481884057971014,23,1e-04,0.0459456380649975,-0.415037499278845,-0.369085756910088,0.390247237711627,0.813546618884714
"Acap2",0.6462,0.666666666666667,30,0.2532,0.14205956211563,0.784271308944563,-1.8522425854704,0.054266410100104,0.37777495758263
"Acer3",0.5433,0.579545454545455,22,0,0.0462408627456701,0.251538766995965,-0.201991599995949,0.525039303017183,0.874857650989439
"Ackr3",0.7156,0.73735119047619,32,0.1769,0.107422204980392,1.14295795384204,-5.86550842328802,0.000614669987161063,0.0253641762349109
"Aco2",0.5305,0.535809523809524,25,0.8695,0.376008542481822,0.231325546106455,-0.0954092522177099,0.66223625477667,0.940515814190483
"Acox1",0.6046,0.646153846153846,26,0.0021,0.047601171170563,0.612976876890753,-0.945057895463467,0.169188862170152,0.596759465075957
"Actc1",0.3887,0.327229437229437,20,0.1042,0.0796295261543997,-0.523561956057013,-1.31387545428882,0.10501036831695,0.513900817333625
"Actn2",0.5607,0.557188114915388,22,0.0351,0.0515933135934246,0.421137698815262,-0.699809913004678,0.236787234514039,0.659192332988446
"Actr2",0.5503,0.566071428571429,28,1e-04,0.0459456380649975,0.295455883526171,-0.253348577189552,0.476572138786202,0.850675204474608
"Actr3",0.5179,0.542929292929293,33,0.0024,0.0461375374540546,0.103093492964104,-0.0455016416280642,0.762905542523145,0.965615785305025
"Acvr2a",0.3911,0.338888888888889,30,0,0.0462408627456701,-0.637429920615292,-1.06710684779826,0.144044306477619,0.561372672189167
"Acyp2",0.3372,0.352518839254562,47,0.0453,0.0553872282740254,-0.991488500144483,-9.39344807371307,1.46167957259966e-05,0.0017089470336311
"Adam10",0.3814,0.373039215686275,34,0.4525,0.217061588086966,-0.628031222613042,-1.20618482241653,0.120380020178946,0.538593108926639
"Adam19",0.4967,0.473809523809524,30,0.0257,0.0549856387198774,0,-0.00102603518134359,0.963868360202376,1
"Adamts12",0.3603,0.376068376068376,27,0.8194,0.354713045652316,-1.03394733192334,-1.91216595020516,0.0505134823246174,0.37777495758263
"Adamts5",0.5644,0.55632183908046,29,0.1172,0.0880548178042148,0.454565863465482,-0.503200489177662,0.315766599762211,0.741183679299919
"Adamts9",0.5647,0.602123015873016,40,0.3852,0.183670745461513,0.280107919192735,-0.620331237154183,0.265343417064359,0.686932931240529
"Adamtsl3",0.3817,0.359920634920635,42,0.3884,0.185265922261614,-0.573185332944803,-1.89236880450396,0.0517220192609674,0.37777495758263
"Adarb1",0.4732,0.409009009009009,37,0.0135,0.0451864881797161,-0.148098638989133,-0.109970152260352,0.639085407091963,0.933859223526837
"Adcy9",0.5119,0.489655172413793,29,0.1766,0.112881960203341,0.115477217419937,-0.0214579425968999,0.835883737172799,0.986693344897944
"Adgrd1",0.4247,0.398639455782313,28,0.0376,0.0534744913961984,-0.444784842672895,-0.778259031847298,0.21217577182665,0.630623996575188
"Adgrf5",0.4668,0.513809523809524,35,1e-04,0.044588304985728,-0.192645077942396,-0.0801513656237418,0.688877952375194,0.951275361399997
"Adgrl2",0.4172,0.436752136752137,39,0.3369,0.165928150364338,-0.62148837674627,-1.26247302443254,0.112058613238664,0.528233108060382
"Adgrl4",0.5347,0.51674774707863,48,0.2501,0.135349949614222,0.164119379761107,-0.304668384112809,0.435037637946042,0.823694744990955
"Adk",0.4803,0.443582599433663,47,0.1497,0.094301175650026,0.0536379636020726,-0.0479127928305587,0.756897799327389,0.965615785305025
"Adprhl1",0.4445,0.488080808080808,15,1e-04,0.0464312542809768,-0.321928094887362,-0.196856335726988,0.530354291482192,0.875186694181286
"Adra1a",0.3248,0.319047619047619,21,0.8452,0.366309405389781,-0.921997487998727,-2.03958430306361,0.0434150157413201,0.369501547909043
"Aebp2",0.3945,0.408095238095238,25,0.6693,0.300168756580456,-0.736965594166207,-0.856800637910066,0.190518789272946,0.61912294077857
"Aff1",0.5,0.50784632034632,44,0,0.0374344765234149,0,-0.00273669826849954,0.941024384118933,1
"Afg1l",0.61,0.561309523809524,28,0.2527,0.140284022828152,0.825970600224952,-1.50803127286207,0.0824434093736464,0.460829097016836
"Afg2a",0.5249,0.484761904761905,35,0.0048,0.0465798556915252,0.146841388329271,-0.0542938053551651,0.741757885971283,0.965386191111048
