"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.335865144956054,0.4137,0,0.0390308123506375,0.059613060730207,1.29850746268657,33
"2210408F21Rik",0.489774824658546,0.4202,1e-04,0.0379531822467856,0.0579091603515906,1.49253731343284,43
"2610037D02Rik",0.307051282051282,0.3779,1e-04,0.0464312542809768,0.0708580023718118,0.671641791044776,26
"2610307P16Rik",0.548432055749129,0.5095,1e-04,0.0375684041793315,0.0573214759832323,1.58208955223881,41
"4632427E13Rik",0.492708333333333,0.4686,0.2975,0.156792042002747,0.0669237121521953,0.940298507462687,32
"4732440D04Rik",0.371717171717172,0.3239,0.1123,0.0827054755214883,0.0611848296131531,1.16417910447761,33
"5031425E22Rik",0.538571428571429,0.5085,0.0126,0.0454412960790116,0.0620960062113437,1.11940298507463,35
"9530026P05Rik",0.458026708585532,0.4656,0.137,0.0906232189405998,0.0589518630619427,3.65671641791045,50
"AW554918",0.416666666666667,0.4815,0,0.0452261450489913,0.0690753988714927,0.835820895522388,35
"Aak1",0.520985060690943,0.4853,2e-04,0.042509575643085,0.0648102918655384,1.01492537313433,34
"Abca1",0.588288288288288,0.6045,0.0729,0.0685649322671766,0.062439506549401,1.1044776119403,37
"Abca6",0.597916666666667,0.6136,0.2291,0.127059905901235,0.0611848296131531,1.16417910447761,32
"Abca8a",0.69255303212018,0.6841,0.0326,0.0455685743760117,0.0506904025969618,5.35820895522388,53
"Abca8b",0.536371100164204,0.5592,0.2596,0.136991582480207,0.058663810308103,1.40298507462687,29
"Abca9",0.586936936936937,0.5937,0.9292,0.391717068475494,0.0593465359182378,1.32835820895522,37
"Abcc5",0.472222222222222,0.4846,0.2467,0.137759916738115,0.067319312831348,0.925373134328358,36
"Abi1",0.635255022755023,0.6913,0.1834,0.109868935759404,0.0614344878831963,2.52238805970149,52
"Ablim1",0.462815087401064,0.4725,2e-04,0.0290827873846459,0.0443031105988158,6.7910447761194,64
"Ablim3",0.489024390243902,0.4813,0.1014,0.0777806315180252,0.0599849512051972,1.25373134328358,41
"Acacb",0.407936507936508,0.4541,1e-04,0.0430315961078633,0.0656655911220765,0.985074626865672,21
"Acadl",0.481884057971014,0.4286,1e-04,0.0459456380649975,0.0701163045379396,0.73134328358209,23
"Acap2",0.666666666666667,0.6462,0.2532,0.14205956211563,0.0701163045379396,0.73134328358209,30
"Acer3",0.579545454545455,0.5433,0,0.0462408627456701,0.0706252110335535,0.686567164179104,22
"Ackr3",0.73735119047619,0.7156,0.1769,0.107422204980392,0.0614675144067187,1.14925373134328,32
"Aco2",0.535809523809524,0.5305,0.8695,0.376008542481822,0.0699803805505696,0.746268656716418,25
"Acox1",0.646153846153846,0.6046,0.0021,0.047601171170563,0.0714848554345065,0.641791044776119,26
"Actc1",0.327229437229437,0.3887,0.1042,0.0796295261543997,0.0611848296131531,1.16417910447761,20
"Actn2",0.557188114915388,0.5607,0.0351,0.0515933135934246,0.0584421876283572,2.05970149253731,22
"Actr2",0.566071428571429,0.5503,1e-04,0.0459456380649975,0.0701163045379396,0.73134328358209,28
"Actr3",0.542929292929293,0.5179,0.0024,0.0461375374540546,0.0690753988714927,0.835820895522388,33
"Acvr2a",0.338888888888889,0.3911,0,0.0462408627456701,0.0706252110335535,0.686567164179104,30
"Acyp2",0.352518839254562,0.3372,0.0453,0.0553872282740254,0.0583207599838614,3.7910447761194,47
"Adam10",0.373039215686275,0.3814,0.4525,0.217061588086966,0.0690753988714927,0.835820895522388,34
"Adam19",0.473809523809524,0.4967,0.0257,0.0549856387198774,0.0690753988714927,0.835820895522388,30
"Adamts12",0.376068376068376,0.3603,0.8194,0.354713045652316,0.0665130583929707,0.955223880597015,27
"Adamts5",0.55632183908046,0.5644,0.1172,0.0880548178042148,0.0665130583929707,0.955223880597015,29
"Adamts9",0.602123015873016,0.5647,0.3852,0.183670745461513,0.0571104519015507,1.85074626865672,40
"Adamtsl3",0.359920634920635,0.3817,0.3884,0.185265922261614,0.0576908186009052,1.52238805970149,42
"Adarb1",0.409009009009009,0.4732,0.0135,0.0451864881797161,0.0611848296131531,1.16417910447761,37
"Adcy9",0.489655172413793,0.5119,0.1766,0.112881960203341,0.0699803805505696,0.746268656716418,29
"Adgrd1",0.398639455782313,0.4247,0.0376,0.0534744913961984,0.0598653731924604,1.26865671641791,28
"Adgrf5",0.513809523809524,0.4668,1e-04,0.044588304985728,0.0680432044815352,0.895522388059702,35
"Adgrl2",0.436752136752137,0.4172,0.3369,0.165928150364338,0.058025594989799,1.47761194029851,39
"Adgrl4",0.51674774707863,0.5347,0.2501,0.135349949614222,0.061666489710788,2.62686567164179,48
"Adk",0.443582599433663,0.4803,0.1497,0.094301175650026,0.0572033289428064,4.01492537313433,47
"Adprhl1",0.488080808080808,0.4445,1e-04,0.0464312542809768,0.0708580023718118,0.671641791044776,15
"Adra1a",0.319047619047619,0.3248,0.8452,0.366309405389781,0.0692605651653259,0.82089552238806,21
"Aebp2",0.408095238095238,0.3945,0.6693,0.300168756580456,0.0702637475505496,0.716417910447761,25
"Aff1",0.50784632034632,0.5,0,0.0374344765234149,0.0571749238100957,1.61194029850746,44
"Afg1l",0.561309523809524,0.61,0.2527,0.140284022828152,0.0676944641995303,0.91044776119403,28
"Afg2a",0.484761904761905,0.5249,0.0048,0.0465798556915252,0.0683589662595227,0.880597014925373,35
"Agap1",0.426677489177489,0.4314,0.1018,0.0760927043715162,0.0571749238100957,1.61194029850746,44
"Agmo",0.812222222222222,0.7846,0.4348,0.207271266560403,0.064388314459922,1.02985074626866,30
"Ago3",0.515151515151515,0.5385,1e-04,0.0433109271233261,0.0660922226930268,0.970149253731343,33
"Agtpbp1",0.433333333333333,0.4615,1e-04,0.0456839038753512,0.0697165491856197,0.776119402985075,28
"Ahnak",0.397291666666667,0.4601,0.0289,0.0497417786317919,0.0592102765636235,1.34328358208955,40
"Airn",0.308092630368535,0.3107,0.7187,0.305254332757322,0.0493791175646837,5.64179104477612,64
"Akap13",0.453828197945845,0.4655,1e-04,0.0398056043310127,0.0607384263482334,2.37313432835821,51
"Akap6",0.484161100337571,0.5193,0.1111,0.0801612742392284,0.0579949861880482,2,30
"Akt3",0.556292839105339,0.5324,0.1176,0.083535317080468,0.0593782742875682,2.17910447761194,48
"Aldh1a1",0.65,0.6154,0.3693,0.184790836631298,0.0680432044815352,0.895522388059702,24
"Alpk1",0.5,0.4873,1.2532,0.522978764512498,0.0719068996654227,0.626865671641791,25
"Alpk2",0.489583333333333,0.4881,0,0.0468037028161326,0.0714848554345065,0.641791044776119,16
"Ambra1",0.515419501133787,0.5567,1e-04,0.039927436932384,0.0609245053413944,1.17910447761194,42
"Amotl1",0.6875,0.5937,0.1045,0.0886233258767922,0.0747473597224873,0.567164179104478,24
"Anapc1",0.583333333333333,0.5398,0.7489,0.331196107879424,0.0714848554345065,0.641791044776119,26
"Angpt1",0.455072463768116,0.4198,0.2369,0.135780694380556,0.0699803805505696,0.746268656716418,23
"Ank",0.562671478847949,0.5061,0.2721,0.14072238944588,0.0571119961470073,1.62686567164179,34
"Ank2",0.520435422065857,0.5005,0.0592,0.057195730995629,0.0530209464739908,4.86567164179105,46
"Ank3",0.502362637362637,0.5174,1e-04,0.0449754721209402,0.068634537752716,0.865671641791045,20
"Ankhd1",0.420818070818071,0.4175,1e-04,0.039927436932384,0.0609245053413944,1.17910447761194,39
"Ankib1",0.538690476190476,0.4792,0.0744,0.0739859057911464,0.0698491401116775,0.761194029850746,28
"Ankrd11",0.622361111111111,0.6099,0.0101,0.0410839507078601,0.0568908873811383,1.71641791044776,40
"Ankrd12",0.628571428571429,0.6271,1e-04,0.0447950455649429,0.0683589662595227,0.880597014925373,35
"Ankrd17",0.51155808477237,0.5148,0.0731,0.0679999449030973,0.0614605825153306,2.91044776119403,56
"Ankrd28",0.381944444444444,0.3791,0.0302,0.0611192144926898,0.0758334136018349,0.552238805970149,24
