"","AR","N","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.509457364341085,215,-0.0675632838126345,-2.94390056239547,0.0152461258318494,0.110867458718983
"2210408F21Rik",0.474226804123711,97,-0.101283335837181,0.0722146658527976,1,1
"2210408I21Rik",0.423076923076923,26,-0.0671141958585375,0.567570446278815,1,1
"2610307P16Rik",0.493078449328449,312,0.0740005814437767,21.4227751126062,1,1
"2900026A02Rik",0.644345238095238,112,0.748461233004036,0.264286737538072,1,1
"4732440D04Rik",0.317708333333333,96,-1.13039663725568,0.0641285043170257,1,1
"4732471J01Rik",0.308771929824561,114,-1.25375659224578,-1.9955901497038,0.0457390134994389,0.300513343079647
"4930523C07Rik",0.499183006535948,102,0,0.0970272352560073,1,1
"5031425E22Rik",0.534722222222222,120,0.167456745851563,0.175513344651506,1,1
"5330438D12Rik",0.574626865671642,67,0.296981737757132,0.273337693121334,1,1
"9530026P05Rik",0.437946172933766,403,-0.211504105193712,-12.3512406336304,6.68979920837713e-07,7.95342794773725e-06
"9630014M24Rik",0.49,130,-0.134649526694782,-2.92453693792299,0.0155852510980474,0.112786020023551
"AU020206",0.585227272727273,88,0.655351828612554,0.102017687417558,1,1
"AW554918",0.534632034632035,154,0.0595010117486616,0.42703712184408,1,1
"Aak1",0.448863636363636,132,-0.457472765599241,0.340568650156158,1,1
"Abca8a",0.683760683760684,39,1.28950661719499,-7.05882658382532,0.00017172459844281,0.00160777155292081
"Abcb1a",0.679324894514768,79,1,0.0190766423912976,1,1
"Abcc4",0.779696493982208,91,1.50250034052918,1.84206728039128,1,1
"Abcc5",0.510869565217391,92,-0.0269670476002695,0.109775704595307,1,1
"Abcg2",0.582554517133956,107,0.43389652653016,0.107993817222876,1,1
"Abhd17b",0.367924528301887,53,-0.935869662580284,0.116958835812909,1,1
"Abi1",0.559055118110236,254,0.325875279404025,2.65416174642831,1,1
"Abi2",0.428571428571429,56,-0.209453365628949,0.436159282011175,1,1
"Ablim1",0.473479645826585,735,-0.165101082313965,16.7238590831263,1,1
"Ablim3",0.477808002808003,370,-0.207971905590277,36.7894868822729,1,1
"Acer2",0.36235632183908,232,-0.967723596976244,13.4851094826983,1,1
"Acer3",0.605555555555556,60,0.569365645670138,0.234659985368367,1,1
"Ackr3",0.555645161290323,124,0.518467088934249,-1.83181727322346,0.0556121939416692,0.357541058045582
"Actn1",0.73030303030303,75,1.04580368961313,-9.67829711906157,1.08444115035236e-05,0.000116035203087702
