"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"0610043K17Rik",0.555555555555556,0.524590163807828,998.999999999999,955.684317110261,864.036405868552,0.0390598563110863,45,1.79252677423333,1.53078851077458,1.62659994951798
"1110059E24Rik",0.35042735042735,0.299999998722156,998.999999999999,963.858321478758,885.31133037427,0.0416639500749397,39,1.48138742701002,1.58682258693262,1.5489490081733
"1500002F19Rik",0.666666666666667,0.69230769008513,998.999999999999,812.849976594584,492.273720861118,0.0188941160662364,21,1.56421912359844,0.618988703477173,0.763125134646929
"1500004A13Rik",0.340909090909091,0.372093023256932,998.999999999999,976.664271074057,918.642069945931,0.0677201200212986,66,1.71910455233099,1.72034468172538,1.71975146478817
"1600010M07Rik",0.481818181818182,0.42528735632184,998.999999999999,978.175156349862,922.574532999589,0.0728918320957271,55,2.1667511627566,1.73404602875457,1.90967534887995
"1600020E01Rik",0.45,0.509433962264398,998.999999999999,967.88958259143,895.80371231689,0.0435809413189933,40,1.88166137610068,1.62349662646181,1.71135735146353
"1700025G04Rik",0.457471264367816,0.473214285764902,998.999999999999,963.595919936727,884.628363648877,0.15489183212829,145,2.04451489393805,1.81683173451434,1.96597135541313
"2210408F21Rik",0.398577235772358,0.441478439425126,998.999999999999,895.657449332371,707.801221408513,0.305781256744343,328,1.84381734839471,1.82322121492041,1.8400929494824
"2210408I21Rik",0.51207729468599,0.514563106795907,998.999999999999,976.781937537861,918.948326833184,0.0681118997554047,69,1.98990712370777,1.72121167789928,1.84783567846066
"2610035D17Rik",0.59765625,0.604166666666665,998.999999999999,972.469908693423,907.725175487014,0.123152444439767,128,1.79488990631823,1.81564154098077,1.80233302935344
"2610037D02Rik",0.529126213592233,0.542168674698795,998.999999999999,974.212502173066,912.260718050026,0.11741356880966,103,2.18325184490733,1.81443850625367,2.0232091712209
"2610307P16Rik",0.533333333333333,0.599999999992268,998.999999999999,942.663612191363,830.146710968411,0.0362850225699003,30,2.64397440610779,1.46945009673341,1.74656583644731
