"","converged","iter","deviance","df_resid","phi_hat","mu_weighted","pmin","pmax","m_eff","theta_map","terms","rank","p_model","error","coef_X.Intercept.","se_X.Intercept.","stat_X.Intercept.","p_X.Intercept.","coef_sexM","se_sexM","stat_sexM","p_sexM"
"1700025G04Rik",TRUE,3,63.7685753763458,41,1.55533110674014,0.636330804766306,0.533333333325698,0.769230767915479,1.5931710020546,14.6758098066918,"sex",2,0.073712753852427,FALSE,0.133531392593845,0.327353872036889,0.40791144996384,0.685461046978324,1.07044140432262,0.605954460707284,1.7665377082515,0.0847501688644533
"5031425E22Rik",TRUE,3,64.2314273559596,41,1.56662017941365,0.552923076722749,0.539999999829843,0.599999999689764,1.51011871114508,998.999999999999,"sex",2,0.703570006727489,FALSE,0.160342649390166,0.304515209198914,0.526550545084361,0.601342971130869,0.24512245742535,0.642372482107985,0.38158928698341,0.704736558275202
"9530026P05Rik",TRUE,4,59.8301662000975,38,1.5744780578973,0.560738031914873,0.515625,0.699999999999915,2.36186068763742,0.729604687986212,"sex",2,0.126909874812163,FALSE,0.0625203569813341,0.273246361739791,0.22880581678475,0.82024678923674,0.784777503405464,0.513906669051109,1.5270817653612,0.135022256366367
"AW554918",TRUE,4,62.1638196178538,37,1.68010323291497,0.541188247070594,0.513513513513514,0.588235294117631,1.38194923461197,998.999999999999,"sex",2,0.645744889868665,FALSE,0.0540672212702758,0.363717145058248,0.148651835649972,0.882635606244465,0.302607722668389,0.655174355663448,0.46187357617494,0.646876286356663
"Aak1",TRUE,4,58.6957081897784,41,1.43160263877508,0.366627634660421,0.238095238095238,0.45,1.3904484598722,998.999999999999,"sex",2,0.120808507770243,FALSE,-0.200670695462151,0.331667835826319,-0.605035139938122,0.548489985264898,-0.962480114343529,0.629186203851081,-1.5297222164956,0.13376512704374
"Abca1",TRUE,3,80.8698506931886,46,1.75804023246062,0.517994591379487,0.43478261043755,0.52631578947368,2.06720330914233,2.45191062463469,"sex",2,0.500471239164104,FALSE,0.105360515657811,0.260490819672698,0.404469208512586,0.687742303527745,-0.367724773037116,0.543426726606935,-0.676677747031559,0.501999111732964
"Abca8a",TRUE,4,31.38259729069,19,1.65171564687842,0.634050496119461,0.615384615384615,0.777777777777778,4.12025583780848,0.264008521827176,"sex",2,0.405433456796197,FALSE,0.470003629245735,0.270793125835646,1.735655688435,0.0988149321945722,0.782759339249632,0.971393929753429,0.805810408397674,0.430322498152054
"Abhd17b",TRUE,4,92.516687034966,45,2.0559263785548,0.600198412697252,0.555555555555555,0.624999999998194,1.77491467576838,998.999999999999,"sex",2,0.606965956501267,FALSE,0.223143551314209,0.415130759980342,0.537525938392944,0.593552758578203,0.287682072444077,0.555426016004286,0.517948501068875,0.607031459708479
"Abi1",TRUE,4,90.0871421370224,50,1.80174284274045,0.66978114455239,0.611111111111111,0.818181817374448,2.38973005355472,1.36353789333301,"sex",2,0.0466763848883447,FALSE,0.451985123743057,0.346301869010472,1.30517668020264,0.197807262100711,1.05209226760589,0.525990262368116,2.00021244284857,0.0509233758525995
"Abi3bp",TRUE,3,117.501657651373,72,1.63196746738019,0.424492604209986,0.382352941412384,0.508771929805188,2.14147922710817,1.24033931565697,"sex",2,0.166601116544831,FALSE,-0.479573079262925,0.224905684105197,-2.13232974155785,0.0363911765341801,0.514664398996678,0.36893834401258,1.39498755645504,0.167308153763015
"Ablim1",TRUE,3,47.6703797413892,30,1.58901265804631,0.440640059430282,0.393442623535182,0.5555555555227,2.4695876811955,0.66889548597441,"sex",2,0.276407020795543,FALSE,-0.432864079847615,0.287405644691059,-1.50610848410063,0.142497335322765,0.65600763102876,0.59427661239572,1.10387590112992,0.27842285867811
"Ablim2",TRUE,3,40.8535573025479,28,1.45905561794814,0.511550151975106,0.500000000000001,0.514285714285,1.56648516199294,4.27308541639822,"sex",2,0.934801828224366,FALSE,0.0571584138370885,0.349998488868348,0.163310458916263,0.871447035812875,-0.0571584138370833,0.692456499654246,-0.0825444108989133,0.934801079057219
"Ablim3",TRUE,4,59.0881539872644,38,1.55495142071748,0.423272727272729,0.400000000000003,0.44,1.37614980289093,998.999999999999,"sex",2,0.781371401609817,FALSE,-0.241162056816888,0.431558898089371,-0.558816091811751,0.579565708238371,-0.164303051291262,0.58786424843755,-0.279491484178454,0.781383344789538
"Ackr3",TRUE,4,54.6628935762241,33,1.65645132049164,0.593333333333332,0.5,0.622222222222221,1.56938682100725,998.999999999999,"sex",2,0.530064831364749,FALSE,0.498991166118982,0.343087229501447,1.45441486366043,0.155277477684178,-0.498991166118982,0.784696172860416,-0.635903657207901,0.529225050965399
"Adam10",TRUE,3,73.9042910978206,49,1.50825083873103,0.454410173295451,0.285714286081205,0.568181818160872,1.40906446595146,998.999999999999,"sex",2,0.0315846798961771,FALSE,0.274436845616388,0.326417678801182,0.840753621630724,0.404570104789224,-1.19072757569264,0.554827435307262,-2.14612237953449,0.0368420541921218
"Adam12",TRUE,4,56.0630965739507,33,1.69888171436214,0.74498933901917,0.714285714285714,0.799999999999944,1.90743026413232,3.35117033962747,"sex",2,0.523577151038838,FALSE,0.916290731874155,0.418004210706514,2.19206100896791,0.035535576258888,0.470003629245386,0.741042101333743,0.63424686451615,0.530292216192427
"Adam19",TRUE,4,36.8597803317349,26,1.41768385891288,0.31282051282052,0.266666666666689,0.333333333333333,1.39524517087667,998.999999999999,"sex",2,0.681495360865657,FALSE,-0.693147180559945,0.460348688528882,-1.50570034808833,0.144197599563836,-0.318453731118418,0.772807571811919,-0.412073771963406,0.683663103734707
