"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"0610043K17Rik",0.641141141141141,111,-78.6741170378316,-77.8394960727621,-0.834620965069504,0.196360102432772,0.665788370522726
"1110059E24Rik",0.433076923076923,130,-95.7983241473794,-95.7435657816529,-0.0547583657264283,0.740695002273268,0.953628342836833
"1500002F19Rik",0.65,60,-42.9979133590308,-39.2399881714399,-3.75792518759085,0.00611584058238559,0.0982398449087313
"1500004A13Rik",0.390873015873016,210,-154.218914671342,-154.150860292808,-0.0680543785340149,0.71218049531991,0.949271920964989
"1600010M07Rik",0.513888888888889,228,-172.482607192306,-172.101962542431,-0.38064464987508,0.382925340554205,0.802914433439139
"1600020E01Rik",0.334532374100719,139,-95.3582219647502,-92.0833133075762,-3.27490865717395,0.0104894928631698,0.14036955991403
"1700025G04Rik",0.496860961365678,424,-350.694330223291,-350.699837174108,0.00550695081716412,1,1
"2210408F21Rik",0.487140992167102,766,-644.229372096166,-644.166961095277,-0.0624110008886873,0.723862366080693,0.950988927958364
"2210408I21Rik",0.616573033707865,178,-147.106322585163,-139.384676063832,-7.72164652133117,8.50181202908444e-05,0.00381195376304058
"2610035D17Rik",0.650713557594292,327,-258.390776244674,-252.703640485172,-5.6871357595015,0.000744684254781164,0.0222595837026978
"2610037D02Rik",0.504712301587302,336,-252.81437577505,-251.88081712295,-0.933558652099919,0.171805603712987,0.631160123609175
"2610307P16Rik",0.557807807807808,111,-95.1347107771522,-95.0054118340551,-0.129298943097155,0.611085066075045,0.91033799117355
"2700049A03Rik",0.646723646723647,117,-80.5913797616223,-80.5864554724701,-0.00492428915215726,0.920947713371161,1
"2700097O09Rik",0.622047244094488,127,-87.5105040411908,-84.4951429013918,-3.015361139799,0.0140589792717115,0.169731533679038
"2900026A02Rik",0.464912280701754,114,-84.7688631014692,-84.0448613733099,-0.724001728159237,0.228848585178567,0.703859730426438
"2900093K20Rik",0.587301587301587,63,-47.8440026950019,-47.3602653217075,-0.483737373294446,0.325310778275814,0.778857927943369
"3110056K07Rik",0.451830443159923,173,-125.687153446372,-125.514723419088,-0.172430027283553,0.557037250163465,0.888181569369025
"3110082I17Rik",0.516393442622951,122,-90.3633670602023,-90.163378667687,-0.199988392515323,0.52710124628378,0.875881839139523
"4632427E13Rik",0.505374280230326,521,-405.695997816568,-405.417938238777,-0.278059577790827,0.45582813363532,0.845128373170498
"4732440D04Rik",0.311473429951691,460,-332.637633269077,-329.957435884839,-2.680197384238,0.0205991101815196,0.214227425034381
"4732471J01Rik",0.367424242424242,132,-94.2788780069226,-93.5483545642618,-0.73052344266074,0.226763623795948,0.703859730426438
"4833420G17Rik",0.675595238095238,168,-113.380091837925,-113.35060477989,-0.0294870580349595,0.808124800655172,0.972727914698976
"4930438E09Rik",0.597849462365591,155,-108.475825547577,-108.459589749414,-0.0162357981630095,0.856996524860309,0.987875562149068
"4930503L19Rik",0.503164556962025,158,-116.631015363923,-116.583441669827,-0.0475736940961582,0.757732558838072,0.956641756418535
"4930523C07Rik",0.439416419386746,337,-263.004633952826,-261.550577272605,-1.45405668022073,0.0881349202834506,0.474151316832687
"4930578G10Rik",0.797585886722377,359,-207.369742889911,-207.170695192343,-0.199047697567522,0.528074516866173,0.875881839139523
"4930599N23Rik",0.508403361344538,119,-87.570319655812,-87.4366213878259,-0.133698267986119,0.6050835688115,0.905753585387519
"4933406I18Rik",0.314634146341463,205,-143.666677241987,-143.613515605427,-0.0531616365605316,0.7443695052361,0.953628342836833
"5031425E22Rik",0.591091414668057,685,-555.459474800405,-555.111441928189,-0.348032872216322,0.404108827296393,0.817796599250357
"5033421B08Rik",0.377551020408163,49,-37.4519363323671,-37.3654642673567,-0.086472065010355,0.677508412032436,0.940558872857163
"5330438D12Rik",0.481220657276995,213,-159.103903236315,-157.959389882715,-1.14451335359996,0.13029160394873,0.574638987968817
"5430405H02Rik",0.431818181818182,132,-96.1031727626902,-95.0410420985116,-1.06213066417865,0.144982662226013,0.594680585583785
"6030458C11Rik",0.373333333333333,150,-103.96580488852,-103.954259047021,-0.0115458414992133,0.879218896164088,0.995998991550767
"6720427I07Rik",0.543243243243243,185,-133.740127313686,-133.436279675559,-0.303847638126967,0.435656901321492,0.837708914230888
"6820431F20Rik",0.725529100529101,252,-157.289903575014,-156.849566196348,-0.440337378665816,0.348016935436041,0.789208278545172
"9330159M07Rik",0.231404958677686,121,-70.737350034769,-70.0896340561463,-0.647715978622699,0.255049318098201,0.723393726240025
"9330162G02Rik",0.348837209302326,86,-58.6069169253627,-55.9050728133108,-2.70184411205189,0.0200942445077972,0.211312596283762
"9330188P03Rik",0.46875,32,-28.0144377683025,-27.1527753595492,-0.861662408753311,0.1892656299246,0.657367911244416
"9530026P05Rik",0.45338024691358,1125,-1130.30227965772,-1127.05554990588,-3.24672975183807,0.0108272074531067,0.143205644440644
"9630014M24Rik",0.404891304347826,92,-69.875428211755,-69.6698141158673,-0.205614095887711,0.521346781121536,0.872082511000136
"A230001M10Rik",0.468553459119497,53,-43.6692702341389,-43.4360957671752,-0.233174466963739,0.494671642286858,0.862070352527795
"A4galt",0.607619047619048,175,-126.446788001732,-125.456093176387,-0.990694825344889,0.15924408648936,0.614557384816119
"A730049H05Rik",0.534158415841584,101,-88.705406314889,-88.072162742896,-0.633243571992949,0.260426725188174,0.726833722192975
"A830012C17Rik",0.340365682137834,237,-176.672611303359,-176.209021817523,-0.463589485836593,0.335597041985576,0.783374039396956
"A830019P07Rik",0.760752688172043,62,-37.9875102319312,-37.9689973853256,-0.0185128466056312,0.847412745410493,0.986893725245139
"A930015D03Rik",0.619957537154989,157,-110.836583722337,-110.305340451476,-0.531243270861225,0.302648746864328,0.766143379267655
"AU040320",0.612721417069243,207,-152.928161408367,-152.89721877848,-0.0309426298864537,0.803540646592306,0.970601805913108
"AW554918",0.472099853157122,454,-358.613423940432,-357.491096947536,-1.12232699289575,0.134076896966451,0.581139739616149
"Aak1",0.526252983293556,419,-325.684367699237,-325.664188559755,-0.020179139482309,0.840781693449432,0.983888870490213
"Aamdc",0.35973597359736,101,-71.5742711735367,-71.4541751785479,-0.120095994988858,0.624067483882105,0.918005851954221
"Aatf",0.631048387096774,248,-181.158173561889,-181.140254568092,-0.0179189937976503,0.849850455355604,0.987113118726839
"Abca1",0.486524859943978,680,-582.607724795573,-582.605892768342,-0.00183202723076192,0.951732381297777,1
"Abca5",0.46039603960396,101,-75.7974745227147,-73.0849842898831,-2.71249023283157,0.0198506574729184,0.210498617161409
"Abca6",0.555132262861855,980,-969.33639545788,-968.555671501335,-0.780723956544989,0.211453343840465,0.682405408242386
"Abca8a",0.627404731690056,1754,-2256.20713872936,-2252.03375049498,-4.17338823438195,0.0038637220505234,0.0705214754796859
"Abca8b",0.500588627115426,968,-1005.05921136886,-998.715138663963,-6.3440727049009,0.000367981063209403,0.0127556460986453
"Abca9",0.476253558488613,736,-676.240537337268,-670.395536639328,-5.84500069794035,0.000628368518146235,0.0196365161920699
"Abcb1b",0.630879345603272,163,-126.647542478282,-121.951860874124,-4.69568160415778,0.00218010038223319,0.0491822345611705
"Abcc1",0.529929577464789,284,-212.889201793818,-212.859531602492,-0.0296701913264599,0.807541546173773,0.972727914698976
"Abcc4",0.583333333333333,216,-160.715076888954,-160.70966423099,-0.00541265796414336,0.917133813294551,1
"Abcc5",0.497377501725328,483,-371.596330259269,-371.046629568469,-0.549700690799398,0.29439751354911,0.760547103408339
"Abcd2",0.327380952380952,126,-85.6465456453563,-84.6541319382575,-0.992413707098805,0.158882771130274,0.614557384816119
"Abcd3",0.510540184453228,253,-190.290802969053,-189.313967177406,-0.976835791647886,0.162191751456681,0.617641565168206
"Abce1",0.590243902439024,205,-147.764377814799,-146.931331907126,-0.833045907673124,0.196782822321818,0.665788370522726
"Abcg2",0.605072463768116,92,-66.4419900998167,-66.3725380380081,-0.0694520618086756,0.709372901199262,0.948515527916268
"Abhd17b",0.419001610305958,207,-161.439518505199,-159.157955513261,-2.28156299193785,0.0326673961165884,0.279603149791725
"Abhd18",0.487387387387387,185,-139.251148867566,-139.225695332367,-0.0254535351996026,0.821492354182457,0.977423766239713
"Abhd2",0.580917874396135,138,-100.180287878074,-100.049426552945,-0.130861325128677,0.608939133519181,0.908782172853337
"Abi1",0.721289560020388,1177,-1086.38796754952,-1072.88984634913,-13.4981212003956,2.03851362172588e-07,1.78912099779133e-05
"Abi2",0.466540404040404,264,-199.422165617112,-199.409994915732,-0.0121707013796595,0.87601937250191,0.994928389749553
"Abi3bp",0.660062471670969,659,-546.597199128389,-543.974684986755,-2.62251414163381,0.0220095705605577,0.221979165188999
"Abl2",0.503381642512077,345,-274.254281624596,-273.76173161178,-0.492550012815343,0.320942927186754,0.775480393405231
"Ablim1",0.411854116864896,955,-903.479549642408,-902.041754468908,-1.43779517349969,0.0899319902409386,0.476824498385439
"Ablim3",0.297198879551821,119,-89.2913101611361,-88.6100174968637,-0.681292664272348,0.243089923684571,0.712455612191769
"Abr",0.457912457912458,99,-74.1055144684977,-73.7126292681812,-0.392885200316499,0.37538213548114,0.801733000821057
"Abtb2",0.461561181434599,395,-393.369079314165,-384.272482271285,-9.09659704288003,1.99590803273187e-05,0.00109774941800253
"Abtb3",0.534420289855073,92,-69.1424662765432,-68.6663016546012,-0.476164621942004,0.329127116175616,0.780258249554262
"Acaca",0.508374183006536,408,-319.058299238228,-318.179898681274,-0.878400556954034,0.185024016971945,0.649000059531696
"Acadl",0.454059829059829,156,-116.308409175446,-116.121669538783,-0.186739636663674,0.541113847368214,0.883298227302684
"Acadsb",0.50873440285205,374,-291.256875977342,-290.819040980132,-0.437834997209563,0.34939038207977,0.790364929560396
"Acap2",0.491313689379988,543,-430.032487837005,-428.094271614716,-1.93821622228864,0.0489685065134365,0.35110603618346
"Acat1",0.576923076923077,156,-114.79135218043,-114.038846963877,-0.752505216552947,0.219902031521035,0.691699116126161
"Acbd3",0.519102990033223,301,-226.698591227809,-226.623507183963,-0.0750840438458056,0.698374779432313,0.944213689006323
"Acbd5",0.574539363484087,199,-147.580733643355,-146.126481625489,-1.45425201786654,0.0881135714302216,0.474151316832687
"Acbd6",0.476022012578616,212,-157.951141446298,-156.896079473096,-1.05506197320224,0.146327465301222,0.594680585583785
"Ace",0.447869101978691,219,-171.5362352302,-171.483908124003,-0.0523271061975947,0.746314310876563,0.954685073240743
"Acer2",0.499519230769231,104,-84.7573126512298,-84.6914345495409,-0.0658781016889094,0.716618051650331,0.950638486526486
"Acer3",0.519410150891632,243,-189.325724687243,-188.439544523391,-0.886180163852202,0.183090239457857,0.646279492000062
"Acin1",0.39207650273224,244,-171.944731091774,-171.734425352793,-0.210305738980907,0.516632086270625,0.871262205996046
"Ackr3",0.494708347886832,409,-384.206732245616,-379.036738933412,-5.16999331220353,0.00130178955338508,0.0333533037746177
"Aco1",0.417682926829268,164,-116.55461145143,-116.382338901785,-0.172272549644831,0.557217379932216,0.888181569369025
"Acox1",0.578651685393258,178,-130.410025650633,-130.240329230526,-0.169696420107584,0.560179895857662,0.888181569369025
"Acss3",0.363310580204778,586,-498.635545777123,-497.578531466585,-1.05701431053774,0.145954637092672,0.594680585583785
"Actb",0.558219178082192,146,-107.42162427804,-106.167645688424,-1.2539785896157,0.113272680350183,0.535054607590215
"Actn1",0.486376811594203,115,-95.8120003833006,-95.8113687450309,-0.000631638269624091,0.971647076534728,1
"Actn4",0.504187604690117,199,-146.519966638866,-146.419908404448,-0.100058234418157,0.654626852155769,0.932310217888357
"Actr10",0.540201005025126,199,-150.448769750814,-150.449163429448,0.000393678634537764,1,1
"Actr1a",0.545454545454545,143,-104.500724007065,-103.360795566448,-1.13992844061708,0.131063967569724,0.574638987968817
"Actr2",0.495205479452055,365,-283.019300873331,-282.531687829711,-0.487613043619888,0.323380257159102,0.776903646349037
"Actr3",0.47967803030303,440,-358.512309202108,-356.884922544814,-1.62738665729381,0.0712157835783639,0.434563768137205
"Acvr1",0.476291079812207,355,-271.387321348616,-271.362363640903,-0.0249577077127014,0.823210522585763,0.977423766239713
"Acvr2a",0.459865196078431,272,-205.13149472322,-205.116780382256,-0.0147143409634225,0.86379297001683,0.991691066328813
"Acvrl1",0.485915492957746,71,-56.9840004019139,-55.2290712243492,-1.75492917756471,0.0610046710192582,0.398802326393725
"Acyp2",0.403449206349206,750,-668.864137635576,-660.299750640137,-8.56438699543912,3.49291028796529e-05,0.0018010318672321
"Adam10",0.499433106575964,294,-223.964111795448,-223.294691871079,-0.669419924369549,0.247238666868517,0.715801782850948
"Adam12",0.534417920209287,139,-118.411957923804,-117.604826130116,-0.807131793687461,0.203893507244223,0.672905533428949
"Adam17",0.467532467532468,308,-240.379915398529,-240.383464969341,0.00354957081196972,1,1
"Adam19",0.474780058651026,341,-275.811080772447,-275.339728597505,-0.471352174941501,0.331583321159581,0.781482151799596
"Adam22",0.43036303630363,101,-83.3455844258856,-76.6022919179495,-6.74329250793615,0.000240275088286629,0.00926294148768545
"Adam9",0.476805831676607,503,-400.884819400551,-400.666991640506,-0.217827760044997,0.509226839081451,0.870553345898492
