"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1110004F10Rik",0.453846153846154,0.452,3.8395,1.62797755185155,0.259554380861264,0.113808801213961,65
"1110019D14Rik",0.537581699346405,0.5376,1.6384,0.796475441497227,0.266211490980098,0.109256449165402,51
"1110059E24Rik",0.46,0.4624,0.1523,0.205003433194125,0.22477457696516,0.153262518968134,75
"1500004A13Rik",0.437463126843658,0.4403,0.328,0.254895598152381,0.19907054357807,0.239757207890744,113
"1600010M07Rik",0.480902777777778,0.4798,0.1968,0.20029855125563,0.191778653951099,0.277693474962064,144
"1600020E01Rik",0.317777777777778,0.3244,1.4774,0.718612909257233,0.240669450072213,0.130500758725341,75
"1700025G04Rik",0.530448712044457,0.5468,0.2238,0.185780388128828,0.153944579468764,0.696509863429439,235
"2210408F21Rik",0.455569094877444,0.4621,0.1524,0.151545693401047,0.143068789054532,1.39150227617602,382
"2210408I21Rik",0.596631205673759,0.5946,1.034,0.523220051886662,0.199411425914896,0.238239757207891,94
"2310014F06Rik",0.418154761904762,0.4297,0.1666,0.223734802386477,0.245089621511613,0.125948406676783,56
"2610008E11Rik",0.656378600823045,0.6565,1.7067,0.798704589566966,0.230002143131945,0.144157814871017,81
"2610035D17Rik",0.712141280353201,0.7058,1.6632,0.752286905157907,0.184336866477844,0.327769347496206,151
"2610037D02Rik",0.477245862884161,0.4751,1e-04,0.115149371504966,0.175813473411919,0.396054628224583,188
"2610307P16Rik",0.480233918128655,0.4962,0.1135,0.169002070924591,0.192292496325493,0.274658573596358,95
"2700049A03Rik",0.535185185185185,0.538,0.4327,0.307190536436126,0.218216345983443,0.168437025796662,90
"2700097O09Rik",0.546728971962617,0.5605,0.8353,0.449914916029302,0.202696048415421,0.224582701062215,107
"3110056K07Rik",0.423469387755102,0.4358,0.0058,0.143043006446037,0.215110351845247,0.177541729893778,98
"3110082I17Rik",0.49390243902439,0.4945,0.767,0.435692842043684,0.220588200748054,0.16236722306525,82
"3222401L13Rik",0.390562248995984,0.3711,0.0182,0.148070583337188,0.215597137616998,0.176024279210926,83
"4632427E13Rik",0.513495058400719,0.5198,0.1845,0.171074934535717,0.154278450014218,0.687405159332322,265
"4732440D04Rik",0.315092771342771,0.3168,0.2791,0.202476410652923,0.147370971203897,0.975720789074355,296
"4732471J01Rik",0.384615384615385,0.4162,0.0763,0.179565349060636,0.230002143131945,0.144157814871017,78
"4833420G17Rik",0.71236559139785,0.7146,0.4263,0.32793989913211,0.253619539274443,0.118361153262519,62
"4921524J17Rik",0.371621621621622,0.3707,1.4119,0.690333247961024,0.235466980719137,0.136570561456753,74
"4930503L19Rik",0.517441860465116,0.519,0.4089,0.302962952901202,0.225563416731102,0.151745068285281,86
"4930506C21Rik",0.453703703703704,0.4414,0,0.180973112251804,0.276406266779256,0.103186646433991,54
"4930523C07Rik",0.417872807017544,0.4143,0.473,0.300046349404889,0.183930790991067,0.330804248861912,152
"4930578G10Rik",0.821428571428572,0.8276,0.7867,0.423337196465429,0.190291011401532,0.286798179059181,140
"4930599N23Rik",0.543859649122807,0.5455,1.9503,0.919822680507356,0.273701840694902,0.104704097116844,57
"4933406I18Rik",0.348484848484848,0.3546,1.1798,0.586256547299963,0.211125166576144,0.191198786039454,88
"4933431K23Rik",0.556989247311828,0.5457,1.1953,0.605841589714947,0.232048054691295,0.141122913505311,62
"4933434E20Rik",0.543478260869565,0.5181,0.1271,0.211961622758299,0.250018051826175,0.121396054628225,69
"5031425E22Rik",0.544786403307304,0.5447,0.135,0.148829422028003,0.149012137244103,0.878603945371775,311
"5031439G07Rik",0.53525641025641,0.54,1.6381,0.810900017351465,0.288416626501471,0.0971168437025797,52
"5330438D12Rik",0.480890804597701,0.4571,0.0973,0.168919967747418,0.201563097406223,0.229135053110774,116
"5430405H02Rik",0.544642857142857,0.5442,4.7568,1.98735285908725,0.276406266779256,0.103186646433991,56
"5430431A17Rik",0.527131782945736,0.5429,0.3093,0.255153889374952,0.21031104037201,0.194233687405159,86
"5830417I10Rik",0.851351351351351,0.8492,0.7544,0.439125285586922,0.233138686186426,0.139605462822458,74
"6030443J06Rik",0.729591836734694,0.7127,1.065,0.580298723833847,0.26860958420223,0.107738998482549,49
"6030458C11Rik",0.380434782608696,0.3842,0.9448,0.502805854870441,0.219968142338786,0.163884673748103,92
"6430548M08Rik",0.43974358974359,0.418,0.0919,0.21587184642902,0.276406266779256,0.103186646433991,52
"6720427I07Rik",0.508838383838384,0.5093,0.0924,0.163946112860811,0.196808363042746,0.250379362670713,132
"6820431F20Rik",0.72542194092827,0.7122,0.1062,0.162110717647177,0.186001102753122,0.315629742033384,158
"9330159M07Rik",0.151426270991488,0.1357,0.3586,0.246624178974976,0.168689329354447,0.461305007587253,138
"9330162G02Rik",0.295321637426901,0.2881,0.7783,0.474759389368116,0.273701840694902,0.104704097116844,57
"9530026P05Rik",0.488347080442573,0.4934,0.2389,0.181931971470354,0.13930876442572,1.89833080424886,404
"9630014M24Rik",0.453869047619048,0.4634,1.1974,0.62330385032404,0.257500747394917,0.115326251896813,56
"A230001M10Rik",0.566666666666667,0.5634,2.3686,1.11881455015566,0.335014756271082,0.0804248861911988,35
"A4galt",0.660642570281124,0.6626,1e-04,0.148816303731784,0.227234101233012,0.148710166919575,83
"A630072M18Rik",0.5,0.5077,1.6615,0.866677198384043,0.360034974331896,0.0743550834597876,36
"A730049H05Rik",0.610119047619048,0.6054,1.3662,0.671454399510973,0.233138686186426,0.139605462822458,56
"A830012C17Rik",0.411764705882353,0.4119,41.1928,15.8013405682795,0.242090161285542,0.128983308042489,68
"A930015D03Rik",0.676245210727969,0.6833,0.8447,0.464793196642592,0.219968142338786,0.163884673748103,87
"AU020206",0.466666666666667,0.4463,0.2661,0.280253060254192,0.273701840694902,0.104704097116844,55
"AU040320",0.540625,0.5281,0.0225,0.138662818935358,0.198734345453937,0.241274658573596,120
"AW554918",0.516820987654321,0.5145,0.2937,0.219843089820807,0.165427679186313,0.496206373292868,216
"Aak1",0.509412937984366,0.5015,0.0499,0.118444260214897,0.151961866768219,0.757207890743551,259
"Aamdc",0.446268656716418,0.4569,0.3789,0.300563505869629,0.239298661298214,0.132018209408194,67
"Aatf",0.566666666666667,0.5723,0.0053,0.133739675749907,0.201191064762025,0.230652503793627,120
"Abca1",0.480357973035797,0.4783,0.2147,0.183040847232358,0.155038387339554,0.667678300455235,239
