"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"1110059E24Rik",0.472754205186992,0.396310544666583,0.472754205186992,0.701309014921746,0.828514166529656,0.701309014921746
"1500004A13Rik",0.0293664749625357,0.669820758381236,0.0293664749625357,0.119301304535301,0.931540384472442,0.119301304535301
"1600010M07Rik",0.736784541089138,0.752916697578387,0.736784541089138,0.876589295377559,0.950480586932176,0.876589295377559
"1600020E01Rik",5.13412213740059e-05,0.0882080317168902,5.13412213740059e-05,0.000683381444909976,0.547058079058169,0.000683381444909976
"1700025G04Rik",0.581456493241205,0.437194060089909,0.581456493241205,0.783815085613219,0.838182512653184,0.783815085613219
"2210408F21Rik",0.228425969809944,0.328920180783144,0.228425969809944,0.463507430935891,0.795978675704123,0.463507430935891
"2210408I21Rik",0.000628445294812464,0.163876928902063,0.000628445294812464,0.00603401756306535,0.656564152131014,0.00603401756306535
"2610035D17Rik",1.33315983093238e-07,0.038349592357452,1.33315983093238e-07,3.3381042947763e-06,0.377490190451894,3.3381042947763e-06
"2610037D02Rik",0.643857594017145,0.417046304934249,0.643857594017145,0.824463978521374,0.830382515008718,0.824463978521374
"2610307P16Rik",0.19524770672728,0.645930036111694,0.19524770672728,0.424925254596201,0.922984249929825,0.424925254596201
"2700049A03Rik",0.00529918819371749,0.27162426223346,0.00529918819371749,0.0335500551225621,0.761758624710803,0.0335500551225621
"3110056K07Rik",0.195570374690704,0.932065564021391,0.195570374690704,0.425028048705016,0.993150355168931,0.425028048705016
"3110082I17Rik",0.841298757367174,0.984788744113525,0.841298757367174,0.932385664601301,0.997762273287262,0.932385664601301
"4632427E13Rik",0.914660845830769,0.499986809207793,0.914660845830769,0.966834568241438,0.879625692195466,0.966834568241438
"4732440D04Rik",5.21574979841693e-16,0.207288535229031,5.21574979841693e-16,4.48240792614133e-14,0.691133261051545,4.48240792614133e-14
"4732471J01Rik",0.00976181077419728,0.361978783849719,0.00976181077419728,0.0532462405865306,0.81385348072315,0.0532462405865306
"4833420G17Rik",0.000197611629176592,0.0538611423876207,0.000197611629176592,0.0022088373620135,0.443363748341219,0.0022088373620135
"4930438E09Rik",0.00660683982217314,0.317355929466197,0.00660683982217314,0.0401976213829567,0.785064110823928,0.0401976213829567
"4930503L19Rik",0.208387915410134,0.00889486611041282,0.208387915410134,0.442413102939317,0.170092513219218,0.442413102939317
"4930523C07Rik",0.0234565667229579,0.667914464580703,0.0234565667229579,0.101144166186855,0.930325397001712,0.101144166186855
"4930578G10Rik",6.55166134143381e-25,0.0880236080248411,6.55166134143381e-25,1.11093387963443e-22,0.547058079058169,1.11093387963443e-22
"4930599N23Rik",0.58552341289816,0.509874125740994,0.58552341289816,0.786343426412819,0.882766527868938,0.786343426412819
"4933406I18Rik",9.49616203110547e-08,0.120642188248957,9.49616203110547e-08,2.45265112061664e-06,0.601998545986158,2.45265112061664e-06
"5031425E22Rik",6.95445436071638e-06,0.549740352067511,6.95445436071638e-06,0.000110703559211404,0.891043847062744,0.000110703559211404
"5033421B08Rik",0.37384495356102,0.232040472806353,0.37384495356102,0.610745398086315,0.716131237672139,0.610745398086315
"5330438D12Rik",0.448679511230488,0.590595495497767,0.448679511230488,0.67928963268591,0.906338720667502,0.67928963268591
"5430405H02Rik",0.0929340342591137,0.510493311205324,0.0929340342591137,0.263365551405416,0.882766527868938,0.263365551405416
"6030458C11Rik",6.06680375294961e-05,0.00332176040658727,6.06680375294961e-05,0.000791267988470275,0.080988670913106,0.000791267988470275
"6720427I07Rik",0.411427202888439,0.424232651169434,0.411427202888439,0.647146389354807,0.831623905634152,0.647146389354807
"9330159M07Rik",2.77336597609285e-07,0.187246072364197,2.77336597609285e-07,6.18314310138477e-06,0.672603064726271,6.18314310138477e-06
"9330188P03Rik",0.570228887660499,0.505564815293547,0.570228887660499,0.775145577509914,0.882766527868938,0.775145577509914
"9530026P05Rik",1.90471850013035e-05,0.0437529278590094,1.90471850013035e-05,0.000279263238740917,0.40630074892539,0.000279263238740917
"9630014M24Rik",0.149899884273256,0.0879514208003446,0.149899884273256,0.356252010155818,0.547058079058169,0.356252010155818
"A230001M10Rik",0.780107479672198,0.311240907186743,0.780107479672198,0.901736077274931,0.78133400991892,0.901736077274931
"A730049H05Rik",0.81511513068634,0.531815510973807,0.81511513068634,0.920031025709572,0.885859784937952,0.920031025709572
"A830012C17Rik",1.26150552888288e-05,0.568353808010814,1.26150552888288e-05,0.000191434691153432,0.89893491761408,0.000191434691153432
"A930015D03Rik",0.00513027831838973,0.755076839491782,0.00513027831838973,0.0328512448337424,0.951713974428899,0.0328512448337424
"AU040320",0.0113600650752233,0.870832764615944,0.0113600650752233,0.0588369904294436,0.979099491659693,0.0588369904294436
"AW554918",0.643823003468308,0.532310990455328,0.643823003468308,0.824463978521374,0.885859784937952,0.824463978521374
"Aak1",0.981487135228722,0.107992430036314,0.981487135228722,0.997602248473291,0.586135438119914,0.997602248473291
"Aamdc",0.0313596684736076,0.384728457938154,0.0313596684736076,0.124798680660275,0.823971827846845,0.124798680660275
"Aatf",6.68031843035011e-06,0.710694296013491,6.68031843035011e-06,0.000107658024290766,0.94395357166963,0.000107658024290766
"Abca1",0.884185232019177,0.489305191507479,0.884185232019177,0.953506183534837,0.875185489257531,0.953506183534837
"Abca5",0.596751350704182,0.90793172331998,0.596751350704182,0.794533982790597,0.98812653372449,0.794533982790597
"Abca6",0.131067553784336,0.507900777020693,0.131067553784336,0.328722482160072,0.882766527868938,0.328722482160072
"Abca8a",4.10541336401003e-10,5.00582907809888e-06,4.10541336401003e-10,1.66782417912908e-08,0.000342591916380065,1.66782417912908e-08
"Abca8b",0.619693004723413,0.73638712234369,0.619693004723413,0.808308249885898,0.950249727449907,0.808308249885898
"Abca9",0.0447385942561203,0.133582479128088,0.0447385942561203,0.15905243172185,0.611032790088766,0.15905243172185
"Abcb1b",0.305456376884659,0.00272566526316348,0.305456376884659,0.542971681791326,0.070885467944005,0.542971681791326
"Abcc1",0.131788639995452,0.496532496719253,0.131788639995452,0.32926053554277,0.879036976282177,0.32926053554277
"Abcc4",0.0518270742843832,0.880521567648654,0.0518270742843832,0.175761382355734,0.981490091089835,0.175761382355734
"Abcc5",0.566933310809225,0.190049724383269,0.566933310809225,0.773115177957093,0.675213091820703,0.773115177957093
"Abcd2",0.25094713421915,0.671755976700988,0.25094713421915,0.490573345090068,0.932255617345547,0.490573345090068
"Abcd3",0.899638717497794,0.702648212598768,0.899638717497794,0.960378672573217,0.942498135601957,0.960378672573217
"Abcg2",0.12596503900073,0.219627373583398,0.12596503900073,0.320250099154399,0.699705043834206,0.320250099154399
"Abhd17b",0.0294385368344456,0.215144381297109,0.0294385368344456,0.119447141292007,0.694499516533565,0.119447141292007
"Abhd18",0.298472135518593,0.139233162241707,0.298472135518593,0.537692167565973,0.61334695666686,0.537692167565973
"Abhd2",0.0416015659392531,0.416209369452711,0.0416015659392531,0.151773720451906,0.829230209517377,0.151773720451906
"Abi1",5.40536181793338e-87,1.33334783436727e-41,5.40536181793338e-87,4.21618221798804e-84,1.73379663395557e-38,4.21618221798804e-84
"Abi2",0.173019942233846,0.418887769754756,0.173019942233846,0.391402421526683,0.830678015020207,0.391402421526683
"Abi3bp",1.71376626151139e-12,0.0538719345587638,1.71376626151139e-12,9.97565435805138e-11,0.443363748341219,9.97565435805138e-11
"Abl2",0.968077751558283,0.794350418687661,0.968077751558283,0.992508735824738,0.962754244551742,0.992508735824738
"Ablim1",0.000726177879959735,0.3299123902404,0.000726177879959735,0.00679159168307666,0.796377103466516,0.00679159168307666
"Ablim3",2.84763341968209e-05,0.861121948812082,2.84763341968209e-05,0.00039805628447169,0.974472207174876,0.00039805628447169
"Abtb2",0.207382651095227,0.658432677591311,0.207382651095227,0.441480534536782,0.926665536069074,0.441480534536782
"Abtb3",0.478876649856592,0.697612945812343,0.478876649856592,0.704941624716128,0.941953763753702,0.704941624716128
"Acaca",0.413856418318054,0.237023760148624,0.413856418318054,0.648307296078227,0.722402545414039,0.648307296078227
"Acadl",0.564904603783597,0.740479768026938,0.564904603783597,0.772756210016145,0.95046171977652,0.772756210016145
"Acadsb",0.750084624738295,0.917580980548289,0.750084624738295,0.884647901707117,0.990449198981426,0.884647901707117
"Acap2",0.210132222172364,0.0515948975312701,0.210132222172364,0.444905356390999,0.437193371705452,0.444905356390999
