"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"Actn2_rep2",0.5196,0.5209941244492,3000,0.1441,0.145394101348943,0.109060269961587,-8.65344292985174,3.18032316525676e-05,4.74675099292053e-05
"Actn2",0.5148,0.511181516938993,3000,0.1514,0.151310384936068,0.0949185600665527,-5.21456192605638,0.00124043573648084,0.00171805503667707
"Actn2_rep1",0.5249,0.530388799043104,3000,0.166,0.157760022694467,0.105948725593036,-12.5067177829533,5.69322083079605e-07,9.06563826559881e-07
"Myom1",0.5273,0.526806169458059,3000,0.0863,0.134768005804428,0.161596315902508,-15.8556446453176,1.78879362962924e-08,3.05254885602259e-08
"Pln",0.5744,0.572729223075666,3000,0.2172,0.196326254854058,0.438623814521791,-98.8880070395271,6.38511415482284e-45,2.40041885519656e-44
"Pln_rep1",0.6167,0.611791700008467,3000,0.2289,0.203557232314809,0.712321856496386,-237.404276166302,2.88007481610857e-105,1.73498482898107e-104
"Pln_rep3",0.568,0.563749639727847,3000,0.2183,0.201726436165917,0.411846801061706,-80.632357170407,5.98866577232492e-37,1.98300191136587e-36
"Pln_rep4",0.5717,0.567990101006293,3000,0.2254,0.204738563759115,0.430745849275376,-89.3207252893026,9.5951739605121e-41,3.40254395762841e-40
"Pln_rep2",0.5719,0.574781956484632,3000,0.2068,0.1978339835374,0.398653885530192,-89.2019514911399,1.08123837393071e-40,3.80717737299546e-40
"Ank2",0.3792,0.377612828710779,3000,0.2774,0.225354470055281,-0.711349120305229,-231.050382412262,1.67776372109329e-102,9.64232023616832e-102
"Mast2_rep1",0.3278,0.326508699009271,3000,0.1339,0.178097708799191,-1.02168735185952,-506.806319583594,1.97418866328421e-222,2.53101110677463e-221
"Mast2_rep3",0.4852,0.484118752013599,3000,0.1256,0.175130718643428,-0.0662460500344921,-2.78109659891743,0.0183524087999761,0.0227697379652309
"Mast2",0.6821,0.681487485286164,3000,0.2001,0.210337413045312,1.08736533001077,-551.461881013171,7.64579294505543e-242,1.12438131544933e-240
"Mast2_rep2",0.4855,0.488232822174599,3000,0.13,0.183782335462434,-0.0948774481884047,-2.84249852974972,0.0171105681924105,0.0212818012343414
"Arhgap26",0.4865,0.481466436905643,3000,0.1605,0.200119925721108,-0.068467485622745,-2.28182916183596,0.0326572446897121,0.0397290081383358
"Mir99ahg",0.7129,0.71692122546802,3000,0.2821,0.25317268355575,1.28292957832015,-698.347598270562,1.09791943449683e-305,2.19583886899366e-304
"Synpo2",0.368,0.360822338037699,3000,0.4454,0.331312128448286,-0.721408647770556,-224.503717217204,1.18611237276486e-99,6.66355265598237e-99
"Pam",0.4235,0.422910317634545,3000,0.4898,0.36013698135684,-0.392089771406114,-67.5231646519633,3.22554001655836e-31,9.59982147785225e-31
"Camk2d_rep1",0.4746,0.474805261108326,3000,0.2398,0.315676598230366,-0.148074257917765,-6.60819596007241,0.000277511328091539,0.000397580699271546
"Ifrd1",0.6239,0.622785758523182,3000,0.3227,0.349043525506099,0.750782361239343,-174.606272389352,6.28955152589634e-78,3.14477576294817e-77
"Camk2d",0.4727,0.476994556795409,3000,0.2352,0.318575782912187,-0.184894660832113,-7.58185248690097,9.85801611798345e-05,0.000144545690879523
"Msrb3",0.4905,0.49405487797399,3000,0.2625,0.334468236608243,-0.0538616948774799,-0.759523127172997,0.217763880462119,0.248588904637122
"Ifrd1_rep1",0.4839,0.486317731590925,3000,0.2964,0.359533854733507,-0.0910795493878538,-2.23130332616802,0.0346445918006771,0.0417404720490085
"Sptbn1",0.4952,0.494756281463634,3000,0.1752,0.33662262574817,-0.0247556022350943,-0.181595974185257,0.546738831144228,0.606140611024643
"Gm35330",0.8033,0.800169228157463,3000,0.2972,0.395423931430841,2.05008162857628,-1091.5550951726,0,0
"Sptbn1_rep1",0.3924,0.395746955250632,3000,0.1742,0.349294118110483,-0.62986755075374,-120.734864415076,1.88036877362238e-54,8.03576398983924e-54
"Gm35330_rep1",0.8051,0.810262490098481,3000,0.3315,0.414618913767495,2.00522746714968,-1091.01426757175,0,0
"Ghr",0.5255,0.524003619916662,3000,0.482,0.477808055644893,0.125910538675758,-7.34544152823946,0.000126657524198083,0.000184631959472425
"Ghr_rep1",0.5194,0.516739058702449,3000,0.4434,0.464870677750451,0.138024916976026,-4.30119148603126,0.00335723436485106,0.00445256547062475
"Gm20619_rep1",0.5396,0.542705820134335,3000,0.7915,0.617368498128644,0.192909477290867,-15.8082433687696,1.87828175414357e-08,3.19435672473396e-08
"Cdh13_rep1",0.52,0.521241759592031,3000,0.4679,0.51315843517587,0.0791788970701952,-4.54786001911407,0.00256208327144354,0.00346227469113992
"Gm20619",0.4012,0.4020125317324,3000,0.7294,0.61327176224028,-0.575435746645566,-92.4394057288587,4.17113786975869e-42,1.52231309115281e-41
"Cdh13",0.5234,0.520650459717442,3000,0.4452,0.512885726736986,0.155960428457494,-5.56440265104538,0.000849973198454067,0.00119043865329701
"Gm20619_rep2",0.4501,0.450845477207977,3000,0.6907,0.608283628391605,-0.287073591232151,-22.6596974830377,1.6738330555205e-11,3.14630273594079e-11
"Resf1_rep2",0.2671,0.265365181148116,3000,1.0834,0.793196627180997,-1.43285442673826,-495.768764446547,1.24082313406404e-217,1.47717039769529e-216
"Resf1_rep1",0.3133,0.312399463434344,3000,0.9521,0.764669765289537,-1.11276606571744,-310.463854358713,4.69876936239201e-137,3.45497747234707e-136
"Resf1",0.5588,0.558616332624914,3000,0.993,0.793820381855316,0.390914705078669,-31.8795930749602,1.40596427591491e-15,2.96616935847028e-15
"Resf1_rep3",0.3144,0.314266903930898,3000,0.9808,0.805907355214382,-1.10472797632824,-301.614656790229,3.32200856539896e-133,2.37286326099926e-132
"Slc25a13",0.3529,0.35396022262338,3000,0.47,0.617376189311843,-0.867682318031256,-192.910689478236,6.72326984676838e-86,3.50170304519186e-85
"Adra1a",0.3428,0.34525275039775,3000,0.8425,0.763790509105972,-0.934361730354527,-217.184291671841,1.82002473343677e-96,9.8914387686781e-96
"Pdzrn4",0.7224,0.723844410725443,3000,2.5933,1.46166876097691,1.33742187084138,-404.999684129648,3.61439164560471e-178,3.34665893111547e-177
"Pdzrn4_rep1",0.6,0.600440115734035,3000,2.345,1.41281802401097,0.560305494484636,-78.5061831329567,5.08683592707323e-36,1.65157010619261e-35
"Tecrl",0.3811,0.382101708699985,3000,0.5021,0.713113296092648,-0.72808918615148,-113.77679661473,2.03645709331869e-51,8.27828086714913e-51
"Serpine1_rep1",0.4047,0.404018734968735,3000,11.4457,4.87727438064487,-0.575560886112386,-61.0503143282044,2.19421746529908e-28,6.26919275799737e-28
"Tecrl_rep1",0.3982,0.399630132114188,3000,0.5428,0.737742841314304,-0.59571555701803,-82.2693602441636,1.15365593393287e-37,3.84551977977622e-37
