"term","estimate","se","z","p","gene"
"sexM",0.188067107695824,0.157551010844527,1.19369026379279,0.234471128011304,"9530026P05Rik"
"sexM",0.115569384396341,0.105436098968643,1.09610831135465,0.274311135926892,"Ablim1"
"sexM",0.0196231930210824,0.124950905517365,0.157047225386897,0.875409411072501,"Actn2"
"sexM",-0.161531103802602,0.133311248324078,-1.21168397890868,0.227577488133212,"Acyp2"
"sexM",0.00566115532933274,0.141939898704712,0.0398841719699268,0.968235506140785,"Adk"
"sexM",1.09854498712351,0.244665120536862,4.48999426118855,1.28881300525338e-05,"Airn"
"sexM",0.0800589121027337,0.12679102105071,0.63142414533214,0.528616347274835,"Akap6"
"sexM",-0.175890666463664,0.257873370804811,-0.68208154224966,0.497610825524095,"Ank"
"sexM",-0.040742670920893,0.124199382840014,-0.328042458740517,0.743214360690564,"Ank2"
"sexM",-0.186986633095016,0.265829766273386,-0.703407431441346,0.485064613898141,"Ank3"
"sexM",0.0246926125903709,0.267120522822937,0.0924399680317286,0.926684378361791,"Ankrd17"
"sexM",0.156679125999643,0.199754979456624,0.784356547335359,0.435268890280985,"Aopep"
"sexM",-0.0632880916899416,0.199185909534558,-0.317733778648441,0.751466127393603,"Arhgap10"
"sexM",-0.11042849796792,0.118149803483057,-0.934648173018385,0.351181454700144,"Arhgap26"
"sexM",-0.456812164491366,0.257325996129038,-1.77522742110476,0.0811072921125954,"Asap1"
"sexM",0.0874101806872217,0.217244120926061,0.402359245969982,0.688898732215428,"Asph"
"sexM",-0.000528682235495745,0.0831731350192402,-0.00635640625273349,0.994933592463828,"Atp2a2"
"sexM",-0.303597526864537,0.231561050962679,-1.31109064154951,0.194173726509067,"Atxn1"
"sexM",-0.233663607824711,0.253446598192764,-0.921944147172941,0.35986574587315,"Bmpr1a"
"sexM",-0.131509402146672,0.0654599645843925,-2.00900509161026,0.0455623341097061,"Cacna1c"
"sexM",-0.103696898571171,0.184837932551389,-0.561015248005662,0.575717147110955,"Cacna2d1"
"sexM",0.278438109422057,0.099158676244959,2.8080055116328,0.00541894092955553,"Cacnb2"
"sexM",0.0332078556849251,0.166260271183617,0.199734160473313,0.842023775174697,"Camk2d"
"sexM",0.313041984805401,0.217219229919065,1.44113384861018,0.153498959618127,"Ccdc141"
"sexM",-0.250345588014527,0.119064708428972,-2.10260110924364,0.0369149602687673,"Cd36"
"sexM",-0.19878122867423,0.192537410421895,-1.03242911722275,0.304765823252321,"Cdh13"
"sexM",-0.199061972260965,0.123276109116866,-1.61476521028298,0.107986767856718,"Cdh2"
"sexM",0.142385452600607,0.13732208373516,1.0368722111384,0.301209865957043,"Celf2"
"sexM",0.264978154730687,0.176898750824925,1.49790856913927,0.137472459918739,"Chchd3"
"sexM",-0.178457351047125,0.247403899744103,-0.721319879079142,0.472646754442509,"Chrm2"
"sexM",0.0458856541115867,0.138762401148032,0.330677861812406,0.741309912522152,"Ckmt2"
"sexM",0.3279068735991,0.240182352922998,1.3652413243875,0.177110660908472,"Clasp1"
"sexM",-0.178297406493182,0.231375771870895,-0.770596700991969,0.443160631660792,"Clic4"
"sexM",-0.124278187138445,0.153487951334464,-0.809693438852615,0.420251997719749,"Clip1"
"sexM",0.237000585975634,0.331214001603208,0.715551229200627,0.477734972747581,"Cmya5"
"sexM",-0.0694350664543291,0.19231485263886,-0.361048902368027,0.71895870483971,"Cobll1"
"sexM",0.00722776363967178,0.146952066006925,0.0491844982930092,0.960835996591574,"Corin"
"sexM",0.0115372645071519,0.134864178695869,0.0855472863047608,0.931933931091577,"Cpeb3"
"sexM",0.157124946890527,0.189987172099274,0.827029241787042,0.410114023773625,"Cped1"
"sexM",-0.0342900083417472,0.108517576977198,-0.31598575361623,0.75231844214078,"D830005E20Rik"
"sexM",-0.0486386604948666,0.252389118653683,-0.192712985228204,0.847949126687023,"Daam1"
"sexM",0.315041815857352,0.209434239190654,1.5042517263405,0.135869198558959,"Dip2c"
"sexM",0.0479054250377216,0.0664253499632334,0.721191910381163,0.471253129444731,"Dlc1"
"sexM",0.0244855206470476,0.14871644232796,0.164645685868752,0.869495354453855,"Dst"
"sexM",0.260761383035642,0.13034812830393,2.00049963454503,0.0467342529200331,"Ebf1"
"sexM",-0.313804051173503,0.255693966793169,-1.22726419832713,0.22257621836974,"Efna5"
"sexM",0.0171117864437488,0.214261483059634,0.0798640343536976,0.93652076612846,"Ehbp1"
"sexM",-0.418710334845538,0.317777991157823,-1.31761905007949,0.191867194437406,"Errfi1"
"sexM",0.25108020718913,0.135855800002483,1.84813756339104,0.0668204856344051,"Esrrg"
"sexM",-0.223208127853575,0.225542473141357,-0.989650085612397,0.324998422247219,"Ext1"
"sexM",0.262962024642818,0.209934513190906,1.2525907276794,0.214842587475811,"Fbxl17"
"sexM",-0.151692381565769,0.098533959655118,-1.53949341015739,0.124995811522169,"Fhl2"
"sexM",-0.1108954090703,0.0989642539198028,-1.12056024956411,0.263669714670214,"Fhod3"
"sexM",0.032278817960494,0.138833257421383,0.232500616639155,0.816512055192829,"Filip1"
"sexM",0.317351325032611,0.155516373831418,2.04062965984935,0.043445583497782,"Fry"
"sexM",0.204567165726318,0.236172031241002,0.86617862687376,0.389627859620182,"Ghr"
"sexM",0.253005565422239,0.264796895016461,0.955470287544387,0.342991982814824,"Gm20619"
"sexM",0.178519270844216,0.391732966109822,0.455716741475795,0.65052817952534,"Gm35330"
"sexM",-0.0361278578665787,0.181206213937863,-0.199374276860987,0.842667305089316,"Gm37376"
"sexM",0.0418084180997065,0.147520417637249,0.283407671760481,0.777240103802388,"Gpcpd1"
"sexM",0.728508266750087,0.590327538279375,1.23407467805664,0.219118004213649,"Grm1"
"sexM",-0.12336592928006,0.216482819950834,-0.569864755586969,0.570221410125633,"Gucy1a2"
"sexM",0.264692554028177,0.295218886526304,0.896597630126869,0.373913484494335,"Ifrd1"
"sexM",0.108951183788557,0.250105356529223,0.435621153023273,0.664701249749732,"Itga1"
"sexM",0.270459875828477,0.194565027748009,1.39007445972646,0.168730524285646,"Ivns1abp"
"sexM",0.219628609206765,0.205824378130226,1.06706800818222,0.289232756989425,"Jph2"
"sexM",-0.321676415914965,0.188040883069357,-1.71067275724459,0.089814610784924,"Kcnd2"
"sexM",0.282796566475557,0.322604609167553,0.876604234531191,0.383833894834659,"Kcnj3"
"sexM",-0.407952671579966,0.236137374081332,-1.72760738602716,0.0885323864632452,"Kif1b"
"sexM",0.337609830259425,0.0998355314643943,3.38166006938954,0.000817366999661848,"Lama2"
"sexM",0.165332243730071,0.112910870692152,1.46427215304047,0.144913658323369,"Ldb3"
"sexM",0.382965416839401,0.177336089685051,2.15954585171889,0.0325487772391202,"Lhfpl6"
"sexM",-0.193901418772024,0.115578131022957,-1.67766529062067,0.0951383888014323,"Limch1"
"sexM",0.335892312521384,0.246301041989154,1.3637470219723,0.176425203481704,"Lims1"
"sexM",-0.106159374472809,0.107290208559777,-0.989460043911297,0.323723525400727,"Lmo7"
"sexM",-0.0894310027408551,0.215938517542886,-0.414150304255442,0.679872343974588,"Lmod2"
"sexM",-0.0390719215360778,0.0985885111176052,-0.39631313114638,0.692251305146043,"Lncpint"
"sexM",0.0634904459820138,0.163884774224787,0.387409057872144,0.699145425236457,"Lpl"
"sexM",-0.449549379987511,0.18463169944536,-2.4348439695782,0.0166520447465155,"Lpp"
"sexM",0.385833566854075,0.265219923400697,1.45476841221749,0.150945260220349,"Lrrc2"
"sexM",-0.261167870001707,0.108303094615727,-2.4114534393349,0.0170143589824607,"Luc7l2"
"sexM",-0.335834376253328,0.253237129577687,-1.32616562513319,0.188863601251438,"Magi1"
"sexM",0.0660329598656918,0.0227901423482868,2.89743516545677,0.00398133699697548,"Malat1"
"sexM",0.10487963081735,0.308294507538086,0.340192991613362,0.735165304376246,"Man1a"
"sexM",-0.0167336982219338,0.116943884725329,-0.143091691038286,0.886389246139502,"Mast2"
"sexM",-0.0323668799153023,0.0998408274792453,-0.32418481229065,0.746048190978303,"Mast4"
"sexM",-0.0437329501658464,0.13014943722301,-0.336021047028505,0.737337416038254,"Mbnl2"
"sexM",0.372558626394994,0.330047454566278,1.12880321069157,0.263129821910728,"Mdga2"
"sexM",0.27584997231445,0.114666041531136,2.40568147841352,0.017111394311758,"Mhrt"
"sexM",0.0535912347793047,0.285028851918084,0.188020386072027,0.851516948463958,"Mir133a-1hg"
"sexM",-0.125340173292758,0.141697998065488,-0.884558532964099,0.37781994093789,"Mir99ahg"
"sexM",0.150312475685503,0.198223375724775,0.758298435469109,0.450321666992791,"Mitf"
"sexM",0.0770810783430043,0.124593641957285,0.618659805846514,0.536949546247153,"Mlip"
"sexM",-0.164646185592412,0.150586209821012,-1.09336828244839,0.276537142415863,"Msi2"
"sexM",0.0355066884524267,0.17264452246503,0.20566356780661,0.837437336453043,"Msrb3"
"sexM",-0.0796143505191309,0.0732141737985084,-1.08741718151783,0.277921100088968,"Myh6"
"sexM",-0.428660665711353,0.263484326625005,-1.62689246530185,0.109181275592798,"Myl2"
"sexM",-0.119862692066919,0.25925024185004,-0.462343607518222,0.645402946981976,"Myo1b"
"sexM",0.0823735679192126,0.150689123277609,0.546645744082395,0.58535616616555,"Myocd"
"sexM",-0.154996758996548,0.110007419677564,-1.40896640836454,0.160496931920145,"Myom1"
"sexM",-0.0381517659569803,0.242744597829679,-0.157168341944933,0.875648802132667,"Mypn"
"sexM",-0.0427660340706805,0.13911277119979,-0.307419898991597,0.759070319799228,"Myzap"
"sexM",0.00487531438326202,0.220411664871079,0.0221191305193109,0.982428848483506,"Nbeal1"
"sexM",0.116624094476499,0.0861981775831159,1.35297633600253,0.177421098225225,"Neat1"
"sexM",0.291507498619201,0.259721734763723,1.12238391940665,0.266488555446807,"Nexn"
"sexM",-0.0206537792782161,0.185710287440729,-0.111215052019172,0.911644875926015,"Nfia"
"sexM",0.0635134057151994,0.198180914052068,0.320481949631701,0.749362781113981,"Nfib"
"sexM",0.41347964293824,0.325116327825183,1.27178984120591,0.209575368206632,"Nr3c2"
"sexM",-0.134157697443917,0.194071032048828,-0.691281413962717,0.491494948196356,"Obscn"
"sexM",0.00826408824639151,0.173536694976547,0.0476215606590201,0.962098354399115,"Ogdh"
"sexM",-0.0356198080728481,0.25335834301753,-0.140590626101401,0.888551211183868,"Oxct1"
"sexM",-0.042311198171486,0.19401072859469,-0.218086898997626,0.827810306813402,"Pakap"
"sexM",-0.0355066877879995,0.115053523504281,-0.308610172957271,0.75796532084947,"Palld"
"sexM",0.237468608481536,0.231454914359057,1.02598214057857,0.30781094142396,"Pam"
"sexM",-0.117483320383647,0.182998652735712,-0.641990083682843,0.522215267719638,"Pbx1"
"sexM",-0.138537367364575,0.0936983108380547,-1.47854711707683,0.140567182973063,"Pcdh7"
"sexM",0.17521884834469,0.110691262690339,1.5829510305151,0.11481268779675,"Pde3a"
"sexM",0.083180609580573,0.144907530177742,0.574025445596544,0.566732258559521,"Pde4b"
"sexM",0.0527505653855291,0.217574027895912,0.242448815677417,0.809173050906114,"Pde4dip"
"sexM",0.0804970195198172,0.20128718543327,0.399911297614638,0.689873178656866,"Pde7b"
"sexM",-0.0722287821362902,0.289777165955373,-0.249256292841976,0.803936627463396,"Pde8b"
"sexM",-0.102163853204364,0.0895858153642108,-1.14040211376117,0.255331255843281,"Pdlim5"
"sexM",-0.504979919194521,0.272794577907027,-1.8511362031786,0.0679352222560262,"Pdzd2"
"sexM",-0.287682072451781,0.279078549342304,-1.03082832102199,0.306071699258787,"Pdzrn3"
"sexM",0.605322332444353,0.29258447226153,2.0688805792239,0.0427331315081526,"Pid1"
"sexM",-0.0465456961328348,0.112864895746957,-0.412401888335504,0.680352760309944,"Plcl1"
"sexM",0.0557513178247675,0.127391425841165,0.437637913671519,0.6621592778226,"Pln"
"sexM",-0.0241288015790631,0.228375150483411,-0.105654233956666,0.916124507033081,"Ppargc1a"
"sexM",0.144463241671527,0.286602521225371,0.504054329507895,0.616200612643338,"Ppip5k2"
"sexM",0.242946178610389,0.249415192066717,0.974063274162557,0.333528860809626,"Prkce"
"sexM",0.002397577195922,0.169321693599272,0.0141598937794484,0.988714379908661,"Prkg1"
"sexM",-0.128616599638799,0.199944883270198,-0.643260270206518,0.521828515028496,"Psme4"
"sexM",-0.192371892327671,0.221522331203751,-0.868408576608615,0.388877205810419,"Pten"
"sexM",-0.169698563085736,0.159690721421334,-1.06267015124815,0.289605974871705,"Ptprg"
"sexM",0.0228838554047239,0.197962627050502,0.115596846463783,0.908247959826532,"Ptprk"
"sexM",-0.0339120442938295,0.115758682114585,-0.292954650781713,0.769914096872467,"Ptprm"
