"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"Mbnl2",TRUE,3,225.207182514681,225.052599542889,147,146,0.000686403382279321
"Mdga2",TRUE,4,228.04363652219,224.405963156309,66,65,0.0159516547857126
"Mhrt",TRUE,3,294.08289667281,286.055992756781,189,188,0.0272946982189162
"Mir133a-1hg",TRUE,4,132.051036218796,131.98244947829,59,58,0.000519395700858793
"Mir99ahg",TRUE,3,299.535401997425,298.15540337315,150,149,0.00460713029268822
"Mitf",TRUE,3,138.438388633609,137.642205212586,88,87,0.00575117515366486
"Mlip",TRUE,3,326.919636966726,326.285192345235,175,174,0.00194067455653035
"Msi2",TRUE,3,162.008238291878,160.501098904283,115,114,0.00930285646881235
"Msrb3",TRUE,3,200.086895735924,200.019275811434,110,109,0.000337952789169926
"Myh6",TRUE,3,754.56893163412,751.20868644139,246,245,0.00445319844464453
"Myl2",TRUE,4,105.533860461653,101.647479522632,59,58,0.0368259146592453
"Myo1b",TRUE,3,129.090139431183,128.742413444254,65,64,0.00269366807148264
"Myocd",TRUE,3,535.314577969289,534.483566980783,167,166,0.00155237877447245
"Myom1",TRUE,3,311.140772684657,308.195978500982,189,188,0.00946450752264338
"Mypn",TRUE,3,112.518626236991,112.479103556676,60,59,0.000351254557908631
"Myzap",TRUE,4,149.877903286437,149.7734159647,118,117,0.000697149609427572
"Nbeal1",TRUE,3,71.460756600356,71.4602269695609,59,58,7.41149156957555e-06
"Neat1",TRUE,3,327.833888073093,325.406965713986,226,225,0.0074029026510084
"Nexn",TRUE,3,113.73518218778,111.649014346772,57,56,0.0183423264541313
"Nfia",TRUE,3,226.419985271251,226.398832265655,113,112,9.3423756611366e-05
"Nfib",TRUE,3,153.069252771638,152.913772371658,89,88,0.00101575200221315
"Nr3c2",TRUE,3,125.168355163404,121.729965176198,49,48,0.0274701220026209
"Obscn",TRUE,3,117.384994628666,116.743547028361,77,76,0.00546447697454422
"Ogdh",TRUE,3,246.418280189984,246.414152389699,119,118,1.67511934664466e-05
"Oxct1",TRUE,3,218.866627635365,218.821766050584,80,79,0.000204972248469382
"Pakap",TRUE,3,164.922904020789,164.852198665522,100,99,0.00042871762225094
"Palld",TRUE,3,362.54072559584,362.373352772155,186,185,0.000461666267727368
"Pam",TRUE,4,310.944743983932,307.702351351888,86,85,0.0104275524663988
"Pbx1",TRUE,4,211.521228145201,210.84346847939,111,110,0.00320421582152375
"Pcdh7",TRUE,3,553.64101493979,549.120872746292,242,241,0.0081643918559563
"Pde3a",TRUE,3,429.952632465789,425.878216234761,230,229,0.00947643047947355
"Pde4b",TRUE,3,384.492860226272,383.819022898727,166,165,0.00175253534525643
"Pde4dip",TRUE,4,102.955214139444,102.876090775946,68,67,0.000768522159453
"Pde7b",TRUE,4,359.678878221059,359.303822101099,132,131,0.00104275269600118
"Pde8b",TRUE,3,168.878524312757,168.745321303414,67,66,0.000788750433992846
"Pdlim5",TRUE,3,470.055470514505,467.591303350789,226,225,0.00524229015145528
"Pdzd2",TRUE,4,191.991347675651,185.272629197889,79,78,0.0349949024219224
"Pdzrn3",TRUE,4,283.732895646458,280.372899338885,73,72,0.0118421105170667
"Pid1",TRUE,4,174.891473517234,165.553423218872,63,62,0.0533933994068676
"Plcl1",TRUE,4,827.797206770861,827.377060141276,288,287,0.000507547773958228
"Pln",TRUE,4,395.099547764316,394.747137974499,186,185,0.000891951893670861
"Ppargc1a",TRUE,4,316.032486456152,315.994345739214,80,79,0.000120686064162712
"Ppip5k2",TRUE,4,128.950636057136,128.464084839661,57,56,0.00377315872454542
"Prkce",TRUE,4,132.645761286294,131.065548506527,68,67,0.0119130288404511
"Prkg1",TRUE,4,425.828403339737,425.828063468821,237,236,7.9814055065075e-07
"Psme4",TRUE,3,140.063808706485,139.457304339063,84,83,0.00433020044951515
"Pten",TRUE,3,67.0696449998285,66.2711862881933,57,56,0.0119049193064495
"Ptprg",TRUE,4,323.3886577478,321.327714816735,154,153,0.00637295984781494
"Ptprk",TRUE,3,138.499016123858,138.480286598214,85,84,0.000135232192749135
"Ptprm",TRUE,3,254.431582481988,254.316965797073,171,170,0.00045048135847503
"Qki",TRUE,3,253.953658181339,252.078065068561,154,153,0.00738557233713233
"Ralgapa2",TRUE,3,142.90060070748,142.639143852579,75,74,0.00182964139833486
"Rapgef2",TRUE,3,74.691250578929,74.6444334783056,51,50,0.000626808364574294
"Raph1",TRUE,4,131.727114150534,127.676993177602,52,51,0.0307462969871465
"Rasal2",TRUE,3,165.059291985373,162.158138959998,95,94,0.017576429599812
"Rbfox1",TRUE,4,141.570550563079,136.035711567609,68,67,0.0390959770478849
"Rbm20",TRUE,3,450.558047827598,442.82343049289,245,244,0.0171667499271208
"Rbms1",TRUE,3,149.852914925624,148.282862292057,77,76,0.010477291244856
"Rbpms",TRUE,3,309.538780529599,309.456245939324,160,159,0.000266637318054208
"Rhoj",TRUE,4,112.091786174106,106.841865100154,62,61,0.0468359123637948
"Rmdn1",TRUE,3,83.4175869700756,82.843724276134,51,50,0.00687939695675344
"Rock2",TRUE,4,152.801645358299,149.311684917901,86,85,0.0228398092979593
"Rora",TRUE,3,496.616269687609,485.649398210951,241,240,0.0220831900726032
"Ryr2",TRUE,3,1260.18492577688,1258.31509506696,251,250,0.00148377485849394
"Samd4",TRUE,3,197.155217576489,196.395222115565,105,104,0.00385480775130409
"Shld1",TRUE,4,128.133505166259,127.923539911647,50,49,0.00163864443058126
"Sik3",TRUE,3,196.863369347224,196.334713927575,134,133,0.00268539252072042
"Slc25a13",TRUE,4,120.043909082919,119.371071333228,56,55,0.00560493035282683
"Slc8a1",TRUE,3,999.949700495842,992.245143796843,274,273,0.00770494425387436
"Slco3a1",TRUE,3,184.797727882608,182.303941475001,89,88,0.0134946811098851
"Slmap",TRUE,3,56.1499623523595,56.0127941611846,58,57,0.00244289017175303
"Sorbs1",TRUE,3,555.084622775107,551.023615496433,245,244,0.00731601473370236
"Sorbs2",TRUE,3,402.195276474615,397.192522590295,193,192,0.0124386191905852
"Sptbn1",TRUE,3,370.657289121863,368.981357619435,255,254,0.00452151232853937
"Ssh2",TRUE,3,123.839808886863,122.492643901423,77,76,0.0108782870189267
"Synpo2",TRUE,3,312.665443127942,307.283763847379,124,123,0.0172122612167296
"Tacc2",TRUE,4,126.692164508894,125.126322170369,66,65,0.0123594252619689
"Tbc1d5",TRUE,3,126.48399933051,126.296538566708,78,77,0.00148209073712513
"Tnni3k",TRUE,3,207.772812257934,205.768352138345,137,136,0.00964736482028627
"Tnnt2",TRUE,4,217.493298466303,216.961763369336,125,124,0.00244391482733075
"Tpm1",TRUE,4,121.463912928203,120.830890939074,62,61,0.00521160543793608
"Trdn",TRUE,3,366.535221929697,364.88516385804,216,215,0.00450177219796177
"Trpc3",TRUE,4,183.410762669341,181.305885367605,86,85,0.0114763019961414
"Ttn",TRUE,3,854.913108951058,852.315326720078,252,251,0.00303865059943564
"Txlnb",TRUE,3,97.7211653320374,97.6950952698054,54,53,0.000266780099719588
"Zbtb16",TRUE,3,354.568166545088,354.484989885743,212,211,0.000234585806605292
"Zfpm2",TRUE,3,345.095005218683,340.934784454146,190,189,0.0120552911564199
