"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"1110002E22Rik",0.316666666666667,0.318181818181818,2.89673761429959,4.45962841755298,5.13123132011549,2.2,10
"1110059E24Rik",0.516666666666667,0.500000000010658,998.999999999999,382.726690083009,5.13123132011549,2.2,10
"1500004A13Rik",0.601190476190476,0.606060606060606,1.56154442420979,2.21402433101099,2.47585739552243,2.35714285714286,14
"1600010M07Rik",0.473684210526316,0.465116279069767,998.999999999999,381.801214885249,3.71772220140439,2.26315789473684,19
"1600020E01Rik",0.208333333333333,0.200000000001503,0.558149741178156,1.24991835717554,1.58531512097611,2.5,12
"1700025G04Rik",0.488825396825397,0.491735537421796,0.877379750161957,0.751824425864888,0.639406251343704,3.22666666666667,75
"1700087I21Rik",0.0454545454545454,0.0454545457585443,1e-06,1e-06,16.3466181013157,2,11
"1700109H08Rik",0.458333333333333,0.48,103.064902622631,45.6269907071645,9.90998028561641,2.08333333333333,12
"2210408F21Rik",0.507098948670377,0.503174603180207,0.52381826649993,0.530265143340163,0.50607703435825,3.6,175
"2210408I21Rik",0.511904761904762,0.53125,2.5350398670063,3.15039654208565,3.34138252908183,2.28571428571429,14
"2310014F06Rik",0.313988095238095,0.333333333333333,0.488413027285249,1.14378479845013,1.46366109300739,2.53125,32
"2310039L15Rik",0.75,0.74999999938753,998.999999999999,390.436767804272,16.9070900263922,2,12
"2610008E11Rik",0.692307692307692,0.714285714284063,4.14289886285987,5.88959273135425,6.59248995789633,2.15384615384615,13
"2610035D17Rik",0.885416666666667,0.894736842105263,0.345306144969885,1.64958740413111,2.31919226449371,2.375,16
"2610037D02Rik",0.447058823529412,0.450549450549451,0.241490627071657,0.805693124840666,1.09049740230508,2.67647058823529,34
"2610307P16Rik",0.500641025641026,0.509433962264151,1.16174453573249,1.11144418898848,1.02373392725689,2.71794871794872,39
"2700097O09Rik",0.559316770186335,0.56896551724138,2.15052741508347,1.79789140165862,1.49867356671819,2.52173913043478,23
"3110056K07Rik",0.525641025641026,0.49999999999007,998.999999999999,383.683428606217,6.59248995789633,2.15384615384615,13
"3222401L13Rik",0.353846153846154,0.384615384615373,0.318761713747992,1.15901151131598,1.58531512097611,2.5,26
"4632427E13Rik",0.524259259259259,0.527777777769276,0.112429286776507,0.646635388381455,0.922418796857568,2.8,90
"4732440D04Rik",0.335296416546417,0.316221765913762,0.359822009547529,0.451608754498625,0.481060338833333,3.68939393939394,132
"4833422C13Rik",0.578125,0.560975609756098,3.21237055446157,2.11011918232845,1.35968044288861,2.5625,16
"4921524J17Rik",0.416666666666667,0.391304347838172,998.999999999999,381.417458777725,3.1315987065127,2.3,10
"4930506C21Rik",0.394736842105263,0.414634146341466,1.87009209081111,4.93131449652399,6.44710759502053,2.15789473684211,19
"4930523C07Rik",0.430555555555556,0.440000000001285,998.999999999999,385.85550869857,9.90998028561641,2.08333333333333,12
"4933431K23Rik",0.458974358974359,0.451612903258419,2.33553186470739,2.35491332637904,2.24212913895931,2.38461538461538,26
"5031425E22Rik",0.563807488807489,0.542521994079407,0.363655381852321,0.677058820140896,0.823174383154182,2.91452991452991,117
"5330438D12Rik",0.54320987654321,0.540983606555217,2.23660048491563,3.33003338586008,3.7888427100859,2.25925925925926,27
"5430405H02Rik",0.357142857142857,0.387096774193555,1.16529696313268,3.55804729322148,4.75845199389666,2.21428571428571,14
"5430431A17Rik",0.462962962962963,0.461538461538462,0.667538267331401,1.61336777842252,2.07697819185845,2.40740740740741,27
"6030443J06Rik",0.841666666666667,0.814814814814798,0.361908249487838,0.825589307982661,1.05104328502257,2.7,10
"6720427I07Rik",0.579365079365079,0.58695652173913,0.0666177194227656,3.56045715138381,5.39936661194834,2.19047619047619,21
"6820431F20Rik",0.6875,0.687499999999989,0.313172360766411,11.1886054096268,16.9070900263922,2,16
"9330159M07Rik",0.0927598971077232,0.0837438423645358,1e-06,1e-06,0.803049704616322,2.94202898550725,69
"9330188P03Rik",0.743589743589744,0.741935483870968,998.999999999999,380.835091099275,2.24212913895931,2.38461538461538,13
"9530026P05Rik",0.561154541158846,0.565538461538462,0.308081316658209,0.275697195359487,0.242394352717295,5.36303630363036,303
"AU040320",0.777777777777778,0.765957446534664,0.572337376349048,1.02044890548374,1.22660995002639,2.61111111111111,18
"AW554918",0.521825396825397,0.521276595744681,1.55463278100577,3.34631825647795,4.2092564040773,2.23809523809524,42
"Aaas",0.05,0.0434782611739638,1e-06,1e-06,3.1251554613807,2.3,10
"Aak1",0.422619047619048,0.445255474452947,0.256541944032304,0.607978875856583,0.779792075519552,2.97826086956522,92
"Aamdc",0.55,0.523809522890522,0.0733671651046579,5.90008714234187,8.96884680630946,2.1,10
"Abca1",0.44,0.455882352941177,1.26285238273339,1.14788614228328,1.0207503859953,2.72,25
"Abca6",0.625806451612903,0.666666666666665,4.95524256186657,2.68200804900102,1.22227960762494,2.61290322580645,31
"Abca8a",0.695283796959055,0.674479166666666,0.418761590580625,0.432669873863342,0.417949398143849,3.95876288659794,97
"Abca8b",0.663194444444444,0.636363636363636,2.22656124046592,1.48718781367339,0.98002600128026,2.75,32
"Abca9",0.588235294117647,0.536585366011622,0.617965195956522,1.57551537182441,2.0479173309117,2.41176470588235,17
"Abcc1",0.411111111111111,0.388888888888889,1.12370611807988,1.82009839688355,2.12814740302048,2.4,15
"Abcc5",0.491242937853107,0.486666666666667,0.898320666309311,1.27399045032694,1.42478209467327,2.54237288135593,59
"Abcc9",0.425,0.425427873056118,0.0775908079558333,0.607789522495439,0.883294528743651,2.84027777777778,144
"Abcd3",0.625595238095238,0.625899280575539,0.532717421405246,1.29134375203997,1.66333625286734,2.48214285714286,56
"Abhd17b",0.3375,0.318181818182209,4.953427751909,5.24064998879706,5.13123132011549,2.2,20
"Abhd18",0.496134453781513,0.490706319702955,0.883913198853588,0.774662522368759,0.670498237162804,3.16470588235294,85
"Abhd2",0.285714285714286,0.303030303030304,1.00351560769849,2.0021146538548,2.47585739552243,2.35714285714286,14
"Abhd5",0.55,0.571428571428533,998.999999999999,385.239314801163,8.96884680630946,2.1,10
"Abhd6",0.136363636363636,0.130434782608697,1.24830415695927,6.67303592242545,9.46793378781476,2.09090909090909,11
"Abi1",0.679760950854701,0.716911763757002,0.686510745269798,0.84318826030278,0.889653303979297,2.83333333333333,96
"Abi2",0.44047619047619,0.468354430388877,1.21016692433084,2.96604609094494,3.82824424679136,2.25714285714286,35
"Abl2",0.491111111111111,0.472222222222222,0.364857519207441,1.53192804288136,2.12814740302048,2.4,15
"Ablim1",0.477443511864207,0.492376348085208,0.0999467159532905,0.107936290404961,0.106885598958935,10.263358778626,262
"Ablim2",0.58974358974359,0.551724137424169,998.999999999999,382.227743177665,4.36917308002079,2.23076923076923,13
"Ablim3",0.380952380952381,0.416666666666667,0.329095662697313,0.997612364753557,1.33281113406916,2.57142857142857,14
"Abr",0.517857142857143,0.529411764705881,3.70414690430709,2.67843343096434,1.9424554557281,2.42857142857143,14
"Abra",0.346802272122341,0.326869806094201,0.670117463264001,0.493960276769815,0.365773867359976,4.24705882352941,85
"Abtb2",0.486309523809524,0.500000000026694,0.627476911903617,0.646436578359391,0.623387525110146,3.26190476190476,84
"Abtb3",0.742424242424242,0.739130434513179,998.999999999999,385.566084976744,9.46793378781476,2.09090909090909,11
"Acaca",0.517543859649123,0.534883720900399,5.09282706723006,4.36811123989382,3.71772220140439,2.26315789473684,19
"Acacb",0.501657435042528,0.509151414309485,0.219389038105241,0.390818023024712,0.469663751732036,3.73291925465839,161
"Acad10",0.507936507936508,0.510204081632653,0.96146684605448,2.14398885698118,2.716934876851,2.33333333333333,21
"Acad11",0.515625,0.499999999567673,14.4933247115846,10.5802960884512,7.7535105597087,2.125,16
"Acadl",0.448724954462659,0.45625,0.464132583070225,0.961073377387959,1.19868250688315,2.62295081967213,61
"Acadm",0.503100775193798,0.508928571473322,0.0918141386112811,0.848397953967718,1.24253427463215,2.6046511627907,43
"Acadsb",0.4375,0.442857143079623,3.6204379793592,2.41281262483923,1.58531512097611,2.5,28
"Acap2",0.505208333333333,0.50724637681697,1.28261411054055,4.74660165022317,6.50572673632733,2.15625,32
"Acat1",0.586507936507937,0.567901234567831,1.46125991612897,1.42754815719596,1.33281113406916,2.57142857142857,63
"Acbd3",0.568421052631579,0.553191489361702,1.02166670006375,1.50271820607904,1.7025849207144,2.47368421052632,19
"Acbd5",0.495098039215686,0.526315789401917,37.6211921211458,17.081914871894,4.26948655074153,2.23529411764706,17
"Acbd6",0.4,0.388888888891358,8.43940190544846,4.59821072120073,2.12814740302048,2.4,15
"Acer2",0.512878787878788,0.549180327868839,1.17727318539557,1.07064829894008,0.95241838771839,2.77272727272727,44
"Acer3",0.5,0.48780487804878,2.61951487943485,2.33559753010732,2.0479173309117,2.41176470588235,17
"Acin1",0.523148148148148,0.523809523809524,0.188214557653287,1.85034874746174,2.716934876851,2.33333333333333,18
"Ackr3",0.663978494623656,0.710843372259489,4.1686412546072,2.29591713330233,1.08881884059158,2.67741935483871,31
"Aco2",0.455409339922614,0.450134770889517,0.437320817076156,0.568219744951397,0.614214883218263,3.28318584070796,113
"Acot11",0.380952380952381,0.379310344827586,0.883180336432843,7.31272728114053,10.6567275389309,2.07142857142857,14
"Acot13",0.411904761904762,0.409523809658379,0.667522309439467,1.29145224385705,1.58531512097611,2.5,42
"Acot7",0.5,0.5,998.999999999999,390.436767804272,16.9070900263922,2,13
"Acox1",0.455645161290323,0.458823529411766,1.58245107452993,1.24942311597831,0.990463949243513,2.74193548387097,62
"Acsl1",0.430064247921391,0.459349593506621,0.592733648404956,0.757457036893273,0.813103864940118,2.92857142857143,84
"Acsm5",0.0769230769230769,0.068965517924128,1e-06,1e-06,4.34074555127709,2.23076923076923,13
"Acss1",0.5964072543618,0.596566523605149,0.728186013187903,0.621406986829229,0.526747716901525,3.53030303030303,132
"Acss3",0.366666666666667,0.4,998.999999999999,380.405051366854,1.58531512097611,2.5,10
"Actc1",0.3979745697137,0.427101200893174,0.442333183914732,0.409829305814387,0.36939271307663,4.22463768115942,138
"Actc1dt",0.458771929824561,0.44,0.759811830659916,1.06067303760576,1.17931042432044,2.63157894736842,38
"Actn1",0.606666666666667,0.56,0.496653337620594,1.22656529253343,1.58531512097611,2.5,10
"Actn2",0.476830397727197,0.487098472880858,0.116694163103064,0.134611625338595,0.137914207834037,8.11538461538462,234
"Actn4",0.558333333333333,0.547619047605243,0.574635988887088,6.09044239187951,8.96884680630946,2.1,20
"Actr10",0.535714285714286,0.53125,998.999999999999,381.554811782463,3.34138252908183,2.28571428571429,14
"Actr2",0.621794871794872,0.634920634920624,0.668022048305679,1.54732424442667,1.97582710797037,2.42307692307692,26
"Actr3",0.466339869281046,0.459677419355381,1.41737891701399,1.79915718282225,1.92583296536239,2.43137254901961,51
"Actr3b",0.75,0.720930232557119,0.322092032680784,0.596013761546609,0.723498306180665,3.07142857142857,14
"Acvr1",0.356060606060606,0.365384615384622,7.32506498438845,4.36398121072571,2.41671627823643,2.36363636363636,22
"Acvr2a",0.454022988505747,0.499999999974343,2.57971647431416,2.31179167949274,2.03464093670969,2.41379310344828,29
"Acyp2",0.432310778711664,0.426056338028169,0.141745745539853,0.16973314597896,0.177026559212083,6.65625,256
"Adam10",0.386111111111111,0.410714285714286,0.450109339188692,1.94980246196886,2.716934876851,2.33333333333333,24
"Adam17",0.375,0.363636363636364,0.744782090501053,1.49509877114286,1.85154057730159,2.44444444444444,18
"Adam19",0.394713478611784,0.386075949367089,0.532696220239154,0.914547448580941,1.08785499539391,2.67796610169492,59
"Adam22",0.65462962962963,0.680672268907561,6.04573487155706,3.05002294363383,1.15187548374031,2.64444444444444,45
"Adam9",0.36231884057971,0.36734693877551,2.55845606802447,5.89297230568543,7.51662851542936,2.1304347826087,23
"Adamts1",0.572530864197531,0.616161616161611,2.59115471617489,1.30298598735723,0.487224195975513,3.66666666666667,27
"Adamts12",0.375905797101449,0.396694215436129,0.341009962340406,0.903286202193903,1.18183334799339,2.6304347826087,46
"Adamts17",0.85,0.869565215917569,2.099020615009,2.8474666062099,3.1315987065127,2.3,10
"Adamts2",0.601111111111111,0.597402597393582,1.72699986438302,1.53774838022353,1.34699443805258,2.56666666666667,30
"Adamts3",0.694444444444444,0.653846153846152,998.999999999999,383.38985206827,6.14410072560424,2.16666666666667,12
"Adamts6",0.462962962962963,0.464788732394366,1.21393821977748,1.23594581429412,1.18361707289428,2.62962962962963,27
"Adamts9",0.6039227072943,0.578171091389492,0.763644328599317,0.54186251183306,0.384690965818756,4.13414634146342,82
"Adamtsl5",0.393030303030303,0.385,0.428769029107673,0.634439737550505,0.720314922269687,3.07692307692308,65
"Adap2",0.523809523809524,0.548148148148148,1.01885157788136,1.732292981042,2.05485489787363,2.41071428571429,56
"Adap2os",0.348484848484849,0.360000000000003,0.321699595076444,2.44709264098357,3.55094039518457,2.27272727272727,11
"Adar",0.681818181818182,0.708333333155438,6.94489819365189,6.3414828381626,5.65751716916892,2.18181818181818,11
"Adarb1",0.423333333333333,0.441558441558288,2.06156014443109,1.66479658783672,1.34699443805258,2.56666666666667,30
"Adck1",0.337962962962963,0.341463414634146,4.45759449523143,3.96286803981254,3.4672156455728,2.27777777777778,18
"Adcy5",0.404166666666667,0.434782608700918,998.999999999999,381.417458777725,3.1315987065127,2.3,20
"Adcy6",0.421212121212121,0.425149700634723,0.466168235015695,1.13757093982282,1.46707243911362,2.53030303030303,66
"Adcy8",0.366666666666667,0.363636363636364,998.999999999999,382.726690083009,5.13123132011549,2.2,10
"Adcy9",0.497912087912088,0.508670520231214,11.7444689928726,5.1918841331313,1.11794568346977,2.66153846153846,65
"Add1",0.493055555555556,0.518518518518518,1e-06,1e-06,3.90373468672098,2.25,12
"Adgra3",0.504385964912281,0.5000000000152,5.94284009601906,5.43437006691534,4.85324729317764,2.21052631578947,19
"Adgrf5",0.481818181818182,0.469696969774362,1.11416220220156,0.924699502077957,0.766110295563498,3,22
"Adgrl2",0.536489898989899,0.560209424083769,1.0888931315089,0.962560564548378,0.838592819311726,2.89393939393939,66
"Adgrl3",0.420795660036166,0.402714932126647,0.86562572367018,0.934397460302908,0.925073467973937,2.79746835443038,79
"Adgrl4",0.453238095238095,0.454545454545455,0.970928439150192,0.839158138311741,0.718535701874354,3.08,25
"Adhfe1",0.378787878787879,0.428571428571434,998.999999999999,382.27953012518,4.44826901119127,2.22727272727273,22
"Adipor2",0.676470588235294,0.676470588235293,13.0847220267134,16.0385609789738,16.9070900263922,2,17
"Adk",0.467083933392079,0.471284783905572,0.12957964338398,0.15756774259212,0.165502272356323,7.00829875518672,241
"Adprhl1",0.474696339259446,0.454545454545455,0.484661881147968,0.648054563596615,0.708691445734075,3.09708737864078,103
