"","AR","N","log2FC","llr","pval"
"Fam135a",0.476666666666667,35,-0.0843921872903723,-6.62233175084117,0.000273356976757304
"Fam13a",0.562158054711246,47,0.229025513668895,0.55731075090457,1
"Fam13b",0.591269841269841,21,0.255257055242074,-7.27286701634413,0.000136798037488022
"Fam149b",0.4,15,-0.788495894806288,-5.66103439475494,0.000765913341289563
"Fam162a",0.576754385964912,38,0.400537929583729,-10.5074910440814,4.55705887010206e-06
"Fam168a",0.536324786324786,39,0.0941221773645502,0.549723766440088,1
"Fam193a",0.549974398361495,93,0.0155129993713246,-4.37898691131005,0.00308251320630647
"Fam193b",0.384615384615385,13,-0.812914447399505,-3.6905447635458,0.00659132273656081
"Fam204a",0.369047619047619,14,-0.459431618637297,-19.777193418832,3.190489190179e-10
"Fam20a",0.25,16,-1.69031550086738,-10.3637385987547,5.29507121429954e-06
"Fam210a",0.490384615384615,26,0.0234589728239891,7.81655462223726,1
"Fam222b",0.459574468085106,47,-0.0435016386365863,-2.5996259898539,0.0225966101046735
"Fam234a",0.720588235294118,17,1.43295940727611,-9.23649533832384,1.7232928251791e-05
"Fam53b",0.428571428571429,14,-0.314108590428063,-27.1521651834332,1.71722978004662e-13
"Fam76a",0.566666666666667,15,0.48062584090642,-24.3093618291387,3.10886907711882e-12
"Fam78b",0.604166666666667,24,0.575114714764809,-3.29514399962427,0.0102536582384435
"Fancc",0.316666666666667,10,-1.33560303178444,-12.7325852499963,4.50441681483874e-07
"Fancl",0.427083333333333,16,0.0721497857558355,-20.7152775144821,1.22133393276657e-10
"Fap",0.479591836734694,28,-0.351472370501377,6.73927794110094,1
"Far1",0.513157894736842,19,0.14017765804826,-13.5103373942099,2.01290909683383e-07
"Farp1",0.539711934156379,81,0.226592409865733,-1.03404333986478,0.150410114428841
"Farp2",0.546969696969697,22,-0.111031312388744,-10.5466882293742,4.3743753057341e-06
"Fars2",0.511219336219336,77,0.0189831033675727,-5.67832444632687,0.000751783473310958
"Fat1",0.271929824561404,19,-1,-9.36571194607973,1.50482103645504e-05
"Fbh1",0.483333333333333,10,-0.357552004618084,-13.8178037299907,1.46457739840578e-07
"Fblim1",0.641044776119403,67,0.91301669840536,-2.22662046619423,0.0348350763242929
"Fbn1",0.453968253968254,77,-0.329705445479082,0.149665002017159,1
"Fbxl17",0.504541353809499,251,0.0734423709354049,-7.54299703203924,0.000102722622624763
"Fbxl20",0.458333333333333,60,-0.172836596862216,-7.34613414115439,0.000126564485987938
"Fbxl3",0.444117647058824,34,-0.180572245641821,-3.65830563742779,0.00683201160305276
"Fbxl5",0.403508771929825,19,-0.0911478880581953,-11.8470524373969,1.1292792386855e-06
"Fbxl7",0.584633725649351,128,0.432037851805046,0.651132784040442,1
"Fbxo11",0.462962962962963,63,-0.280107919192735,3.36331124890353,1
"Fbxo28",0.539855072463768,23,0.476438043942987,7.94562850399706,1
"Fbxo3",0.454700854700855,39,0.0161196653632771,-2.46536337260511,0.0263832197415617
"Fbxo30",0.316666666666667,10,-0.37851162325373,-16.1122214449056,1.37351913507091e-08
"Fbxo32",0.469811076604555,92,0.0879070891494276,-0.644708064340733,0.256155578580941
"Fbxo38",0.441176470588235,17,0.082462160191973,-11.8418588071767,1.13539087285474e-06
"Fbxo40",0.464285714285714,14,0.0406419844973462,-25.3645853907399,1.06031879021722e-12
"Fbxo42",0.492063492063492,21,-0.399607458709238,-6.46591213844013,0.000323042809174373
"Fbxo8",0.476190476190476,21,-0.148863385914483,-14.3655524242275,8.31573097773687e-08
"Fbxo9",0.651851851851852,18,0.562936194391157,-14.7673079482546,5.49268942168172e-08
"Fbxw11",0.483990147783251,58,0.013296822613458,-9.18982179524987,1.80981186288323e-05
"Fbxw4",0.428921568627451,34,-0.207804885113402,-5.12164941723033,0.00137182037671451
"Fbxw7",0.500655976676385,98,0.0299014857138621,-1.10390406072125,0.13731364686179
"Fbxw8",0.439393939393939,11,0.358453970912477,-16.0929272959708,1.40107100084831e-08
"Fcho2",0.534942886812046,107,0.31060008908585,-2.19865686167634,0.0359955864047111
"Fchsd2",0.531135531135531,91,0.0879476992757027,-4.02856655737214,0.0045324846881027
"Fech",0.393939393939394,11,-0.33703498727757,-3.5638128552212,0.0075905173640088
"Fer",0.478368794326241,47,-0.0430687218918862,-2.12838406612423,0.0390942310343743
"Fermt2",0.598039215686274,34,0.436099114806674,-2.00733845338912,0.0451058649519538
"Fgd4",0.511293436293436,74,-0.0584956493101445,-4.85349072177416,0.00183569288278688
"Fgd5",0.53030303030303,11,0.0588936890535687,-21.8318229632045,3.89948593183422e-11
"Fgd6",0.475,10,-0.321928094887362,-11.3691216684406,1.85636375661934e-06
"Fgf1",0.559805481374109,117,0.27112808788013,-2.14477969367394,0.0383471020978685
"Fgfr1op2",0.369047619047619,14,-0.370368449945115,-21.0098512316194,9.03583916971474e-11
"Fggy",0.35,20,-0.64045761331286,-13.6213001971104,1.79460627812723e-07
"Fhip1a",0.482581018518519,144,-0.0900496046424235,-2.49546623406513,0.0254804744498778
"Fhl2",0.563839193013195,254,0.410362695776084,-61.0691184864447,2.15301623621915e-28
"Fhod3",0.617197910897105,252,0.650785427566398,-0.42582814673699,0.356084202305521
"Fign",0.407594417077176,58,-0.278535499373982,2.75223106468056,1
"Filip1",0.443591628347708,248,-0.267269485205994,-1.64359089434373,0.0698227707818806
"Fip1l1",0.453846153846154,52,0.119739244274095,-6.77321762312042,0.000232733035088624
"Fitm2",0.598484848484849,11,-0.0801703486839833,-18.4801434796264,1.2055994064508e-09
"Fkbp15",0.508695652173913,23,0.023846741954368,-9.36434580775862,1.5069787055971e-05
"Fktn",0.53921568627451,17,0.217591435072627,-13.9131966861195,1.32703374943771e-07
"Flcn",0.807692307692308,13,0.84799690655495,-9.68762023318828,1.07390387688032e-05
"Fli1",0.502314814814815,36,-0.103093492964104,-3.05702136800109,0.0134112025414436
"Flnb",0.564102564102564,13,-0.096215315259303,-18.4898343908449,1.19367454934804e-09
"Flnc",0.585022385022385,39,0.459431618637297,1.58631488962643,1
"Flt1",0.528485162180814,46,0.108934371553164,0.644338045043909,1
"Fmn1",0.0238636363636363,66,-5,-3.98875779831427,0.00473618949572656
"Fmnl2",0.548067458856933,70,0.12700527673532,0.714362016994045,1
"Fn1",0.592307692307692,13,0.180572245641821,-16.1984257685623,1.25689953214625e-08
"Fnbp1",0.668604651162791,43,0.596367263993405,-2.35130239521096,0.0301169402522755
"Fndc3a",0.641666666666667,46,0.634715535918256,-0.603279265856834,0.272014768474055
"Fndc3b",0.504133961276818,91,0.0740005814437767,-10.5408445391307,4.40113711585824e-06
"Fnip1",0.462226596675416,127,-0.144995066659857,0.293851704328091,1
"Fnip2",0.509446489357204,168,-0.0315355734331069,-0.844827592149215,0.193646429702134
"Focad",0.601666666666667,30,0.617752435838825,15.9282949036197,1
"Foxj3",0.509649122807018,38,-0.405992359675837,-2.23723248903152,0.0344049726012744
"Foxk2",0.508333333333333,20,-0.196397212803503,-19.5132249630343,4.18102353473319e-10
"Foxn2",0.5,13,0,-16.7722806598774,6.96498551639907e-09
"Foxn3",0.52282017829963,146,0.0600073093642769,-4.84312992713868,0.00185651049474072
"Foxo1",0.57,40,0.194816176984023,15.4689885352521,1
"Foxo3",0.50812324929972,51,0.0710830980614827,-3.33288584887796,0.00982820882537814
"Foxp1",0.5325,60,0.132894270497346,2.7677148190792,1
"Frmd4a",0.417632850241546,69,-0.605368711382993,-0.825644557808289,0.198783566356073
"Frmd4b",0.543742368742369,78,0.298341274569746,-2.83718497360198,0.017214521043198
"Frmd5",0.735772357723577,41,1.12199052437861,-2.723797863797,0.0195952762898588
"Frmd6",0.459654631083202,91,-0.211504105193712,-1.97095941048262,0.0470970279108763
"Frs2",0.56530612244898,49,0.596644305768792,-0.378907074517414,0.384013445926436
"Fry",0.461086370344468,253,-0.219944062597131,-0.318047483175746,0.42512841409074
