"","AR","N","log2FC","llr_var","pval_var","padj_var"
"2210408F21Rik",0.455284552845528,82,-0.407175381505873,-0.10027627217876,0.654275217328794,1
"2610307P16Rik",0.4748,125,-0.167944637314072,-1.33830817646856,0.101831889504537,0.653075601417449
"4632427E13Rik",0.521551724137931,116,0.0424352663203966,-0.234846359756261,0.493128565899546,1
"4732440D04Rik",0.191666666666667,60,-1.85798099512757,-0.960913466901012,0.165655400115047,0.87330128881163
"4833422C13Rik",0.727213541666667,128,1.38605843230708,0.0619821548396544,1,1
"5031425E22Rik",0.546666666666667,125,0.31315788525963,0.218969422989232,1,1
"9330188P03Rik",0.510204081632653,49,0.362570079384708,-0.0270663753854024,0.816021968989254,1
"9530026P05Rik",0.514635477003435,568,0.15726176617656,0.260950274739798,1,1
"A830082K12Rik",0.565543071161049,89,0.551015168797818,-0.17257237743172,0.556874519042768,1
"AW554918",0.455555555555556,120,-0.0759488532332986,-0.647564933030822,0.255104729541155,1
"Abca6",0.455182072829132,119,-0.249027547839914,-0.195829031975407,0.531429138163617,1
"Abca8a",0.776280892103677,237,1.85663582482882,-15.2787120680719,3.24129160343528e-08,6.66409553666294e-07
"Abca8b",0.725177304964539,94,1.50250034052918,0.040915298602286,1,1
"Abca9",0.509259259259259,90,0.0794344674944045,0.149563424786066,1,1
"Abcc9",0.429628104844243,347,-0.437580067929932,-6.10705851676664,0.000474292525846787,0.0059460087386646
"Abhd17b",0.487272727272727,55,-0.084888897586513,0.0296023293828398,1,1
"Abi1",0.60219298245614,190,0.77632802643698,-1.43468823147577,0.0902798410039926,0.587390357924712
"Abi2",0.560109289617486,122,0.277533975528909,0.351947801419101,1,1
"Abl2",0.537037037037037,54,0.0874628412503391,0.102866692680244,1,1
"Ablim1",0.392543859649123,76,-0.53605290024021,-0.775535896770947,0.212977284858296,1
"Abr",0.497942386831276,81,-0.061400544664143,0.0918312811611486,1,1
"Acadsb",0.5,55,0.175086706558091,-0.00771312388904732,0.901154985016762,1
"Acap2",0.546728971962617,107,0.192645077942396,0.0503058257643261,1,1
"Acer2",0.541801075268817,124,0.280107919192735,0.0593602688391854,1,1
"Actr2",0.5,88,-0.0285691521967708,0.0441131882259072,1,1
"Actr3",0.596168582375479,87,0.476438043942987,0.0567473546898185,1,1
"Acyp2",0.339495305164319,142,-0.944290567413713,-1.33480335658891,0.102281295552733,0.653075601417449
"Adam22",0.675,80,0.889817082249577,-0.0812281895989315,0.686904984137136,1
"Adam9",0.446428571428571,56,-0.415037499278843,-0.0617097902052421,0.725354870809644,1
"Adamts12",0.455938697318008,174,-0.174029399775049,-2.76253912329233,0.0187457645512363,0.15926153684852
"Adamts17",0.741935483870968,31,1.8073549220576,2.07835552592131,1,1
"Adamts2",0.588141025641026,104,0.517399216908522,0.171596143797643,1,1
"Adamts9",0.529454253611557,89,-0.192645077942395,-66.8690194683078,6.23415570919068e-31,5.82610188095274e-29
"Adap2",0.434666666666667,250,-0.397147340382955,3.59714855042432,1,1
"Adcy6",0.419082125603865,138,-0.523561956057013,0.164010363754898,1,1
"Adcy9",0.442592592592593,135,-0.192645077942396,-0.0640322917876972,0.72044724566212,1
"Adgrl2",0.573825503355705,149,0.397335497545385,-0.428158749474676,0.354771269364279,1
"Adgrl3",0.458422301304864,281,-0.0754074026580225,1.83552439017222,1,1
"Afap1l2",0.444600938967136,71,-0.434402824145775,0.0613472899399881,1,1
"Aff1",0.465,150,-0.349149563622387,-0.061928523493151,0.724888285702864,1
"Afg2a",0.377777777777778,90,-0.729910836632255,0.0387430537067814,1,1
"Agap1",0.415841584158416,101,-0.393663848486277,0.128910678059597,1,1
"Agmo",0.696969696969697,110,1.1797060222349,-10.4398707686427,4.89039447987388e-06,7.50347093329902e-05
"Ago3",0.533475783475784,117,0.253118936968711,-1.74689129230978,0.061599683937282,0.427868074915715
"Agtr1a",0.620689655172414,87,0.62148837674627,0.0554634020531068,1,1
"Aig1",0.732732732732733,111,1.4626269577971,-11.6866310456199,1.33420220012051e-06,2.28593310287315e-05
"Airn",0.958405954974582,459,4.4254042148371,0,1,1
"Akap13",0.4625,160,-0.0874628412503395,-0.195363698926542,0.531917298230766,1
"Akap6",0.629496402877698,139,0.745070643803261,-15.1476877272339,3.71009421714109e-08,7.47838599062949e-07
"Akt3",0.51763698630137,292,-0.0477531314483679,-112.854967371887,5.14010360306365e-51,1.32100662598736e-48
"Aldh1a1",0.425925925925926,54,-0.351472370501378,0.0960161024000286,1,1
"Alpk1",0.52078431372549,85,0.214124805352847,-0.166543773069748,0.56384666013191,1
"Ambra1",0.523310023310023,143,0.134301091711591,0.0856080909070442,1,1
"Amotl1",0.532738095238095,84,0.32862274746137,0.154685603573455,1,1
"Ank2",0.586546184738956,332,0.572023445013658,23.4048620923032,1,1
"Ank3",0.315068493150685,73,-1.05062607306997,0.0640940764517381,1,1
"Ankhd1",0.513211382113821,164,0.0865876849960907,-0.599766281433119,0.273415123926721,1
"Ankib1",0.5,80,0.241008099503795,0.0530332272179805,1,1
"Ankrd11",0.507388316151203,194,0.0598714559773987,0.329849043682941,1,1
"Ankrd12",0.516339869281046,102,0.23703919730085,0.138802220021788,1,1
"Ankrd17",0.516025641025641,234,0.0874628412503395,0.267494946436841,1,1
"Ankrd44",0.422751322751323,252,-0.405818969249465,-74.6764718269779,2.40100367249776e-34,2.4682317753277e-32
"Ano1",0.535758706467662,268,0.0696341878370523,-23.4109107481136,7.77429205701052e-12,1.94926152063581e-10
"Ano6",0.654285714285714,175,0.836501267717121,-0.916599695580203,0.175750116330602,0.90373011019108
"Aopep",0.453416149068323,161,-0.159656665988485,-0.201357088463851,0.525690861464271,1
"Ap1g1",0.635,100,0.812372996824228,0.0891646671641695,1,1
"Ap2b1",0.500850340136054,98,0.0242475462466771,0.0872415374725506,1,1
"Apbb2",0.546580459770115,290,0.297680548640685,3.8385632810822,1,1
"Apold1",0.425287356321839,58,-0.485426827170241,0.144219282911578,1,1
"App",0.4379113018598,233,-0.31194400631474,0.711427347416247,1,1
"Appl1",0.392156862745098,85,-0.53605290024021,0.157958609692784,1,1
"Arap2",0.51304347826087,115,0.129283016944966,0.225490463112635,1,1
"Arb2a",0.428409090909091,220,-0.270357746639653,1.14559076541155,1,1
"Arf4",0.533783783783784,74,0.26918663281539,0.0319867427729434,1,1
"Arfgef1",0.579646017699115,113,0.522421034652443,0.132695057786393,1,1
"Arhgap10",0.487910552061495,477,-0.099327927126639,8.69223021312484,1,1
"Arhgap12",0.547619047619048,63,0.234465253637023,0.145938637789428,1,1
"Arhgap21",0.54,75,0.192645077942396,-0.00596960012926928,0.912990999596858,1
"Arhgap24",0.413690476190476,84,-0.462343214057201,-0.266817622288201,0.465082524108566,1
"Arhgap26",0.487252346193952,274,0.070734511537234,1.8626233095203,1,1
"Arhgap29",0.510162601626016,82,-0.14017765804826,0.00903967774920034,1,1
"Arhgap32",0.467877094972067,179,-0.222392421336448,0.0376116293951725,1,1
"Arhgap42",0.432085253456221,434,-0.442187247448076,30.3067443657146,1,1
