"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"2210408F21Rik",0.455284552845528,82,-0.407175381505873,0.60408972412317,1,1
"2610307P16Rik",0.4748,125,-0.167944637314072,0.8197697115815,1,1
"4632427E13Rik",0.521551724137931,116,0.0424352663203966,0.78581441849704,1,1
"4732440D04Rik",0.191666666666667,60,-1.85798099512757,0.114407702981133,1,1
"4833422C13Rik",0.727213541666667,128,1.38605843230708,0.662981845023495,1,1
"5031425E22Rik",0.546666666666667,125,0.31315788525963,0.620283572908704,1,1
"9330188P03Rik",0.510204081632653,49,0.362570079384708,0.633928605343392,1,1
"9530026P05Rik",0.514635477003435,568,0.15726176617656,12.1977647223839,1,1
"A830082K12Rik",0.565543071161049,89,0.551015168797818,0.603655348301302,1,1
"AW554918",0.455555555555556,120,-0.0759488532332986,0.790316152519324,1,1
"Abca6",0.455182072829132,119,-0.249027547839914,0.440386565402676,1,1
"Abca8a",0.776280892103677,237,1.85663582482882,-19.7264625618641,0,0
"Abca8b",0.725177304964539,94,1.50250034052918,0.346831058475942,1,1
"Abca9",0.509259259259259,90,0.0794344674944045,0.605407507686593,1,1
"Abcc9",0.429628104844243,347,-0.437580067929932,-66.8461507945588,0,0
"Abhd17b",0.487272727272727,55,-0.084888897586513,0.137205887537739,1,1
"Abi1",0.60219298245614,190,0.77632802643698,2.64552560073176,1,1
"Abi2",0.560109289617486,122,0.277533975528909,0.972329773775925,1,1
"Abl2",0.537037037037037,54,0.0874628412503391,0.294670353637528,1,1
"Ablim1",0.392543859649123,76,-0.53605290024021,0.508857275916625,1,1
"Abr",0.497942386831276,81,-0.061400544664143,0.254656885834493,1,1
"Acadsb",0.5,55,0.175086706558091,0.146872494446889,0.99,1
"Acap2",0.546728971962617,107,0.192645077942396,0.0863259656654947,1,1
"Acer2",0.541801075268817,124,0.280107919192735,0.861782188732633,1,1
"Actr2",0.5,88,-0.0285691521967708,0.170537218712767,1,1
"Actr3",0.596168582375479,87,0.476438043942987,0.519220155748243,1,1
"Acyp2",0.339495305164319,142,-0.944290567413713,0.46408712039883,1,1
"Adam22",0.675,80,0.889817082249577,0.168953661551996,1,1
"Adam9",0.446428571428571,56,-0.415037499278843,0.51661417844619,1,1
"Adamts12",0.455938697318008,174,-0.174029399775049,1.97540324404937,1,1
"Adamts17",0.741935483870968,31,1.8073549220576,-0.00186517187555424,0.7,1
"Adamts2",0.588141025641026,104,0.517399216908522,0.608138168371966,1,1
"Adamts9",0.529454253611557,89,-0.192645077942395,-14.9949479674198,0,0
"Adap2",0.434666666666667,250,-0.397147340382955,13.3933724428974,1,1
"Adcy6",0.419082125603865,138,-0.523561956057013,0.512631346405925,1,1
"Adcy9",0.442592592592593,135,-0.192645077942396,0.53519021279476,1,1
"Adgrl2",0.573825503355705,149,0.397335497545385,0.473327512788956,1,1
"Adgrl3",0.458422301304864,281,-0.0754074026580225,44.1031654540444,1,1
"Afap1l2",0.444600938967136,71,-0.434402824145775,0.267320835346339,1,1
