"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"2210408F21Rik",0.4635,0.46420581655481,149,1.84,0.942156533226648,-0.227805917522812,-0.424596643980436,0.356780652882875,0.640180887796931
"2210408I21Rik",0.6293,0.621527777777778,48,0.5245,1.13445319435749,1.03952836418664,-2.58631786135826,0.0229453764264543,0.104912895829391
"2610307P16Rik",0.4599,0.461805555555556,144,0.7127,0.515259411141552,-0.222392421336448,-0.633138619229669,0.260466230922955,0.53794250141639
"4632427E13Rik",0.5028,0.507936507936508,147,1.4583,0.804716014198257,0.0339473319233377,0.000578033825433977,1,1
"4833422C13Rik",0.6665,0.675287356321839,203,0.4531,0.405331967055153,0.891851196144378,-11.7759083187541,1.21594568367467e-06,2.33646271875716e-05
"4930523C07Rik",0.3447,0.339285714285714,84,0.9954,0.880477184891257,-0.84245872301352,-2.88327045991613,0.0163341551460814,0.0815633141833933
"4933431K23Rik",0.4684,0.47948717948718,65,0.8784,1.02351982438722,-0.247927513443585,-0.0502024224331308,0.751344344261379,0.984971061308876
"5031425E22Rik",0.5168,0.510224948875256,163,0.4674,0.421383434146694,0.241008099503795,-0.320410793005991,0.423413445498678,0.713364717277462
"9330188P03Rik",0.5721,0.575757575757576,55,4.9953,2.7185932573633,0.0524674198941355,0.198010708446411,1,1
"9530026P05Rik",0.4791,0.465829877193514,770,0.1995,0.187686910979876,-0.0792674792378509,-0.520073781563951,0.307787155116052,0.5994735996744
"9630014M24Rik",0.3938,0.391071428571429,112,0.483,0.45375571893966,-0.415037499278844,-1.36572743643902,0.0983896192536396,0.292280708467759
"A830082K12Rik",0.5019,0.509345794392523,107,49.8071,19.211320159173,0.271302021817394,-0.0552396649087825,0.739599084219593,0.979558632413672
"AW554918",0.4792,0.477011494252874,203,1.5877,0.839294169249143,-0.150678912497668,-0.16113084059387,0.570251617107315,0.851852073261183
"Aak1",0.5392,0.536507936507936,105,1.2521,0.77882710205932,0.146841388329271,-0.229785366685036,0.497824659839994,0.782295894034277
"Abca6",0.5931,0.587730061349693,163,1.3756,0.763371373445803,0.67621156308711,-4.49696795259499,0.00270876955367923,0.0205595609124253
"Abca8a",0.7637,0.759190031152648,321,0.3375,0.327620415069673,1.70134168443548,-67.6080877825862,2.96109098983913e-31,3.7457801021465e-29
"Abca8b",0.775,0.775537634408602,124,3.6824,1.65389932664627,1.85798099512757,-22.3149527393999,2.38028035376663e-11,8.40294320236684e-10
"Abca9",0.5501,0.558333333333333,100,0.582,0.568133145985716,0.356143810225275,-0.886401824995289,0.18303548554273,0.438245847088113
"Abcc9",0.4176,0.422356338161507,503,0.1604,0.225065213756819,-0.39444059467173,-5.3144639046152,0.00111332245772401,0.00965727709042883
"Abcg2",0.4852,0.48780487804878,82,2.175,1.32842655197987,-0.117836490293858,-0.0813157846125421,0.686745161588855,0.93941739656221
"Abhd17b",0.3049,0.304878048780488,82,1.8204,1.19376832413176,-1.06817150264158,-5.68503920276743,0.000746367272130752,0.00686657890360292
"Abi1",0.6397,0.628109452736318,268,0.516,0.414370689248145,0.931138141855196,-14.2035324758324,9.83059036913072e-08,2.33169315317819e-06
"Abi2",0.48,0.482758620689655,174,0.3043,0.355083184606056,-0.0865876849960907,-0.215831686823847,0.5111738829039,0.79307032659068
"Ablim1",0.3672,0.378981937602627,116,0.03,0.27249653189736,-0.787270676014272,-4.66527700914816,0.00225364208161691,0.0178178577077837
"Abr",0.5082,0.52,100,0.8999,0.658914452771746,0.172836596862215,-0.160750310699257,0.570707219042571,0.851852073261183
"Acaca",0.5265,0.518115942028985,92,1.2245,0.869887087368252,0.079434467494405,-0.0466150085705337,0.760110329703968,0.992984062384357
"Acap2",0.4651,0.459643605870021,159,0.8667,0.572140735124347,-0.0154300405696062,-0.123994951422858,0.618494018415843,0.889927886213507
"Acbd6",0.5664,0.568181818181818,66,7.3587,3.43597200644909,0.249978253008347,-0.449690966202184,0.342947491845081,0.626915355808616
"Acer2",0.4808,0.485466034755134,211,0.8389,0.552373901633532,-0.263034405833794,-0.289431583392087,0.44675826854816,0.733166542330926
"Acer3",0.6787,0.676470588235294,68,1.214,1.02415385787761,1.16349873228288,-4.83840245604716,0.00186608859431767,0.015148248589167
"Actr2",0.5552,0.559895833333333,128,0.4104,0.426186098686496,0.395928676331139,-1.28961820628298,0.108273881734316,0.311287409986157
"Actr3",0.4473,0.445736434108527,129,0.7578,0.53818236541428,-0.421137698815262,-1.05223285730348,0.14686963503748,0.381195814978278
"Acvr1",0.4266,0.423948220064725,103,0.3659,0.463903081451656,-0.0715532610250338,0.228018974491874,1,1
"Acyp2",0.3808,0.382478632478632,195,0.8398,0.552021157646833,-0.722466024471091,-5.97805333122412,0.000544685663283946,0.00520020652116371
"Adam19",0.5361,0.544715447154472,82,0.037,0.471808041154541,-0.192645077942396,0.393456661696362,1,1
"Adam22",0.5408,0.543543543543544,111,1.2549,0.75029727062415,0.241008099503795,-0.485097320113681,0.32463164098964,0.612062830866359
"Adam9",0.5326,0.533333333333333,75,46.7352,18.3544804652259,0.366782330671622,-0.24018749101571,0.488252514261478,0.770444196100753
"Adamts12",0.4616,0.451566951566952,234,0.896,0.565437447493568,-0.0569558848120759,-0.164977254572392,0.565685875964527,0.84769117444635
"Adamts17",0.4475,0.441176470588235,51,4.6081,2.67084308742948,-0.0544477840223765,0.092293964749814,1,1
"Adamts2",0.6193,0.614740368509213,199,0.5208,0.433853401408592,0.820676300555438,-8.07075585502889,5.87814118023221e-05,0.000749833471562394
"Adamts9",0.5824,0.591452991452991,156,0.7912,0.520540001891216,0.404149183136107,-3.15671852049817,0.0119826325666215,0.0640480149159557
"Adap2",0.5647,0.56075117370892,355,0.2964,0.311116316463058,0.38003104945093,-4.99399459670246,0.00157564568164666,0.0132879452485535
"Adap2os",0.6051,0.597058823529412,170,0.4148,0.399865911666738,0.509861045480437,-3.50932063268988,0.00806654194681225,0.0472780334952162
