gene,condition,padj,status,padj_other,celltype
Actn2,F1_Aged,0.03918763807054,shared,0.0267121833082591,MacFib
Agps,F1_Aged,2.25922886479234e-9,shared,0.00388878462500692,MacFib
Appbp2,F1_Aged,0.014016592327995,shared,0.0454667300208695,MacFib
Bltp3b,F1_Aged,0.0966757153933526,shared,5.3523495710176e-7,MacFib
Brd10,F1_Aged,0.0235391498606884,shared,0.01373181289362,MacFib
Cebpb,F1_Aged,0.0155461489148489,shared,1.0564695189378e-4,MacFib
Cox7c,F1_Aged,0.0368974555299808,shared,0.0478613015452154,MacFib
Dctn4,F1_Aged,0.0665112416285968,shared,3.43812031597536e-5,MacFib
Ddr2,F1_Aged,0.002469238363305,shared,6.71683944862797e-8,MacFib
Eif3a,F1_Aged,0.00592720183385378,shared,1.5697033836688e-4,MacFib
Eif4g1,F1_Aged,0.0324605719610527,shared,0.0415104289146405,MacFib
Evi5,F1_Aged,0.0113942000103146,shared,1.4418297282179e-4,MacFib
Fam120a,F1_Aged,0.0385405832690792,shared,7.5666697940622e-4,MacFib
Fam222b,F1_Aged,0.0893937842986719,shared,0.0200519984455457,MacFib
Fbxl3,F1_Aged,6.4193597557272e-4,shared,2.59680331706964e-6,MacFib
Fbxo3,F1_Aged,0.00153940288003371,shared,3.52693432445588e-6,MacFib
Fbxw4,F1_Aged,0.0770235571364721,shared,0.00368874325716622,MacFib
Foxo3,F1_Aged,9.4557754425378e-4,shared,0.015912039100715,MacFib
Gm12940,F1_Aged,0.00977221881529423,shared,1.3563590595125e-4,MacFib
Hps3,F1_Aged,0.0589004433972502,shared,0.00206152418762967,MacFib
Itgb5,F1_Aged,0.0412393566450113,shared,9.2981456376649e-4,MacFib
Kdm3b,F1_Aged,0.042149973657528,shared,2.70555377211539e-6,MacFib
Kpna3,F1_Aged,0.0997101858115771,shared,2.87539404901048e-5,MacFib
Kras,F1_Aged,4.34288236738979e-6,shared,7.5666697940622e-4,MacFib
