"","AR","N","log2FC","llr_var","pval_var"
"Rdx",0.671666666666667,10,0.700439718141092,-1179.55262041241,0
"Rere",0.567982456140351,19,0.472068444315223,-93.44026899342,1.52500474434611e-42
"Rhoa",0.421794871794872,13,-0.308122295362332,-903.949266360345,0
"Rhoj",0.543747918747919,28,0.376854305390956,1384.86497254151,1
"Rhoq",0.466666666666667,12,0.310340120612151,-1221.52070497814,0
"Rlf",0.457575757575758,11,-0.289506617194985,-1965.6389916762,0
"Rnf169",0.652564102564103,13,0.347923303420307,-1115.77783235946,0
"Rock1",0.436344537815126,17,-0.187627003175771,-1143.50895620906,0
"Rock2",0.467824074074074,24,0,1212.75594263106,1
"Ror1",0.494209956709957,22,0.180572245641821,8.1868552265646,1
"Rora",0.504733360648885,42,0.360402242701998,1566.00301920281,1
"Rptor",0.458333333333333,12,-0.0740005814437767,-1118.96325839977,0
"Rrbp1",0.383333333333333,10,-0.938599455335857,-1118.14292694795,0
"Rsbn1l",0.320833333333333,10,-1.10691520391651,-1108.60109951232,0
"Rtn3",0.519230769230769,13,0.115477217419936,-1154.86757302788,0
"Rtn4",0.57012987012987,11,0.351472370501378,-1410.69985278568,0
"Ryr2",0.535707423160657,20,0.114902094812802,327.562915404261,1
"Samd12",0.396358543417367,17,-0.602664502454615,105.618418437742,1
"Samd4",0.568650793650794,21,0.251538766995964,48.7045472689601,1
"Sash1",0.391945773524721,19,-0.785875194647152,96.582226889805,1
"Sbf2",0.523958333333333,16,0.277533975528909,9.64509547375246,1
"Schip1",0.666666666666667,16,0.271302021817394,6.94444516778276,1
"Scn7a",0.606666666666667,10,0.678071905112638,-1154.267565273,0
"Sdc2",0.585897435897436,13,0.887525270741588,-1200.21006266337,0
"Sdk1",0.481127450980392,10,0,-1343.64480141244,0
"Sec24b",0.516666666666667,10,-0.082462160191973,-1093.78053782448,0
"Senp6",0.616666666666667,12,0.169925001442313,-1161.6672245941,0
"Septin11",0.477272727272727,11,-0.473931188332412,-1108.74388626799,0
"Septin7",0.366666666666667,14,-0.652076696579693,-1134.85302178841,0
"Serinc3",0.33015873015873,21,-0.878693703777866,-22.5179758161528,1.93450079283726e-11
"Serpine1",0.575757575757576,11,-0.120294233717712,-1295.66835615941,0
"Sesn1",0.51991341991342,14,0.106915203916512,-1175.45738505017,0
"Setbp1",0.451641414141414,24,-0.217591435072627,1264.09474886547,1
"Setd5",0.504497354497355,18,0.0687127500840144,-17.1662292194462,4.64568758546595e-09
"Sf3b1",0.502040816326531,14,0.206450877467427,-1200.46183447848,0
"Sh3d19",0.506944444444444,12,0.241008099503795,-1142.72690974003,0
"Sh3rf1",0.415151515151515,11,-0.459431618637297,-1151.18176596754,0
"Shld1",0.69047619047619,14,1.13750352374993,34.977046707497,1
"Sik2",0.721212121212121,11,1.04730571477836,-1144.72372731011,0
"Sik3",0.456477723665224,32,-0.122484006524995,1281.70322036631,1
"Slain2",0.275,10,-0.777607578663552,-1116.03175264368,0
"Slc1a5",0.473214285714286,14,-0.383328639551506,-1153.28671745122,0
"Slc25a12",0.439393939393939,11,-0.440572591385981,-1133.446236472,0
"Slc25a13",0.323232323232323,11,-0.866733469136536,-1224.5375337829,0
"Slc38a2",0.51,10,-0.0931094043914815,-1133.65866137497,0
"Slc8a1",0.483527601247033,28,0.106128350861343,1978.77381503689,1
"Slco3a1",0.550811688311688,22,0.202816882999687,80.4128401996834,1
"Slit2",0.404545454545455,11,-1.20645087746743,-1967.66471595205,0
"Slit3",0.577321428571429,20,0.0601209924375708,1355.86210716826,1
"Slk",0.595238095238095,14,0.60768257722124,-1121.82206270229,0
"Slmap",0.506349206349206,21,0.584962500721156,40.0881671792172,1
"Sltm",0.448917748917749,11,-0.395928676331139,-1133.89577826063,0
"Smchd1",0.45,10,-0.222392421336448,-1007.710047892,0
"Smg1",0.472161172161172,13,-0.31194400631474,-1179.53401415875,0
"Smg6",0.392857142857143,17,-0.362570079384708,-988.640340537063,0
"Smyd3",0.481190476190476,20,-0.222392421336448,41.9701180130908,1
"Snd1",0.5703081232493,17,0.142019004872428,-1156.5139438774,0
"Snrk",0.302910052910053,21,-0.970853654340484,1016.53176044859,1
"Snta1",0.743333333333333,10,0.736965594166206,-1035.80754314273,0
"Snx13",0.379166666666667,10,-0.68805599368526,-1189.49318474595,0
"Socs2",0.5,11,-0.144389909335175,-1111.91639808509,0
"Son",0.411785714285714,20,-0.572578776265324,132.58586389973,1
"Sorbs1",0.511948556148607,24,0,1815.46892052285,1
"Sorbs2",0.447723617481682,18,-0.381429106636024,92.8751555463543,1
"Sorbs2os",0.68,10,0.436099114806674,-1194.14433224539,0
"Sos2",0.401515151515151,11,-0.758991900496205,-1128.54762077004,0
"Spag9",0.608333333333333,24,0.438884241233211,1247.01800867519,1
"Sparc",0.274553571428571,16,-1.23446525363702,27.0907530273225,1
"Spop",0.427777777777778,12,-0.241008099503795,-1115.90347105114,0
"Spred1",0.532051282051282,13,-0.176877762084079,-1112.5861519643,0
"Sptan1",0.688227513227513,18,0.935869662580284,-33.7993239727368,2.00404948256173e-16
"Sptbn1",0.512411053342823,46,-0.115941479705805,1771.10949458783,1
"Srek1",0.546666666666667,10,0.506959988719883,-1160.60744345967,0
"Srgap2",0.46547619047619,14,-0.60768257722124,-1114.41784954886,0
"Ssbp2",0.530701754385965,19,0.0443941193584534,-319.989341241253,3.37735071497498e-141
"Ssh2",0.47251828631139,29,-0.142019004872428,1166.28616170046,1
"St3gal6",0.301556776556777,13,-1.09515723304034,-1288.14992790312,0
"St6galnac3",0.57375283446712,21,0.218180170049533,1331.49721110866,1
"Stag1",0.576136363636364,22,0.280107919192735,-160.648669090978,7.55639506218708e-72
"Stard13",0.615961199294533,18,0.678071905112638,-1267.62596963765,0
"Stat3",0.586458333333333,16,0.459431618637297,-1.90209598742172,0.0511244375581664
"Stat5b",0.48974358974359,13,-0.447458976971221,-1211.50432931944,0
"Stim1",0.415833333333333,10,-0.839535327806754,-1140.39384899883,0
"Stox2",0.449829147732874,28,-0.177538185552187,1252.63093695555,1
"Strn3",0.608049886621315,21,0.490986352512142,-30.3452230768976,6.67935207857569e-15
"Stxbp6",0.529253968253968,25,0.314873337353412,1104.01709543982,1
"Sulf1",0.606060606060606,11,-0.137503523749935,-1107.79773628739,0
"Susd6",0.488095238095238,21,0.0489096004809464,-236.297716344593,8.72944959575143e-105
"Svil",0.296969696969697,11,-0.951090399519054,-1165.78247171648,0
"Syne1",0.555026455026455,18,0.036525876025114,-15.5983723211348,2.33156739858935e-08
"Synpo2",0.410059239006607,19,-0.131244533278253,51.4552315602884,1
"Tacc1",0.4185360094451,22,-0.0641303374197156,1226.30540090869,1
"Tacc2",0.695068027210884,14,0.830074998557688,-1142.54156614582,0
"Tanc1",0.570588235294118,17,0,-1182.65235142996,0
"Tasor",0.453645833333333,16,-0.31194400631474,-1191.18744085127,0
"Tasp1",0.45,10,0.321928094887362,-1107.16782246428,0
"Tbc1d4",0.568939393939394,12,0.295455883526171,-1108.57471623329,0
"Tbc1d5",0.510507246376812,23,0.0995356735509144,1248.70282284428,1
"Tcf12",0.504482359745518,19,0.465663572348812,40.1689492272037,1
"Tcf4",0.447353678929766,40,-0.148863385914483,1549.43499787631,1
"Tcf7l2",0.451388888888889,12,0.176877762084079,-1133.79028884596,0
"Tcim",0.478205128205128,13,0,-1146.39456316354,0
"Tead1",0.441666666666667,15,-0.415037499278844,-1106.74299127455,0
"Tecrl",0.39547619047619,10,-0.678071905112638,-1162.84995303388,0
"Tef",0.584848484848485,11,0.415037499278844,-1144.42725216648,0
"Tek",0.331481481481481,18,-0.724365557386573,27.165943882419,1
"Tenm3",0.553030303030303,11,0.62148837674627,-1966.27293229765,0
"Tgfbr3",0.59375,16,0.341036917835067,-1169.58879751283,0
"Thsd7a",0.533600497730933,18,-0.316027493447678,240.623550374134,1
"Timp3",0.541666666666667,20,0.331205908475373,1146.82561409107,1
"Tlr4",0.53,10,0,-1280.27587536804,0
"Tmcc1",0.51,10,0.234465253637023,-1151.53610943712,0
"Tmem245",0.307692307692308,13,-1.04730571477836,-1325.25624404557,0
"Tmem65",0.634615384615385,13,0.60768257722124,-1134.51531767859,0
"Tmod3",0.569444444444444,12,0.231325546106456,-1241.1125000127,0
"Tmtc1",0.535555555555556,15,0,55.7589458048581,1
"Tnfaip8",0.770833333333333,12,1.8073549220576,-958.744827649352,0
"Tnik",0.378787878787879,11,-0.857980995127572,-1149.74166390396,0
"Tnks",0.409090909090909,11,-0.700439718141092,-987.332230500244,0
"Tnks2",0.537179487179487,13,0.295455883526171,-1170.59843334118,0
"Tnni3k",0.497462406015038,16,0.158697746019058,104.675252780381,1
"Tnnt2",0.622108843537415,14,1.08746284125034,176.394654694009,1
"Tnpo1",0.48030303030303,11,0,-1133.48827871371,0
"Tnrc18",0.45,10,-0.502500340529183,-2014.61438883826,0
"Tnrc6b",0.352272727272727,16,-0.79836613883035,88.7076720544001,1
"Tnrc6c",0.3796918767507,17,-0.447458976971221,-1156.17872346306,0
"Tom1l2",0.676666666666667,15,0.520832163301441,-1142.46813875815,0
"Top1",0.38125,16,0,-1272.16901073491,0
"Tpm1",0.633571428571429,10,0.902702798645085,-1343.97705378267,0
"Tpp2",0.645454545454546,11,0.754887502163469,-1129.22775127138,0
"Tra2a",0.419047619047619,14,-0.632268215499513,-42.4058912105963,3.28162959332534e-20
"Trak2",0.227272727272727,11,-0.53051471669878,-1091.0857859624,0
"Trdn",0.559066233330939,18,0.19854567938208,90.8661332518793,1
"Trip12",0.560416666666667,16,0.0458036896131248,-1199.65252996594,0
"Trpm7",0.492222222222222,15,0.0473057147783567,-1218.57300665161,0
"Tshz2",0.569830765725503,25,0.347923303420307,1444.60489166026,1
"Tspan13",0.181818181818182,11,-0.947532580105864,-1073.85390168382,0
"Tspan9",0.591666666666667,10,-0.201633861169651,-1209.650921555,0
"Ttc14",0.433333333333333,12,-0.53051471669878,-1124.97431517576,0
"Ttc17",0.456666666666667,10,0.082462160191973,-1113.53195494476,0
"Ttc19",0.558333333333333,10,0.395928676331139,-1229.66714817374,0
"Ttc28",0.671532091097308,23,0.703606997219775,1185.62821444143,1
"Ttc3",0.560606060606061,11,0.415037499278844,-1267.4520115957,0
"Ttc7b",0.687074829931973,14,0.506959988719883,-48.7165851418745,5.57049963912263e-23
"Ttn",0.498941478442176,22,-0.186413124230882,2943.70583142982,1
"Tulp4",0.2,10,-0.39231742277876,-1037.23013570714,0
"Txlnb",0.435897435897436,13,-0.415037499278844,-1161.10426006923,0
"Uap1",0.353095238095238,10,-1.17833724125851,-1376.81863652563,0
"Ube2b",0.6875,16,1.25633975325979,-1142.80299509513,0
"Ube2d3",0.476934523809524,16,-0.394278939112046,92.9322620192324,1
"Ube2e2",0.598687423687424,26,0.398549376490275,1125.70482481308,1
"Ube2h",0.39919335050914,19,-0.0310268956206246,-33.2230443952246,3.59595164539835e-16
"Ube2k",0.547222222222222,12,-0.115477217419936,-1192.89176885756,0
"Ube3c",0.318181818181818,11,-0.947532580105864,-1124.02854425269,0
"Ube4b",0.541666666666667,10,0.341036917835067,-802.946036690323,0
"Ubn2",0.571428571428571,14,0.096215315259303,-1158.64770183546,0
"Ubr2",0.525925925925926,18,0.331205908475373,8.72300995185924,1
"Ubr3",0.549749373433584,19,0.174029399775049,13.4299984498336,1
"Ubr5",0.428205128205128,13,-0.103093492964103,-1153.15751380013,0
"Ubxn4",0.583333333333333,11,0.160464672193246,-1139.56003344274,0
"Ugp2",0.462301587301587,12,0.192645077942396,-1149.65290767133,0
"Ulk2",0.5,10,0.46948528330122,-764.253080511175,0
"Unc13b",0.516666666666667,10,0.082462160191973,-1119.70889293719,0
"Usp13",0.441666666666667,10,-0.362570079384708,-2057.56881383324,0
"Usp15",0.601298701298701,11,0.321928094887362,-1109.61256972321,0
"Usp24",0.463675213675214,13,-0.321928094887362,-1207.36674161275,0
"Usp25",0.303030303030303,11,-0.736965594166206,-1148.5854709119,0
"Usp34",0.485934744268078,27,0.113210610447991,1323.70915128455,1
