celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
Unknown_1,F1_Young,Unknown_1__F1_Young,Dnajc7,7.27747627377192,0.736965594166206,5.27866044191623e-8,4.1965350513234e-5,0.6625,20
Unknown_1,F1_Young,Unknown_1__F1_Young,Nrdc,-6.777686338278794,-0.160464672193246,1.66845178811913e-7,6.63209585777356e-5,0.416666666666667,22
Unknown_1,F1_Young,Unknown_1__F1_Young,Xrn1,6.514929519990994,1,3.05541692504017e-7,8.09685485135646e-5,0.651388888888889,24
Unknown_1,F1_Young,Unknown_1__F1_Young,Fhl2,6.003086622198553,0.604071323668861,9.92917986229171e-7,1.790323368682e-4,0.580368287166561,24
Unknown_1,F1_Young,Unknown_1__F1_Young,Epc2,5.948465643870962,0.263034405833794,1.12598954005162e-6,1.790323368682e-4,0.558333333333333,20
Unknown_1,F1_Young,Unknown_1__F1_Young,Dnajc1,-5.717530596031172,-0.929610672108602,1.91632605287583e-6,2.5391320200604e-4,0.367676767676768,33
Unknown_1,F1_Young,Unknown_1__F1_Young,Plekhg1,-5.525951070783033,-0.169925001442313,2.97885201897177e-6,3.383124792975e-4,0.5625,28
Unknown_1,F1_Young,Unknown_1__F1_Young,Rap1a,5.321392300741957,0.68805599368526,4.77098113439923e-6,4.7411625023092e-4,0.614583333333333,24
Unknown_1,F1_Young,Unknown_1__F1_Young,Zbtb7c,-5.098951364724034,-0.222392421336448,7.96248514796699e-6,5.7247049220438e-4,0.376984126984127,21
Unknown_1,F1_Young,Unknown_1__F1_Young,Ube4b,5.07068564287604,0.341036917835067,8.49795363271308e-6,5.7247049220438e-4,0.612745098039216,17
Unknown_1,F1_Young,Unknown_1__F1_Young,Pi4ka,5.065951844902083,0.584962500721156,8.59108775245424e-6,5.7247049220438e-4,0.625,22
Unknown_1,F1_Young,Unknown_1__F1_Young,Rhoa,-5.063432776580461,-0.308122295362332,8.64106403327374e-6,5.7247049220438e-4,0.518589743589744,26
Unknown_1,F1_Young,Unknown_1__F1_Young,Pik3c2a,-4.937127665503084,-0.251538766995964,1.15577244059287e-5,7.0679930020871e-4,0.430864197530864,27
Unknown_1,F1_Young,Unknown_1__F1_Young,Pou2f1,0,0,1.81780520556673e-5,9.9679759213229e-4,0.547619047619048,21
Unknown_1,F1_Young,Unknown_1__F1_Young,Smchd1,-4.725668889367677,-0.222392421336448,1.88075017383452e-5,9.9679759213229e-4,0.5,21
Unknown_1,F1_Young,Unknown_1__F1_Young,Wwc2,4.5258900623525005,0.241008099503795,2.97927050886618e-5,0.00148032503409288,0.533333333333333,27
Unknown_1,F1_Young,Unknown_1__F1_Young,Mfn1,4.447923945260666,0.0874628412503393,3.56513561509203e-5,0.0016672251847048,0.527777777777778,15
Unknown_1,F1_Young,Unknown_1__F1_Young,Map3k20,0,0,6.14932624948636e-5,0.00271595242685648,0.550925925925926,18
Unknown_1,F1_Young,Unknown_1__F1_Young,Cdc73,3.4249179230267504,0.556393348524385,3.7590844021678e-4,0.0151157966428501,0.615942028985507,23
Unknown_1,F1_Young,Unknown_1__F1_Young,Ssbp2,3.4199060923965092,0.0443941193584534,3.802716136566e-4,0.0151157966428501,0.520114942528736,29
Unknown_1,F1_Young,Unknown_1__F1_Young,Srgap2,-3.271691157664884,-0.60768257722124,5.3494464242772e-4,0.0202514757490494,0.327564102564103,26
Unknown_1,F1_Young,Unknown_1__F1_Young,Mir99ahg,-3.2496092371337633,-0.584962500721156,5.6284752779009e-4,0.0203392629360512,0.385648148148148,42
Unknown_1,F1_Young,Unknown_1__F1_Young,Osbpl9,3.181131982314935,0.277533975528909,6.5897360239687e-4,0.0221356794875434,0.568027210884354,28
Unknown_1,F1_Young,Unknown_1__F1_Young,Septin11,-3.1750630291115325,-0.473931188332412,6.6824692792583e-4,0.0221356794875434,0.37,25
Unknown_1,F1_Young,Unknown_1__F1_Young,Rbms1,3.1342308336072575,0.203091865377511,7.3412356747041e-4,0.0226271917335921,0.500525236536317,38
Unknown_1,F1_Young,Unknown_1__F1_Young,Ptpra,-3.1307631237828417,-0.719892080807265,7.4000878625584e-4,0.0226271917335921,0.334848484848485,22
Unknown_1,F1_Young,Unknown_1__F1_Young,Atxn2,3.0595895462824916,0.304854581528421,8.7178713076603e-4,0.025669287739222,0.522222222222222,18
Unknown_1,F1_Young,Unknown_1__F1_Young,Cap2,-2.8719467168996067,-0.459431618637297,0.00134292971356365,0.0375564315516199,0.451960784313725,17
Unknown_1,F1_Young,Unknown_1__F1_Young,Brwd1,2.8632848099713124,1.18057224564182,0.00136998303773205,0.0375564315516199,0.746666666666667,25
Unknown_1,F1_Young,Unknown_1__F1_Young,Dlc1,2.8441482528723334,0.166461146138741,0.00143169908409756,0.0379400257285853,0.456947614016157,43
Unknown_1,F1_Young,Unknown_1__F1_Young,Pcnx1,-2.815288875308317,-0.15200309344505,0.00153006938220908,0.0382725512547198,0.416666666666667,21
Unknown_1,F1_Young,Unknown_1__F1_Young,Cwc27,-2.812329737003722,-0.938599455335857,0.00154053036496985,0.0382725512547198,0.391666666666667,20
Unknown_1,F1_Young,Unknown_1__F1_Young,Itga6,-2.7963309998496464,-0.523561956057013,0.0015983393814124,0.0385054487340259,0.393333333333333,25
Unknown_1,F1_Young,Unknown_1__F1_Young,Kif5b,2.7653712494625475,0.374395514781498,0.0017164404890493,0.0401344173174763,0.480555555555556,20
Unknown_1,F1_Young,Unknown_1__F1_Young,Nf1,2.7512023466843325,0.197036847059554,0.00177336304225523,0.0402806748169403,0.508452380952381,30
Unknown_1,F1_Young,Unknown_1__F1_Young,5031425E22Rik,2.703841040895341,1.13750352374994,0.00197769337678314,0.0404639104957509,0.682430213464696,29
Unknown_1,F1_Young,Unknown_1__F1_Young,9530026P05Rik,2.6899812577941176,0.0512253233551733,0.00204182605884144,0.0404639104957509,0.434629028379028,36
Unknown_1,F1_Young,Unknown_1__F1_Young,Serpine1,-2.685291142078386,-0.120294233717712,0.00206399603147707,0.0404639104957509,0.452380952380952,14
Unknown_1,F1_Young,Unknown_1__F1_Young,Foxp1,2.6808599473762866,0.506959988719883,0.00208516320454532,0.0404639104957509,0.569791666666667,16
Unknown_1,F1_Young,Unknown_1__F1_Young,Yap1,0,0,0.00209925202117048,0.0404639104957509,0.493589743589744,26
