N,AR,tot_gene_mean,tot_gene_variance,alpha,beta,bb_mu,bb_theta,phi,id,theta_smoothed,thetaCorrected,theta_common,resid,AR.1,N.1,log2FC,loglik0_disp,loglik1_disp,llr_disp,pval_disp,padj_disp
24,0.5009469696969697,2.625,5.0271739130434785,0.322232483651231,0.42964331153497465,0.4285714285714286,1.3300069059309791,1.9170498168098846,1,0.5658972022950082,0.875579140812948,0.5658972022950082,0.764109703635971,NA,24,-0.4150374992788437,-28.088735349467402,-28.876578821926763,0.787843472459361,0.8,1
31,0.38064516129032255,2.5483870967741935,5.12258064516129,2.2582339940421545,2.838922735367847,0.44303797468349504,0.19618780686693746,1.2705744393884133,2,0.6162854768246516,0.4780059394199969,0.6162854768246516,-0.42009766995771414,NA,31,-0.3301486016923311,-35.25474042995258,-34.47627260917423,-0.7784678207783458,0.02,0.04119170984455959
25,0.6122380952380952,2.52,4.010000000000001,4.348285933206093,2.8607144297917606,0.6031746031703435,0.13871548753593782,1.1824372042984395,3,0.6380253626362586,0.4704148922351174,0.6380253626362586,-0.4993098751003208,NA,25,0.6040713236688606,-28.47311672186836,-27.4786002776219,-0.9945164442464609,0,0
22,0.22768759018759016,3,6.095238095238095,2.213958876863337,4.744197593278572,0.3181818181818185,0.1437162277524359,1.2638669967608052,4,0.4105597488824544,0.3233839988949371,0.4105597488824544,-0.2668435211300185,NA,22,-1.0995356735509145,-23.163521492676093,-22.7785012474926,-0.38502024518349387,0.06,0.11411483253588517
29,0.6824302134646962,2.206896551724138,2.1699507389162567,4.8167557848352125,2.1894344476528524,0.6874999999999526,0.1427309232003077,1.1559510263821944,5,1.1076211921111998,0.7794010001532377,1.1076211921111998,-0.9648902689108921,NA,29,1.1375035237499351,-32.68870453720233,-30.908707841165665,-1.7799966960366618,0,0
36,0.4346290283790284,4.694444444444445,15.703968253968258,1.4187457907219239,1.3692546584874392,0.5088757396449702,0.3586799995974124,1.974431893126023,6,0.20351188802103984,0.2694541386649099,0.20351188802103984,0.15516811157637259,NA,36,0.05122532335517327,-51.37429770197381,-51.715009710533245,0.34071200855943573,0.6,0.8999999999999999
20,0.34428571428571425,2.3,2.642105263157895,0.38173739402850815,0.6511990839309743,0.36956521739130804,0.9681137430400882,1.6379176372447324,7,0.9065810069311033,0.9612092827767491,0.9065810069311033,0.06153273610898491,NA,20,-0.7705181538772323,-21.700071383666298,-21.81941322169503,0.11934183802873122,1,1
23,0.5210144927536232,2.6956521739130435,4.675889328063241,1.8652352164212755,1.5360760615867761,0.548387096612232,0.2940042584357764,1.3885214993090358,8,0.5275440681191033,0.45704923920461826,0.5275440681191033,-0.23353980968332688,NA,23,0.28010791919273553,-26.97981023360467,-26.862344076472276,-0.1174661571323945,0.26,0.45528634361233483
40,0.6185965709127473,5.3,16.010256410256414,1.8664664974089742,0.8624362436303722,0.6839622641509387,0.36644765127068396,2.150810308128886,9,0.17216791562610184,0.25188185510460404,0.17216791562610184,0.19427973564458212,NA,40,1.113819899557162,-61.42010858025424,-61.594943950336145,0.17483537008190808,0.52,0.8169960474308301
23,0.4840579710144927,2.7391304347826084,2.837944664031621,0.06296671676870577,0.09570940942717833,0.3968253969785851,6.302145281549853,2.4944878875961742,10,0.5067749328171899,2.725023480652186,0.5067749328171899,5.795370348732663,NA,23,-0.6040713236688608,-28.068726048047605,-30.539174932867482,2.470448884819877,0.4,0.6529774127310062
