"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.50094696969697,24,-0.415037499278844,0.1294095887861,1,1
"2210408F21Rik",0.380645161290323,31,-0.330148601692331,-0.731094660886548,0.226582097793203,1
"2610307P16Rik",0.612238095238095,25,0.604071323668861,-0.595260583598016,0.275224455900044,1
"4732440D04Rik",0.22768759018759,22,-1.09953567355091,-3.96346864445195,0.00487041683827193,0.215380655736914
"5031425E22Rik",0.682430213464696,29,1.13750352374994,-1.6472035043376,0.0695162045705609,0.90712948915027
"9530026P05Rik",0.434629028379028,36,0.0512253233551733,0.0417807685914866,1,1
"Abca1",0.344285714285714,20,-0.770518153877232,-1.09136155955871,0.139567325629464,1
"Abca6",0.521014492753623,23,0.280107919192736,0.0361499800122225,1,1
"Abca8a",0.618596570912747,40,1.11381989955716,-5.1174864067427,0.00137802644006367,0.0843776189454368
"Abca8b",0.484057971014493,23,-0.604071323668861,0.442425829869052,1,1
"Abca9",0.25297619047619,24,-0.415037499278844,-1.49728344429264,0.0835442493437128,0.936803865092037
"Abi1",0.656896551724138,29,1.28010791919274,-1.67558447880185,0.0671573068250218,0.906054512418939
"Ablim1",0.520822211611685,37,0.146220740851044,-0.164770769281688,0.565929171552503,1
"Ablim3",0.38015873015873,21,-0.289506617194985,-0.404268783810782,0.368552972777207,1
"Acacb",0.317592592592593,18,-0.754887502163468,-1.16515467179457,0.126876661476397,1
"Acadsb",0.543859649122807,19,0.280107919192735,-0.0722208830839683,0.703904624644703,1
"Acss1",0.526041666666667,16,-0.0703893278913983,0.00499763447560042,1,1
"Actn2",0.557665945165945,20,0.405256478486259,-0.453539455587787,0.340890659329733,1
"Acyp2",0.252442047200112,31,-0.807354922057604,-4.62561816514686,0.0023533649256652,0.1248852320553
"Adamts5",0.681746031746032,15,0.222392421336448,-0.348164067049357,0.404020251820076,1
"Adamts9",0.569176319176319,37,0.222392421336448,-0.27510773297405,0.458229668235501,1
"Adamtsl3",0.286630036630037,26,-1.0703893278914,-2.95094261705907,0.0151246875336721,0.60196256384015
"Adarb1",0.429047619047619,20,-0.169925001442312,-0.246556165753397,0.482542239806202,1
"Adcy9",0.571428571428571,21,0.321928094887362,-0.143259747965931,0.592459601015906,1
"Adgrf5",0.495679012345679,27,0.176877762084079,0.0974355047369855,1,1
"Adgrl2",0.669230769230769,26,0.82312223791592,-1.30242657851712,0.106537025135962,1
"Adgrl4",0.532641432641433,39,0.15200309344505,-0.0280993172192225,0.81260829480804,1
"Adk",0.418707198598503,26,-0.453717967442903,-0.321551154437785,0.422589633825262,1
"Aff1",0.50952380952381,28,0.263034405833794,0.049973251013121,1,1
"Agap1",0.465277777777778,24,-0.347923303420307,-0.0270936725140984,0.81593088190124,1
"Agmo",0.845909090909091,20,2.35755200461808,-7.09009322963146,0.000166110483906688,0.0165279931487154
"Ago3",0.461538461538462,26,-0.231325546106456,-0.0977945506889881,0.658305004193635,1
"Ahnak",0.477564102564103,26,0,-0.0200065696437903,0.841454893203449,1
"Airn",0.71337821432513,41,1.6924909650256,-8.19786718233117,5.14007739566901e-05,0.00681916934492089
"Akap13",0.502037037037037,30,-0.256339753259785,0.0189202646652618,1,1
"Akap6",0.525833333333333,20,-0.229481846122768,0.115922806809092,1,1
"Akt3",0.54572192513369,34,0.258311995591391,-0.146975409110645,0.587699805900128,1
"Ambra1",0.650617283950617,27,0.761840262805236,-1.14451758405924,0.130290893643526,1
"Ank",0.400833333333333,20,-0.719892080807264,-0.662661760633856,0.249638875231114,1
"Ank2",0.488742038742039,37,-0.159656665988485,-0.0503070246032777,0.751093991706228,1
"Ank3",0.338888888888889,15,-0.263034405833794,-0.349242395376237,0.403293295337362,1
"Ankrd11",0.452227342549923,31,-0.068712750084014,-0.0629951200619558,0.722626271093101,1
"Ankrd12",0.709770114942529,29,1.25375659224578,-2.17053764508824,0.0372034201597555,0.70095567848252
"Ankrd17",0.535564135564136,37,0.254572827085598,-0.129931554192588,0.610214216751291,1
"Ankrd44",0.536666666666667,25,0.263034405833794,-0.0445292057856186,0.765377620303887,1
"Ano6",0.504861111111111,24,0.0418201756946268,-0.00282217857404632,0.94011212462467,1
"Aopep",0.490975422427035,31,0.169925001442312,0.0935025503779059,1,1
"Ap1g1",0.535,20,0.321928094887362,0.00765620418422941,1,1
"Ap3b1",0.537878787878788,22,-0.082462160191973,0.081954193637241,1,1
"Apbb2",0.652531102531103,37,0.350497247084133,-0.962882711195817,0.165222474486267,1
"Apc",0.481578947368421,19,-0.362570079384708,-0.0832659666759312,0.683212561836355,1
"App",0.575026036055448,34,0.120294233717712,-0.0908898523518786,0.669848230630106,1
"Aqp1",0.53735632183908,29,0.289506617194985,-0.116370834775424,0.62949833168277,1
"Arb2a",0.485741341991342,32,-0.0291463456595163,-0.00501222383843469,0.9202473396036,1
"Arfgef1",0.522,25,0.430634354329862,0.238411239697054,1,1
"Arhgap10",0.635930735930736,22,0.6463630453853,-0.646074946205459,0.255652130603592,1
"Arhgap21",0.604022988505747,29,0.768674453893544,-0.91072994060341,0.177139601329724,1
"Arhgap24",0.592506472285884,34,0.25583890442959,-0.705365074406849,0.234935222208607,1
"Arhgap26",0.48212481962482,36,-0.373814836552331,-0.593666020042527,0.275868376712317,1
"Arhgap29",0.427777777777778,24,-0.231325546106456,-0.197093444880846,0.530106764316694,1
"Arhgap42",0.557142857142857,30,0.175086706558091,-0.0849454516905084,0.68020878348683,1
"Arhgef12",0.502521008403361,34,-0.0297473433940522,0.0210131260791755,1,1
"Arhgef3",0.489142857142857,25,0.0524674198941355,0.00298947825918816,1,1
"Arid1b",0.591898148148148,36,0.310340120612151,-0.489920519263556,0.322238054338882,1
"Arid2",0.347222222222222,24,-0.612976876890753,-0.884392784822584,0.183532445787988,1
"Arid4b",0.631944444444444,24,0.337034987277571,-0.410388783371161,0.364952921663905,1
"Arih1",0.63468253968254,30,0.192645077942396,-0.364992999378735,0.392887726876287,1
"Arl15",0.474533585050001,43,-0.406625259462644,-0.510460258988537,0.31230075918121,1
"Asap1",0.501517857142857,40,0.0660891904577725,0.0115604522383137,1,1
"Asb3",0.591666666666667,20,0.884522782580064,-0.106948153550057,0.643730509025822,1
"Ascc3",0.454372294372294,25,-0.129283016944966,-0.149744293476886,0.584203208545138,1
"Ash1l",0.624712643678161,29,0.665580960929441,-0.778963620422566,0.211968970304392,1
"Asph",0.506410256410256,26,0.351472370501378,0.170737059612176,1,1
"Atad2b",0.455254515599343,29,-0.369233809665719,-0.0469624761136131,0.759245462704922,1
"Ate1",0.484126984126984,21,-0.341036917835067,0.0437871648650372,1,1
"Atf6",0.540833333333333,20,-0.0544477840223764,0.0354172550549343,1,1
"Atf7",0.486666666666667,25,-0.169925001442313,0.0504713516454522,1,1
"Atosa",0.565217391304348,23,0.637429920615292,0.0659875307382407,1,1
"Atp2a2",0.506485951222793,37,0.355094958822562,-0.367073129833777,0.391542516936866,1
"Atp2c1",0.516666666666667,24,0.0565835283663677,0.00577938037886838,1,1
"Atp5f1a",0.463333333333333,15,-0.82312223791592,0.048781053797164,1,1
"Atp6v0b",0.538461538461538,26,-0.192645077942396,0.273748857834054,1,1
"Atrnl1",0.447210884353742,35,-0.499571009490512,-0.0169334982696157,0.853990014788694,1
"Atxn1",0.598483923483923,39,0.34617564113404,-0.548396074330505,0.294971172920442,1
"Atxn2",0.522222222222222,18,0.30485458152842,0.000467979523996576,1,1
"Atxn7",0.546666666666667,25,0.275634442613428,-0.124003634632167,0.618481728652492,1
"Auts2",0.588732993197279,28,0.44251823570095,-0.539530829442178,0.298907564154044,1
"B3galt1",0.519557823129252,28,0.146841388329271,-0.0100833990336966,0.887072223780692,1
"B4galt1",0.588541666666667,32,0.115477217419936,-0.153677566218768,0.579307734869699,1
"Babam2",0.642006802721088,28,0.502500340529183,-0.892068515660867,0.181642142311863,1
"Bach1",0.545614035087719,19,-0.341036917835067,0.379884172432114,1,1
"Baz2b",0.532291666666667,24,-0.0995356735509141,0.0323097235676357,1,1
"Bbx",0.44047619047619,20,-0.398549376490275,-0.0397552184885335,0.777961950645564,1
"Bcas3",0.455026455026455,27,-0.540568381362703,0.200990026211265,1,1
"Bicc1",0.47477035159962,41,-0.420331798948357,-0.723974426343744,0.228857361789713,1
"Birc6",0.563702147525677,34,0.122856747785534,-0.127031949437246,0.614227986685406,1
"Bmpr1a",0.486111111111111,24,-0.46948528330122,0.495586905843911,1,1
"Bmpr2",0.423809523809524,28,-0.478047296804645,-0.350380377202104,0.402528187768323,1
"Bnc2",0.35452380952381,25,-0.427421223734676,-1.01689674459418,0.153836212527752,1
"Bptf",0.485507246376812,23,-0.616671360448495,0.586282772084608,1,1
"Braf",0.466666666666667,25,0.169925001442313,0.152087921205545,1,1
"Brwd1",0.746666666666667,25,1.18057224564182,-2.39677686124425,0.0285664303606788,0.688588565352611
"Btbd7",0.440972222222222,24,-0.308122295362332,-0.170079232316557,0.559737767413601,1
"Btbd9",0.605072463768116,23,0.612976876890753,-0.442663311367358,0.346746898892301,1
"C1qtnf7",0.507246376811594,23,-0.277533975528909,0.070404269653352,1,1
"Cacna1c",0.651068966344684,27,0.494264190429419,-2.90720815023269,0.0158953279863294,0.602508622719916
"Cacna2d1",0.52926267281106,31,0.763559804177919,-0.64790648752701,0.254979450588375,1
"Cacnb2",0.517077522201746,28,0.171611378070199,-0.120224762764025,0.623881632138401,1
"Cald1",0.438383838383838,33,-0.700439718141092,-0.689114119556926,0.240403173315323,1
"Camk2d",0.41046398046398,30,-0.276840205358824,-0.496016480235568,0.319246008314796,1
"Camkmt",0.568627450980392,17,0.180572245641822,-0.0996549295965785,0.655278485382377,1
"Cap2",0.451960784313725,17,-0.459431618637297,-0.129018122184725,0.611472502275675,1
"Cast",0.481884057971014,23,-0.211504105193712,-0.0101429932121206,0.88674125040596,1
"Cav1",0.397849462365591,31,-0.604071323668861,-0.535127079513401,0.300888044362669,1
"Cblb",0.529292929292929,33,-1.94289029309402e-16,0.0145856359514056,1,1
"Ccdc141",0.686666666666667,20,0.415037499278844,-0.844389604542894,0.193761974472443,1
"Ccdc80",0.522619047619048,20,-0.0588936890535685,0.0806615035893721,1,1
"Ccdc85a",0.589160222493556,27,0.500428990509488,-0.526386758004449,0.304869184876879,1
"Ccnd3",0.425438596491228,19,0.184424571137427,0.0890273989115222,1,1
"Ccny",0.505952380952381,28,0,0.00126061596727212,1,1
"Cd36",0.435992942883525,38,-0.426264754702098,-1.48856084052981,0.0844493305402872,0.936803865092037
"Cdc37l1",0.503174603174603,21,-0.321928094887362,0.163909575647953,1,1
"Cdc42bpa",0.438920454545455,32,-0.438121112391885,-0.472138192865962,0.331180485861429,1
"Cdc73",0.615942028985507,23,0.556393348524385,-0.394218621945832,0.374573087287306,1
"Cdh13",0.537918185615554,38,-0.0410272682600545,0.0107017519055006,1,1
"Cdh2",0.458272800184565,20,-0.310929095938105,-0.473172555055449,0.330651366193557,1
"Cdk13",0.434782608695652,23,-0.192645077942396,-0.160576348333251,0.570915738607627,1
"Cdk14",0.514069264069264,35,-0.432959407276106,0.572250751422359,1,1
"Cdk8",0.378985507246377,23,-0.334419039070559,-0.538936415162151,0.299173906158738,1
"Cdkal1",0.493298059964727,27,-0.074000581443777,-0.0114476091098155,0.879729872439148,1
"Celf2",0.524143892377126,43,0.0188590272513158,0.0027974659775083,1,1
"Cep112",0.453416149068323,23,-0.144389909335175,-0.0793440158455851,0.690367297350684,1
"Cep85l",0.430833333333333,30,-0.148098638989134,-0.263756095388764,0.467654668069826,1
"Cflar",0.277272727272727,22,-1.32192809488736,-2.01455645635179,0.0447214502741701,0.70095567848252
"Chchd3",0.549488729661143,29,0.175849835399417,-0.106474546250602,0.644465690074003,1
"Chd2",0.42843137254902,34,-0.247927513443585,-0.261047384707247,0.469949478345514,1
"Chd6",0.5625,16,0.678071905112638,-0.110065802835493,0.638939659753662,1
"Chd9",0.482539682539682,35,-0.32930762525296,0.0224366828409401,1,1
"Chrm2",0.405952380952381,18,-0.0430687218918859,-0.0838702946963679,0.682127673428931,1
"Chst11",0.451388888888889,24,-0.304854581528421,-0.0764845923775681,0.695713895195946,1
"Ckmt2",0.458072197410433,20,-0.258734268400168,-0.339876860395407,0.409671542370108,1
"Clasp1",0.360728982951205,27,-0.756728848987636,-1.46357844134271,0.087100757794768,0.949756208282675
"Clasp2",0.503937728937729,26,-0.438121112391885,0.179886023338533,1,1
"Clec2d",0.545833333333333,20,0.247927513443585,-0.0615954928514313,0.725599050783984,1
"Clec3b",0.324074074074074,18,-1,-0.922747765495654,0.174308200936523,1
"Clic4",0.262820512820513,39,-1.25715783949713,-7.34287666895268,0.000127002659938946,0.0144420167587716
"Clip1",0.675974025974026,21,0.841302253980942,-1.18300080467177,0.124004300063625,1
"Cmip",0.481182795698925,31,-0.160464672193246,-0.112775405062401,0.634842641973764,1
"Cmss1",0.47,20,-0.39231742277876,0.0251349809128492,1,1
"Cmya5",0.476041666666667,16,0.0614005446641432,-0.000331859319377514,0.979446583217563,1
"Cnot2",0.490740740740741,27,-0.502500340529184,0.302466950670595,1,1
"Cnot4",0.486699507389163,29,-0.245112497836531,-0.0362998111819621,0.787588668485215,1
"Cobll1",0.55452380952381,20,0.736965594166206,-0.578760537210215,0.281980241644311,1
"Col4a1",0.405721076309312,34,-0.652076696579692,-1.07674859308545,0.142245559726709,1
"Col4a2",0.518965517241379,29,0.347923303420307,0.0407996914621194,1,1
"Col5a2",0.353086419753086,27,-0.362570079384708,-0.817549092671147,0.200999345517989,1
"Col8a1",0.506954022988506,29,0.337034987277571,0.407542132185256,1,1
"Colec12",0.266666666666667,20,-1,-2.15184685441288,0.0380296910067677,0.70095567848252
"Corin",0.483065953654189,17,0.426264754702098,0.063134483456377,1,1
"Cp",0.656806156806157,18,1.24392558288609,-1.49718761098224,0.0835541361349653,0.936803865092037
"Cpeb3",0.628535353535354,22,0.352301743930881,-0.748137127027,0.22124551990185,1
"Cped1",0.568673687423687,42,0.217230716220669,-0.266393568602389,0.465437440442496,1
"Cpne8",0.404761904761905,29,-0.678071905112638,-0.752346830194917,0.2199505756222,1
"Cpq",0.537329931972789,28,0.432959407276106,-0.278686942879723,0.455320283252456,1
"Cradd",0.367307692307692,26,-0.641546029087524,-0.891778795961766,0.181713080767675,1
"Creb3l2",0.524458874458874,22,-0.146841388329271,0.0567702888235431,1,1
"Creb5",0.543269230769231,26,-0.0418201756946266,0.0290054449279324,1,1
"Crebbp",0.464550264550265,33,0,-0.0268173460479844,0.816855193974468,1
"Crim1",0.602272727272727,22,0.369233809665719,-0.374463651138644,0.386816065861023,1
"Csgalnact1",0.548979591836735,28,-0.0874628412503396,0.0904298678360718,1,1
"Csnk1a1",0.453809523809524,30,-0.616671360448495,-0.334656333182608,0.413291345471273,1
"Cwc27",0.391666666666667,20,-0.938599455335857,-0.191949553958725,0.535523851528895,1
"Cyfip1",0.515151515151515,22,0.0780025120012726,-0.00801378952357013,0.899256937399228,1
