gene,condition,padj,status,padj_other,celltype
Nek7,F1_Aged,0.0155563157302492,shared,9.5858359257079e-4,Coronary_EC
Nf1,F1_Aged,2.90008476925795e-22,shared,0.0609181445814294,Coronary_EC
Nrp2,F1_Aged,1.72257213823241e-27,shared,0.0574005912470204,Coronary_EC
Nxn,F1_Aged,1.23434261626279e-28,shared,3.4023235447058702e-15,Coronary_EC
Pbx1,F1_Aged,5.1387671270222e-4,shared,2.1361124896518998e-26,Coronary_EC
Pcdh7,F1_Aged,0.0122222569655824,shared,0.0033726616786004,Coronary_EC
Pcdh9,F1_Aged,8.23113607591682e-10,shared,0.0671401405232482,Coronary_EC
Pdgfd,F1_Aged,0.00642422138962624,shared,0.0730039817627873,Coronary_EC
Pid1,F1_Aged,0.0537675311577363,shared,5.51880819982348e-14,Coronary_EC
Plcb1,F1_Aged,4.42656734920869e-6,shared,0.012682374306038,Coronary_EC
Plpp1,F1_Aged,6.20814042585544e-32,shared,0.0997971523541398,Coronary_EC
Plxna4,F1_Aged,0.00812512376061976,shared,0.00579625875238606,Coronary_EC
Pparg,F1_Aged,0.00224319900907267,shared,0.045976856875646,Coronary_EC
Prkg1,F1_Aged,1.25832799836233e-29,shared,2.38674063607534e-12,Coronary_EC
Rasgrf2,F1_Aged,2.1817708463766597e-42,shared,4.4797331833939e-4,Coronary_EC
Rgcc,F1_Aged,6.8343217429022e-11,shared,6.6956024256253e-28,Coronary_EC
Rgs5,F1_Aged,7.42467262508555e-8,shared,8.246618369898129e-20,Coronary_EC
Ryr2,F1_Aged,6.858545653321739e-87,shared,1.90845446750739e-61,Coronary_EC
Setbp1,F1_Aged,1.53367630439672e-5,shared,2.43861109134858e-9,Coronary_EC
Slc8a1,F1_Aged,4.20184847277239e-64,shared,2.41972505569691e-28,Coronary_EC
Smad7,F1_Aged,1.61106663540939e-8,shared,5.81442236204697e-7,Coronary_EC
Sparcl1,F1_Aged,4.0177816504985e-4,shared,6.63113865310445e-5,Coronary_EC
Stxbp6,F1_Aged,2.1721560836470898e-33,shared,7.2367965257064e-32,Coronary_EC
Sulf1,F1_Aged,9.97848060600354e-14,shared,0.00844813035961664,Coronary_EC
Susd6,F1_Aged,1.96796164226035e-6,shared,0.00858764934860327,Coronary_EC
Tanc2,F1_Aged,2.8491530726323495e-23,shared,1.91104984582695e-6,Coronary_EC
Thsd7a,F1_Aged,5.1081602926790894e-36,shared,0.00139411301972695,Coronary_EC
Tpm1,F1_Aged,0.040824891332863,shared,2.7645714973171e-7,Coronary_EC
Tshz2,F1_Aged,2.77482339284487e-14,shared,0.00102493101569688,Coronary_EC
Ttn,F1_Aged,2.5806692570744802e-52,shared,4.01945350852464e-39,Coronary_EC
Ube2e2,F1_Aged,0.0038003221329321,shared,0.00176055878292044,Coronary_EC
Unc13b,F1_Aged,0.00749647645155666,shared,0.00375338893190026,Coronary_EC
Usp34,F1_Aged,3.64822281485688e-6,shared,0.0016421957652392,Coronary_EC
Vav3,F1_Aged,2.6231049961687e-4,shared,0.0271504963899357,Coronary_EC
Vcam1,F1_Aged,0.0057370245856431,shared,1.12487914903974e-27,Coronary_EC
Vegfc,F1_Aged,1.61534711740789e-63,shared,1.9357811127522302e-14,Coronary_EC
Vgll4,F1_Aged,0.0363987432619659,shared,0.0129278980682461,Coronary_EC
Vim,F1_Aged,1.50948171174797e-13,shared,1.4981548533798002e-48,Coronary_EC
Wwox,F1_Aged,2.84754373231121e-24,shared,0.00285662696518833,Coronary_EC
Yes1,F1_Aged,1.08776117511707e-26,shared,3.1815007101407e-4,Coronary_EC
Zfp366,F1_Aged,1.2858972321073e-4,shared,9.45015288226594e-29,Coronary_EC
Zfp407,F1_Aged,0.00238830257923211,shared,6.36697429010001e-8,Coronary_EC
Zfpm2,F1_Aged,0.0109133287709449,shared,0.00114211900488713,Coronary_EC
Zswim6,F1_Aged,1.2190632306620799e-16,shared,6.88662598531467e-22,Coronary_EC
Abca8a,F1_Young,3.86158114103463e-14,shared,0.00152702927123135,Coronary_EC
Agmo,F1_Young,3.9067204464094e-4,shared,8.351063154092379e-11,Coronary_EC
Ahnak,F1_Young,0.00359791481652921,shared,1.2924149481339599e-11,Coronary_EC
Apba1,F1_Young,1.5229588393573e-23,shared,2.8491530726323495e-23,Coronary_EC
Aqp1,F1_Young,4.91287034531461e-7,shared,5.255725164454851e-9,Coronary_EC
Arhgap18,F1_Young,2.4803974359051e-4,shared,1.3627410210665098e-11,Coronary_EC
Arl15,F1_Young,1.48610352695277e-7,shared,1.3129953682427e-4,Coronary_EC
Auts2,F1_Young,0.0190716393346166,shared,0.00410001162733001,Coronary_EC
Bach2,F1_Young,0.0499411436492608,shared,1.3259687946004e-4,Coronary_EC
Bcl2,F1_Young,7.56938967663466e-11,shared,0.00267106357427842,Coronary_EC
Cacna1c,F1_Young,1.0134595974521199e-25,shared,4.89288245049465e-17,Coronary_EC
Cald1,F1_Young,2.3230204391598903e-15,shared,9.38497581870187e-6,Coronary_EC
Car8,F1_Young,3.9067204464094e-4,shared,0.0038003221329321,Coronary_EC
Cd9,F1_Young,6.86761756744041e-45,shared,2.28475585270452e-16,Coronary_EC
Cdk14,F1_Young,2.52444759782206e-24,shared,0.0390773652999282,Coronary_EC
Celf2,F1_Young,4.69209142632536e-28,shared,9.994526936359069e-34,Coronary_EC
Col4a1,F1_Young,1.89504804697775e-26,shared,1.2461336605794e-24,Coronary_EC
Col8a1,F1_Young,1.6037328296846e-4,shared,7.68864934566021e-11,Coronary_EC
Colec12,F1_Young,0.0147886519536379,shared,0.0787049446050998,Coronary_EC
Creb5,F1_Young,1.44804751648621e-24,shared,7.30942841413547e-5,Coronary_EC
D5Ertd615e,F1_Young,6.94337889052339e-7,shared,1.3154091618823199e-18,Coronary_EC
Dcn,F1_Young,1.4457779661183298e-19,shared,2.29583190950475e-5,Coronary_EC
Dlc1,F1_Young,8.4118267139328e-4,shared,1.18171355118199e-6,Coronary_EC
Dnm3,F1_Young,1.2560138806265101e-17,shared,7.780758965909829e-36,Coronary_EC
Efna5,F1_Young,2.82260684778635e-41,shared,4.8272192383485e-52,Coronary_EC
Eln,F1_Young,1.35197029516552e-33,shared,2.5509293460500198e-48,Coronary_EC
Emcn,F1_Young,1.0232209955757e-15,shared,9.082795739890681e-9,Coronary_EC
Entpd1,F1_Young,1.1546880965061101e-10,shared,1.0656234082690699e-50,Coronary_EC
Epb41l4a,F1_Young,4.3451148248169e-4,shared,0.0160386297631571,Coronary_EC
Errfi1,F1_Young,1.54948066821218e-19,shared,1.1158865915671e-5,Coronary_EC
Etv6,F1_Young,3.73568996097464e-14,shared,5.7907929245775e-4,Coronary_EC
Fam135a,F1_Young,3.8784538780854e-7,shared,6.8343217429022e-11,Coronary_EC
Fam168a,F1_Young,9.2491873753047e-5,shared,1.82878461164859e-13,Coronary_EC
Flnb,F1_Young,1.09093137666049e-6,shared,3.39355161783464e-21,Coronary_EC
Flrt2,F1_Young,0.046903181505686,shared,0.0927034342579541,Coronary_EC
Gm12002,F1_Young,0.0407246211578549,shared,0.00511810302865281,Coronary_EC
Gulp1,F1_Young,0.0127624255755791,shared,5.84428006748212e-5,Coronary_EC
Hba-a2,F1_Young,8.8012296148945e-24,shared,1.0656234082690699e-50,Coronary_EC
Hbb-bs,F1_Young,4.53792405127949e-36,shared,7.543299392190589e-75,Coronary_EC
Hecw2,F1_Young,0.00862141329632536,shared,8.11989969929687e-10,Coronary_EC
Hivep2,F1_Young,4.76518284179186e-7,shared,6.8279971441112596e-12,Coronary_EC
Hmcn1,F1_Young,2.4498690276415898e-11,shared,2.41029522463177e-15,Coronary_EC
Igfbp5,F1_Young,3.29147015090203e-19,shared,4.68157336047575e-6,Coronary_EC
Insr,F1_Young,6.42970612405187e-13,shared,7.689271530560671e-17,Coronary_EC
Itga1,F1_Young,8.143815386665869e-11,shared,1.73057176102377e-7,Coronary_EC
Itga6,F1_Young,2.7707279531739997e-13,shared,6.858619240396849e-31,Coronary_EC
Kcnt2,F1_Young,7.24311179644295e-10,shared,0.026299410467952,Coronary_EC
Klf12,F1_Young,6.42970612405187e-13,shared,8.36695436738655e-9,Coronary_EC
Lama2,F1_Young,4.354527567104949e-25,shared,1.2707864325099702e-15,Coronary_EC
Ldb2,F1_Young,1.5238380875563298e-28,shared,2.12972804255136e-42,Coronary_EC
Ldlrad4,F1_Young,2.3483527054698297e-25,shared,4.66375682387485e-24,Coronary_EC
Lhfpl6,F1_Young,2.4692751836993496e-19,shared,5.98042558602147e-6,Coronary_EC
Limch1,F1_Young,7.9018867169004695e-22,shared,7.14883974110425e-12,Coronary_EC
Lnx1,F1_Young,5.11498569078625e-29,shared,5.07239030354548e-16,Coronary_EC
Mast4,F1_Young,4.29119623674574e-10,shared,7.97422210863501e-20,Coronary_EC
Mb,F1_Young,9.720190976708481e-17,shared,3.6087390560075e-11,Coronary_EC
Mcc,F1_Young,1.03824498179119e-14,shared,0.0312667946575751,Coronary_EC
Mctp1,F1_Young,2.99464157311843e-18,shared,1.5177553948648597e-42,Coronary_EC
Mgp,F1_Young,1.48761671472901e-45,shared,1.608421600396e-42,Coronary_EC
Mir99ahg,F1_Young,1.1461420361577499e-11,shared,1.01438160203931e-10,Coronary_EC
Msrb3,F1_Young,0.0472054943017377,shared,2.72248972151616e-15,Coronary_EC
Myh6,F1_Young,1.09148030998734e-20,shared,5.1081602926790894e-36,Coronary_EC
Myo10,F1_Young,5.865974385760449e-35,shared,2.33217361598709e-39,Coronary_EC
Myo1e,F1_Young,0.0185796707258149,shared,2.1019032021615097e-30,Coronary_EC
Myo6,F1_Young,1.10980982467075e-5,shared,8.83720390260279e-7,Coronary_EC
Nav3,F1_Young,3.22094719723986e-46,shared,2.34640995900603e-51,Coronary_EC
Nek7,F1_Young,9.5858359257079e-4,shared,0.0155563157302492,Coronary_EC
Nf1,F1_Young,0.0609181445814294,shared,2.90008476925795e-22,Coronary_EC
Nrp2,F1_Young,0.0574005912470204,shared,1.72257213823241e-27,Coronary_EC
Nxn,F1_Young,3.4023235447058702e-15,shared,1.23434261626279e-28,Coronary_EC
Pbx1,F1_Young,2.1361124896518998e-26,shared,5.1387671270222e-4,Coronary_EC
Pcdh7,F1_Young,0.0033726616786004,shared,0.0122222569655824,Coronary_EC
Pcdh9,F1_Young,0.0671401405232482,shared,8.23113607591682e-10,Coronary_EC
Pdgfd,F1_Young,0.0730039817627873,shared,0.00642422138962624,Coronary_EC
Pid1,F1_Young,5.51880819982348e-14,shared,0.0537675311577363,Coronary_EC
Plcb1,F1_Young,0.012682374306038,shared,4.42656734920869e-6,Coronary_EC
Plpp1,F1_Young,0.0997971523541398,shared,6.20814042585544e-32,Coronary_EC
Plxna4,F1_Young,0.00579625875238606,shared,0.00812512376061976,Coronary_EC
Pparg,F1_Young,0.045976856875646,shared,0.00224319900907267,Coronary_EC
Prkg1,F1_Young,2.38674063607534e-12,shared,1.25832799836233e-29,Coronary_EC
Rasgrf2,F1_Young,4.4797331833939e-4,shared,2.1817708463766597e-42,Coronary_EC
Rgcc,F1_Young,6.6956024256253e-28,shared,6.8343217429022e-11,Coronary_EC
Rgs5,F1_Young,8.246618369898129e-20,shared,7.42467262508555e-8,Coronary_EC
Ryr2,F1_Young,1.90845446750739e-61,shared,6.858545653321739e-87,Coronary_EC
Setbp1,F1_Young,2.43861109134858e-9,shared,1.53367630439672e-5,Coronary_EC
Slc8a1,F1_Young,2.41972505569691e-28,shared,4.20184847277239e-64,Coronary_EC
Smad7,F1_Young,5.81442236204697e-7,shared,1.61106663540939e-8,Coronary_EC
Sparcl1,F1_Young,6.63113865310445e-5,shared,4.0177816504985e-4,Coronary_EC
Stxbp6,F1_Young,7.2367965257064e-32,shared,2.1721560836470898e-33,Coronary_EC
Sulf1,F1_Young,0.00844813035961664,shared,9.97848060600354e-14,Coronary_EC
Susd6,F1_Young,0.00858764934860327,shared,1.96796164226035e-6,Coronary_EC
Tanc2,F1_Young,1.91104984582695e-6,shared,2.8491530726323495e-23,Coronary_EC
Thsd7a,F1_Young,0.00139411301972695,shared,5.1081602926790894e-36,Coronary_EC
Tpm1,F1_Young,2.7645714973171e-7,shared,0.040824891332863,Coronary_EC
Tshz2,F1_Young,0.00102493101569688,shared,2.77482339284487e-14,Coronary_EC
Ttn,F1_Young,4.01945350852464e-39,shared,2.5806692570744802e-52,Coronary_EC
Ube2e2,F1_Young,0.00176055878292044,shared,0.0038003221329321,Coronary_EC
Unc13b,F1_Young,0.00375338893190026,shared,0.00749647645155666,Coronary_EC
Usp34,F1_Young,0.0016421957652392,shared,3.64822281485688e-6,Coronary_EC
Vav3,F1_Young,0.0271504963899357,shared,2.6231049961687e-4,Coronary_EC
Vcam1,F1_Young,1.12487914903974e-27,shared,0.0057370245856431,Coronary_EC
Vegfc,F1_Young,1.9357811127522302e-14,shared,1.61534711740789e-63,Coronary_EC
Vgll4,F1_Young,0.0129278980682461,shared,0.0363987432619659,Coronary_EC
Vim,F1_Young,1.4981548533798002e-48,shared,1.50948171174797e-13,Coronary_EC
Wwox,F1_Young,0.00285662696518833,shared,2.84754373231121e-24,Coronary_EC
Yes1,F1_Young,3.1815007101407e-4,shared,1.08776117511707e-26,Coronary_EC
Zfp366,F1_Young,9.45015288226594e-29,shared,1.2858972321073e-4,Coronary_EC
Zfp407,F1_Young,6.36697429010001e-8,shared,0.00238830257923211,Coronary_EC
Zfpm2,F1_Young,0.00114211900488713,shared,0.0109133287709449,Coronary_EC
Zswim6,F1_Young,6.88662598531467e-22,shared,1.2190632306620799e-16,Coronary_EC
1700025G04Rik,F1_Aged,0.00378942555193179,aged_only,0.311579641141834,Coronary_EC
2610307P16Rik,F1_Aged,2.3050872782256e-4,aged_only,0.33779839856498,Coronary_EC
9530026P05Rik,F1_Aged,1.00582946368431e-11,aged_only,1,Coronary_EC
9630014M24Rik,F1_Aged,0.00415326240088362,aged_only,1,Coronary_EC
Ackr3,F1_Aged,0.041128420391398,aged_only,1,Coronary_EC
Actn1,F1_Aged,8.2347899937107e-4,aged_only,1,Coronary_EC
Adam10,F1_Aged,3.1730655552121e-8,aged_only,0.152416631524111,Coronary_EC
Aff1,F1_Aged,7.97422210863501e-20,aged_only,1,Coronary_EC
Ankrd11,F1_Aged,3.65519996637876e-6,aged_only,1,Coronary_EC
Ash1l,F1_Aged,0.00793453647141034,aged_only,1,Coronary_EC
Atp2a2,F1_Aged,1.6973908456717201e-10,aged_only,0.619935336309837,Coronary_EC
B2m,F1_Aged,1.89644747100394e-6,aged_only,1,Coronary_EC
Btg2,F1_Aged,0.0637647327670916,aged_only,1,Coronary_EC
Camkmt,F1_Aged,0.0700470523459169,aged_only,0.283116745177051,Coronary_EC
Ccdc85a,F1_Aged,5.7626831188004504e-9,aged_only,0.188556941092352,Coronary_EC
Ccnd3,F1_Aged,0.0637647327670916,aged_only,1,Coronary_EC
Cdc42,F1_Aged,0.0836724022142132,aged_only,1,Coronary_EC
Cdh13,F1_Aged,0.0899548048984367,aged_only,0.482733742914746,Coronary_EC
Cemip2,F1_Aged,9.52820061659394e-21,aged_only,1,Coronary_EC
Col5a2,F1_Aged,1.87672927277694e-14,aged_only,0.145104081122309,Coronary_EC
Cpne8,F1_Aged,1.18698802449322e-28,aged_only,1,Coronary_EC
Csgalnact1,F1_Aged,2.7976365335645e-4,aged_only,1,Coronary_EC
Cst3,F1_Aged,7.032071230065601e-16,aged_only,1,Coronary_EC
Dach1,F1_Aged,0.0165787041354969,aged_only,0.230756717627902,Coronary_EC
Dcbld1,F1_Aged,0.0463735636784763,aged_only,1,Coronary_EC
Dennd1b,F1_Aged,0.02065046206763,aged_only,1,Coronary_EC
Dennd4a,F1_Aged,0.00179645715951544,aged_only,1,Coronary_EC
Dyrk1a,F1_Aged,4.90606172248454e-6,aged_only,1,Coronary_EC
Elf1,F1_Aged,0.0677321595123747,aged_only,1,Coronary_EC
Ets1,F1_Aged,8.60490481372095e-9,aged_only,1,Coronary_EC
Evl,F1_Aged,6.1828168796784e-4,aged_only,1,Coronary_EC
Fam117b,F1_Aged,3.79265529108044e-9,aged_only,0.646238796006735,Coronary_EC
Fbxl17,F1_Aged,1.20959790552968e-28,aged_only,1,Coronary_EC
Fhl2,F1_Aged,9.20791364085739e-20,aged_only,0.488541359856489,Coronary_EC
Fmo1,F1_Aged,8.08457706830942e-6,aged_only,0.571340437675072,Coronary_EC
Gda,F1_Aged,0.0500741805995848,aged_only,0.132705321082015,Coronary_EC
Gls,F1_Aged,3.69117648528221e-7,aged_only,1,Coronary_EC
Gnb1,F1_Aged,1.5739727680876102e-14,aged_only,1,Coronary_EC
Gphn,F1_Aged,1.0888194785127601e-17,aged_only,1,Coronary_EC
Grb10,F1_Aged,5.09851217278735e-8,aged_only,1,Coronary_EC
Hdac9,F1_Aged,0.00252334850302815,aged_only,0.352180971755256,Coronary_EC
Heg1,F1_Aged,3.0848515638765e-4,aged_only,0.698633419872445,Coronary_EC
Hip1,F1_Aged,8.18475067274549e-16,aged_only,1,Coronary_EC
Hpcal1,F1_Aged,0.00935862138342942,aged_only,1,Coronary_EC
Igfbp7,F1_Aged,5.025192365217889e-12,aged_only,1,Coronary_EC
Irak2,F1_Aged,1.96193436709005e-5,aged_only,1,Coronary_EC
Itpr1,F1_Aged,2.0801216419594998e-41,aged_only,1,Coronary_EC
Lmo7,F1_Aged,6.379812989338519e-11,aged_only,1,Coronary_EC
Lrrc8c,F1_Aged,2.8491530726323495e-23,aged_only,1,Coronary_EC
Lrrfip1,F1_Aged,0.0882112534509941,aged_only,0.376147214948073,Coronary_EC
Ltbp4,F1_Aged,0.0310244516797757,aged_only,1,Coronary_EC
Ly6c1,F1_Aged,1.5633846961809901e-9,aged_only,1,Coronary_EC
Lyn,F1_Aged,0.040824891332863,aged_only,1,Coronary_EC
Map3k3,F1_Aged,7.8053507738308e-4,aged_only,1,Coronary_EC
Marchf3,F1_Aged,2.70640519581504e-6,aged_only,0.225036517299042,Coronary_EC
Mcu,F1_Aged,0.00363184996422749,aged_only,1,Coronary_EC
Med13,F1_Aged,0.0153315080545888,aged_only,1,Coronary_EC
Mgll,F1_Aged,2.43026493582459e-38,aged_only,1,Coronary_EC
Mllt3,F1_Aged,0.00124146848951295,aged_only,0.742747059883364,Coronary_EC
Nbeal1,F1_Aged,1.0088962734159501e-9,aged_only,1,Coronary_EC
Ncald,F1_Aged,0.0102718637266233,aged_only,0.44080895918646,Coronary_EC
Nfkbia,F1_Aged,6.8670402720672e-5,aged_only,1,Coronary_EC
Niban1,F1_Aged,0.098996580577842,aged_only,0.377780468622758,Coronary_EC
Nr3c1,F1_Aged,0.0787049446050998,aged_only,1,Coronary_EC
Nrp1,F1_Aged,0.00804598800213786,aged_only,1,Coronary_EC
Nsd1,F1_Aged,2.22471916804907e-6,aged_only,1,Coronary_EC
Nxpe4,F1_Aged,7.0613675838505e-8,aged_only,1,Coronary_EC
Oxr1,F1_Aged,0.0012017960666651,aged_only,1,Coronary_EC
Palld,F1_Aged,9.20791364085739e-20,aged_only,1,Coronary_EC
Pbx3,F1_Aged,1.7873068594505e-4,aged_only,0.653287950389433,Coronary_EC
Pde4b,F1_Aged,0.0899548048984367,aged_only,0.561574695108945,Coronary_EC
Pdlim1,F1_Aged,4.16011351653264e-52,aged_only,0.145104081122309,Coronary_EC
Pdzd2,F1_Aged,1.2021659478266399e-12,aged_only,1,Coronary_EC
Picalm,F1_Aged,1.3129953682427e-4,aged_only,1,Coronary_EC
Pik3r3,F1_Aged,2.61262960095633e-18,aged_only,1,Coronary_EC
Plcl1,F1_Aged,6.0985524556856105e-21,aged_only,0.237722696430785,Coronary_EC
Plpp3,F1_Aged,2.95904944465745e-15,aged_only,0.713906020543825,Coronary_EC
Plxna2,F1_Aged,0.00242376114807975,aged_only,1,Coronary_EC
Ppm1h,F1_Aged,8.4912980089862e-4,aged_only,1,Coronary_EC
Ptpn14,F1_Aged,0.0117824660759465,aged_only,0.150948402582988,Coronary_EC
Ptprb,F1_Aged,3.79160978953205e-7,aged_only,1,Coronary_EC
Rabgap1,F1_Aged,0.0567119998960292,aged_only,1,Coronary_EC
Rapgef2,F1_Aged,3.48748144335537e-13,aged_only,1,Coronary_EC
Rasa4,F1_Aged,0.0160126826990067,aged_only,0.145104081122309,Coronary_EC
Rasgrp3,F1_Aged,0.070269894742464,aged_only,1,Coronary_EC
Rbms2,F1_Aged,2.062590824418e-4,aged_only,1,Coronary_EC
Rnf144a,F1_Aged,0.00828767392283305,aged_only,1,Coronary_EC
Robo2,F1_Aged,4.6996534664608e-4,aged_only,0.228196634384486,Coronary_EC
Samd12,F1_Aged,2.56025615997514e-22,aged_only,1,Coronary_EC
Shroom3,F1_Aged,8.3037678090816e-4,aged_only,1,Coronary_EC
Slc12a2,F1_Aged,4.48117657282907e-5,aged_only,0.883128500131666,Coronary_EC
Slc6a6,F1_Aged,4.03322112937459e-11,aged_only,1,Coronary_EC
Smad1,F1_Aged,0.0503560423042029,aged_only,1,Coronary_EC
Sptan1,F1_Aged,3.25192949108161e-10,aged_only,1,Coronary_EC
Sptlc2,F1_Aged,2.5865093232073e-4,aged_only,1,Coronary_EC
Srgap1,F1_Aged,0.0564095609135502,aged_only,1,Coronary_EC
St6galnac3,F1_Aged,5.12700732103596e-7,aged_only,1,Coronary_EC
Stag1,F1_Aged,8.50167854683329e-6,aged_only,1,Coronary_EC
Stard13,F1_Aged,0.00762173761163803,aged_only,1,Coronary_EC
Stox2,F1_Aged,8.73939437549918e-6,aged_only,1,Coronary_EC
Tacc1,F1_Aged,4.44351471189584e-19,aged_only,0.898036194025757,Coronary_EC
Timp4,F1_Aged,0.0879352971124075,aged_only,1,Coronary_EC
Ulk2,F1_Aged,0.0564570769390749,aged_only,1,Coronary_EC
