"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.515384615384615,65,-53.8858051205722,-53.8641556761158,-0.0216494444563082,0.835163496471818,0.993920222737442
"2210408F21Rik",0.422364672364672,117,-98.4525837083691,-97.3411536575533,-1.11143005081583,0.135980945095937,0.806031978902001
"2610037D02Rik",0.373711340206186,97,-70.2740595773543,-70.2686338996456,-0.00542567770864366,0.917034568488183,0.994829930112923
"2610203C22Rik",0.650537634408602,93,-65.7832322018577,-65.7708277585702,-0.0124044432875223,0.874844212037169,0.994829930112923
"2610307P16Rik",0.438888888888889,30,-26.9908141154416,-26.7286476474204,-0.262166468021267,0.468999204496528,0.965021496307796
"4632427E13Rik",0.412186379928315,93,-70.2394912769697,-69.1660857096105,-1.0734055673592,0.142866350793542,0.818380076674492
"4732440D04Rik",0.270833333333333,72,-48.0164841547751,-48.0127982637284,-0.00368589104672168,0.931578438571609,0.99849271592374
"4732471J01Rik",0.583333333333333,114,-88.9385702730513,-88.884472908982,-0.0540973640692926,0.742208847223073,0.98382689837581
"4933406I18Rik",0.425818452380952,224,-191.438234899959,-190.279792347948,-1.15844255201034,0.12797606868203,0.782412068203516
"5031425E22Rik",0.580490196078431,170,-137.145756615346,-136.934067854418,-0.211688760928865,0.515256519808089,0.965021496307796
"5033421B08Rik",0.485401459854015,137,-110.548992398692,-109.718141181374,-0.83085121731807,0.197373621248079,0.901201105921921
"9530026P05Rik",0.435828877005348,51,-51.9968079038306,-51.990306547217,-0.00650135661364004,0.909214455762633,0.994829930112923
"AW554918",0.515447154471545,123,-100.866776927844,-100.556768099816,-0.31000882802843,0.431040724936381,0.965021496307796
"Aak1",0.465151515151515,110,-85.195088925664,-83.8919679975096,-1.3031209281544,0.1064437466811,0.744799263068697
"Abca1",0.497411199322027,471,-521.111146259185,-520.870223927476,-0.240922331708816,0.487587945911637,0.965021496307796
"Abca6",0.601063829787234,47,-38.1198762920974,-37.2714252555638,-0.848451036533646,0.192693617232589,0.901201105921921
"Abca8a",0.722514005602241,34,-36.6275611700811,-36.5773420226231,-0.0502191474580087,0.751304295686585,0.98382689837581
"Abca9",0.558037358589845,362,-365.365541727083,-364.215288580857,-1.15025314622557,0.129331835974603,0.782495871503143
"Abcb1b",0.903030303030303,55,-20.5247834466429,-20.3149187062663,-0.209864740376545,0.517072058969156,0.965021496307796
"Abcc1",0.504651162790698,129,-100.890273090335,-100.654597690257,-0.23567540007781,0.492366392845497,0.965021496307796
"Abcc5",0.453074433656958,103,-75.6871869489393,-75.6505291852147,-0.0366577637246337,0.786569163966724,0.991211247600685
"Abhd12",0.533068783068783,126,-100.894260421038,-100.444236176142,-0.450024244895516,0.342768709587073,0.965021496307796
"Abi1",0.56562860438293,289,-255.636919758804,-255.199702046011,-0.437217712793,0.349730314851723,0.965021496307796
"Abl2",0.48375,160,-135.542534706306,-135.394763023592,-0.147771682713511,0.586689914709982,0.971869348125403
"Ablim1",0.508569538926682,84,-82.5935554534414,-82.0221321667077,-0.57142328673369,0.285051634800904,0.961304979895214
"Ablim3",0.506565656565657,33,-31.3820609933437,-31.0510463840845,-0.331014609259199,0.41584446564958,0.965021496307796
"Abr",0.632183908045977,145,-109.651272838825,-109.487833408993,-0.163439429832053,0.567502734090642,0.969481702614621
"Abtb2",0.385934744268078,54,-46.189503261103,-45.772166264201,-0.417336996902002,0.360924467582799,0.965021496307796
"Acaca",0.448275862068966,58,-44.9778049427722,-44.0332926805638,-0.944512262208384,0.169311986662183,0.888130010922331
