"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.490952380952381,35,0.222392421336448,6.27846070866067,1,1
"2010001K21Rik",0.607994842037395,47,0.678071905112638,-4.62923778082722,0,0
"2610037D02Rik",0.418367346938776,49,-0.700439718141092,13.1720107469532,1,1
"2610307P16Rik",0.420426065162907,76,-0.53051471669878,-0.863438425959174,0,0
"4732440D04Rik",0.30718954248366,51,-1.13750352374993,14.3326859747685,1,1
"5031425E22Rik",0.603030303030303,55,0.599462070416271,-7.08049563930311,0,0
"9530026P05Rik",0.535826638347647,119,0.0931094043914815,1.54953290452636,1,1
"Aak1",0.514705882352941,51,-0.084888897586513,6.36157006021435,1,1
"Abca1",0.450308641975309,36,-0.137503523749935,-5.34132802098929,0,0
"Abca8a",0.709038800705467,18,0.935869662580284,-7.28915309524567,0,0
"Abcb1b",1,19,Inf,-5.6755098398753e-09,0,0
"Abi1",0.907075898228062,121,3.57022595746426,-1.43750959401353,0.05,0.10187969924812
"Abi3bp",0.517241379310345,29,0.184424571137427,0.0704233483202614,1,1
"Ablim1",0.428217503217503,74,-0.238159737194765,-10.6832565482949,0,0
"Ablim3",0.316666666666667,41,-0.902702798645085,-7.31725976879236,0,0
"Acaca",0.6,30,0.556393348524385,7.09550681016532,1,1
"Ackr3",0.313846153846154,25,0.111031312388744,4.81064709343003,1,1
"Acss3",0.472222222222222,30,-0.60768257722124,-6.23064453925068,0,0
"Acyp2",0.272435897435897,26,-1.25375659224578,-3.20964469893788,0,0
"Adam10",0.441117216117216,52,-0.306661338234052,-7.04949900819446,0,0
"Adamts9",0.544666666666667,25,-0.285402218862248,-6.48337741795785,0,0
"Adamtsl1",0.558380059895211,99,0.309684499132615,1.96441117419982,0.23,0.461703703703704
"Adcy9",0.634146341463415,41,1.27563444261343,5.89585164483488,1,1
"Adgrd1",0.48375104427736,57,0.362570079384708,5.57742919886395,1,1
"Adgrg6",0.64,50,1,15.3699629080932,1,1
"Adgrl3",0.308974358974359,26,-1.22239242133645,-6.51904487876997,0,0
"Adgrl4",0.505555555555556,15,0.247927513443586,8.80663075178163,1,1
"Adk",0.471578947368421,95,-0.0892673380970875,-0.989759016602875,0,0
"Aebp1",0.454313725490196,85,-0.141355849245541,-3.47175518113977,0,0
"Aebp2",0.573333333333333,50,0.238159737194765,-7.28024334714412,0,0
"Aff1",0.494444444444444,60,-0.0766212816029128,-11.4202180689148,0,0
"Agap1",0.476868553257442,108,-0.130256385951342,-1.46076851734142,0,0
"Agfg1",0.508474576271186,59,0.134301091711591,19.2667664901478,1,1
"Ago3",0.545454545454545,44,0.142019004872428,10.7995989359156,1,1
"Ahnak",0.450811093668237,91,-0.29104878200339,-1.60212205088608,0,0
"Aig1",0.673913043478261,23,1,-4.60955759723425,0,0
"Airn",0.912366238630284,89,2.82254132587228,8.46674360065042,0.26,0.520961182994455
"Akap13",0.53670260557053,53,0.0544477840223765,-6.91682338311514,0,0
"Akt3",0.437160940325497,79,-0.246639967583125,-4.17867868176447,0,0
"Aldh1a1",0.614583333333333,48,0.777607578663552,-7.48881514074453,0,0
"Aldh1a2",0.66140350877193,47,0.389042290745899,34.1349481612195,1,1
"Ambra1",0.499761904761905,70,-0.0780025120012731,47.9232136641099,1,1
"Anapc1",0.498717948717949,65,0.18844508941311,32.1639856686134,1,1
"Ank2",0.746913580246914,27,1.1926450779424,-4.52788740020002,0,0
"Ankhd1",0.485215053763441,62,0.0297473433940521,-12.3584819291601,0,0
"Ankib1",0.521929824561403,38,0.273018494406416,6.45269871300776,1,1
"Ankrd11",0.535858585858586,66,0.267480310864986,-9.18091784006715,0,0
"Ankrd12",0.684210526315789,57,1.02169507109932,23.2474392025479,1,1
"Ankrd17",0.476626016260163,82,-0.15200309344505,-2.48282893840235,0,0
"Ankrd44",0.360119047619048,40,-0.567040592723894,-3.14433689955441,0,0
"Ano1",0.527984344422701,73,-0.0201778819376301,-2.36924836472397,0,0
"Ano6",0.682518518518519,75,1.04629365227393,-1.25903719233879,0,0
"Antxr2",0.759259259259259,27,1.95419631038687,1.90019655363866,1,1
"Anxa1",0.54390243902439,41,0.945552215977624,11.1661350138625,1,1
"Anxa2",0.579931972789116,49,0.584962500721156,-4.28697591138933,0,0
"Anxa3",0.676923076923077,65,1.0703893278914,21.4774647588741,1,1
"Aopep",0.481049342814049,68,-0.0234589728239889,2.1479678175522,1,1
"Ap2a2",0.563492063492063,42,0.199308808223407,8.52776926678069,1,1
"Ap2b1",0.514583333333333,48,0.12199052437861,16.2132212147211,1,1
"Ap3b1",0.513888888888889,60,0.227410496103073,23.7254850340529,1,1
"Ap3s1",0.435897435897436,39,-0.321928094887362,11.4070947721689,1,1
"Ap4e1",0.919871794871795,52,3.82442843541655,-1.39023850743252,0.04,0.0816572504708098
"Apba1",0.595238095238095,28,0.506959988719883,6.59863703152165,1,1
"Apbb2",0.576190476190476,48,0.475338009546658,-8.46060781290775,0,0
"Apc",0.306818181818182,44,-1.0703893278914,-6.33463896319457,0,0
"Apoe",0.3703125,32,-0.777607578663552,-5.5808072193472,0,0
"App",0.368179351512685,117,-0.701341684435485,-2.34973565971723,0,0
"Aqp1",0.561635220125786,53,0.296981737757132,-9.15444716060428,0,0
"Arb2a",0.477536231884058,92,-0.29104878200339,-5.01176724121166,0,0
"Arf4",0.573584905660377,53,0.362570079384709,-10.4677810044918,0,0
"Arfgef1",0.522982804232804,72,-0.123382415505282,-6.27747280116577,0,0
